,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.13654823098422222,0.04086435155477375,151.6646582360296,36.37684580891961,208,210,208,210
1,1,0.017662278434368694,0.04086370590812294,47.41373409938839,13.891964075415153,875,877,875,877
2,2,0.05148787799741535,0.040863010741304606,141.60085112449698,39.302196303782615,2341,2343,2341,2343
3,3,0.21938780552589188,0.040863110967620735,304.0476556415363,69.95468175857678,2366,2368,2366,2368
