,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.5222047346200951,0.08172727886994835,1693.2047356611515,332.35516127587306,1012,1016,1012,1016
1,1,0.2686674080568595,0.0408632816906902,304.0754968754472,67.70154493811437,1604,1606,1604,1606
2,2,0.4478998895563856,0.22474722916376774,1122.9695251550297,206.78240375636585,2503,2514,2503,2514
3,3,0.14021597631568522,0.040863267138774965,233.77331268242526,54.12122057331706,2816,2818,2816,2818
