,Unnamed: 0,error,flux_gap,flux_model,time,tpf_flags,tpf_time,isflare,new_isflare,new_tpf_flags,tpf_flags_wo_systematics,isflare_wo_systematics,isflare_no_sys_no_thruster
0,0,9.762556654763122,2046.5773291267944,2046.5773291267944,2228.800233808055,524288,2228.800233808055,0.0,0.0,524288,524288,0.0,False
1,1,9.762556654763122,2046.5773291267944,2046.5773291267944,2228.820666215841,0,2228.820666215841,0.0,0.0,0,0,0.0,False
2,2,9.762556654763122,2046.5773291267944,2046.5773291267944,2228.841098523168,0,2228.841098523168,0.0,0.0,0,0,0.0,False
3,3,9.762556654763122,2046.5773291267944,2046.5773291267944,2228.861530829563,0,2228.861530829563,0.0,0.0,0,0,0.0,False
4,4,9.762556654763122,2046.5773291267944,2046.5773291267944,2228.881963135951,0,2228.881963135951,0.0,0.0,0,0,0.0,False
5,5,9.762556654763122,2046.5773291267944,2046.5773291267944,2228.902395441415,0,2228.902395441415,0.0,0.0,0,0,0.0,False
6,6,9.762556654763122,2046.5773291267944,2046.5773291267944,2228.922827746413,0,2228.922827746413,0.0,0.0,0,0,0.0,False
7,7,9.762556654763122,2046.5773291267944,2046.5773291267944,2228.943260050939,0,2228.943260050939,0.0,0.0,0,0,0.0,False
8,8,9.762556654763122,2046.5773291267944,2046.5773291267944,2228.9636922545396,0,2228.96369225454,0.0,0.0,0,0,0.0,False
9,9,9.762556654763122,2046.5773291267944,2046.5773291267944,2228.984124657676,0,2228.984124657676,0.0,0.0,0,0,0.0,False
10,10,9.762556654763122,2046.5773291267944,2046.5773291267944,2229.004556960339,0,2229.004556960339,0.0,0.0,0,0,0.0,False
11,11,9.762556654763122,2046.5773291267944,2046.5773291267944,2229.0249891625426,0,2229.0249891625426,0.0,0.0,0,0,0.0,False
12,12,9.762556654763122,2046.5773291267944,2046.5773291267944,2229.0454215638165,0,2229.0454215638165,0.0,0.0,0,0,0.0,False
13,13,9.762556654763122,2046.5773291267944,2046.5773291267944,2229.0658538650823,0,2229.0658538650823,0.0,0.0,0,0,0.0,False
14,14,9.762556654763122,2046.5773291267944,2046.5773291267944,2229.086286065424,0,2229.086286065424,0.0,0.0,0,0,0.0,False
15,15,9.762556654763122,2046.5773291267944,2046.5773291267944,2229.1067184648346,0,2229.1067184648346,0.0,0.0,0,0,0.0,False
16,16,9.73785503271451,2046.5773291267944,2046.5773291267944,2229.1271507642373,0,2229.1271507642373,0.0,0.0,0,0,0.0,False
17,17,9.715716088562424,2046.5773291267944,2046.5773291267944,2229.1475831627176,0,2229.1475831627176,0.0,0.0,0,0,0.0,False
18,18,9.703067383599237,2046.5773291267944,2046.5773291267944,2229.168015360731,0,2229.168015360731,0.0,0.0,0,0,0.0,False
19,19,9.064358992440773,2046.5773291267944,2046.5773291267944,2229.188447658271,0,2229.188447658271,0.0,0.0,0,0,0.0,False
20,20,8.713521067040363,2046.5773291267944,2046.5773291267944,2229.208880054888,0,2229.208880054888,0.0,0.0,0,0,0.0,False
21,21,7.446014793734964,2046.5773291267944,2046.5773291267944,2229.2293122510378,0,2229.2293122510378,0.0,0.0,0,0,0.0,False
22,22,6.942263119563688,2046.5773291267944,2046.5773291267944,2229.249744546716,0,2229.249744546716,0.0,0.0,0,0,0.0,False
23,23,6.526968956215585,2046.5773291267944,2046.5773291267944,2229.270176941937,0,2229.270176941937,0.0,0.0,0,0,0.0,False
24,24,6.4242915382006816,2046.5773291267944,2046.5773291267944,2229.290609136689,0,2229.290609136689,0.0,0.0,0,0,0.0,False
25,25,6.397562439225265,2046.5773291267944,2046.5773291267944,2229.3110414305047,0,2229.3110414305047,0.0,0.0,0,0,0.0,False
26,26,6.481970519942582,2046.5773291267944,2046.5773291267944,2229.331473823863,0,2229.331473823863,0.0,0.0,0,0,0.0,False
27,27,6.493519770050156,2046.5773291267944,2046.5773291267944,2229.3519061167467,0,2229.3519061167467,0.0,0.0,0,0,0.0,False
28,28,6.512604402643169,2046.5773291267944,2046.5773291267944,2229.372338408706,0,2229.372338408706,0.0,0.0,0,0,0.0,False
29,29,6.4612031276967645,2046.5773291267944,2046.5773291267944,2229.3927707002003,0,2229.3927707002003,0.0,0.0,0,0,0.0,False
30,30,6.837327797573915,2046.5773291267944,2046.5773291267944,2229.413202991229,0,2229.413202991229,0.0,0.0,0,0,0.0,False
31,31,6.6883838179678285,2045.6009673661,2046.5773291267944,2229.4336352817845,0,2229.4336352817845,0.0,0.0,0,0,0.0,False
32,32,7.210204084551831,2047.3443598572696,2046.5773291267944,2229.4540675718813,0,2229.4540675718813,0.0,0.0,0,0,0.0,False
33,33,7.74269612012622,2038.6749403121771,2046.5773291267944,2229.4949322497414,0,2229.4949322497414,0.0,0.0,0,0,0.0,False
34,34,7.741717077925161,2044.2090001627155,2046.5773291267944,2229.5153644379748,0,2229.5153644379748,0.0,0.0,0,0,0.0,False
35,35,7.74104061991229,2053.038792744348,2046.5773291267944,2229.5357967252785,0,2229.5357967252785,0.0,0.0,0,0,0.0,False
36,36,7.792914572438537,2050.088562779051,2046.5773291267944,2229.5562291125752,0,2229.5562291125752,0.0,0.0,0,0,0.0,False
37,37,8.310033995451217,2057.295785873887,2046.5773291267944,2229.5766612989464,0,2229.5766612989464,0.0,0.0,0,0,0.0,False
38,38,8.6261325192205,2053.585991450941,2046.5773291267944,2229.5970935848454,0,2229.5970935848454,0.0,0.0,0,0,0.0,False
39,39,8.85145956076348,2048.2078201018808,2046.5773291267944,2229.6175258698204,0,2229.6175258698204,0.0,0.0,0,0,0.0,False
40,40,9.115884472793876,2055.6093256362565,2046.5773291267944,2229.6379581547953,0,2229.6379581547953,0.0,0.0,0,0,0.0,False
41,41,9.542219946271851,2050.2202073938706,2046.5773291267944,2229.6583903388378,0,2229.6583903388378,0.0,0.0,0,0,0.0,False
