,Unnamed: 0,Unnamed: 0.1,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0,0.0049318531328638076,0.04086427191941766,14.966164463811353,3.371290054082253,338,340,338,340,338,340
1,1,1,0.003565782664683657,0.061296123363717925,1.5308296499778975,0.5559083275409508,521,524,521,524,521,524
2,2,2,0.3186360730258924,0.2247524300182704,1451.225149158455,265.6552754261079,540,551,540,551,540,551
