,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.019199765235295298,0.04086389845906524,51.22103589214954,12.043050411942547,689,691,689,691
