,Unnamed: 0,error,flux_gap,flux_model,time,tpf_flags,tpf_time,isflare,new_isflare,new_tpf_flags,tpf_flags_wo_systematics,isflare_wo_systematics,isflare_no_sys_no_thruster
0,0,119.37222558987793,197046.90169404,197046.90169404,2228.8002522040038,524288,2228.8002522040038,0.0,0.0,524288,524288,0.0,False
1,1,119.37222558987793,197046.90169404,197046.90169404,2228.8206846485773,0,2228.8206846485773,0.0,0.0,0,0,0.0,False
2,2,119.37222558987793,197046.90169404,197046.90169404,2228.8411169926912,0,2228.8411169926912,0.0,0.0,0,0,0.0,False
3,3,119.37222558987793,197046.90169404,197046.90169404,2228.861549335874,0,2228.861549335874,0.0,0.0,0,0,0.0,False
4,4,119.37222558987793,197046.90169404,197046.90169404,2228.881981679049,0,2228.881981679049,0.0,0.0,0,0,0.0,False
5,5,119.37222558987793,197046.90169404,197046.90169404,2228.9024140213005,0,2228.9024140213005,0.0,0.0,0,0,0.0,False
6,6,119.37222558987793,197046.90169404,197046.90169404,2228.922846363086,0,2228.922846363086,0.0,0.0,0,0,0.0,False
7,7,119.37222558987793,197046.90169404,197046.90169404,2228.943278703933,0,2228.943278703933,0.0,0.0,0,0,0.0,False
8,8,119.37222558987793,197046.90169404,197046.90169404,2228.9637109447867,8192,2228.9637109447867,0.0,0.0,8192,8192,0.0,False
9,9,119.37222558987793,197046.90169404,197046.90169404,2228.9841433847105,0,2228.9841433847105,0.0,0.0,0,0,0.0,False
10,10,119.37222558987793,197046.90169404,197046.90169404,2229.004575723695,0,2229.004575723695,0.0,0.0,0,0,0.0,False
11,11,119.37222558987793,197046.90169404,197046.90169404,2229.025007962686,0,2229.025007962686,0.0,0.0,0,0,0.0,False
12,12,119.37222558987793,197046.90169404,197046.90169404,2229.045440400747,0,2229.045440400747,0.0,0.0,0,0,0.0,False
13,13,119.37222558987793,197046.90169404,197046.90169404,2229.0658727383343,0,2229.0658727383343,0.0,0.0,0,0,0.0,False
14,14,119.37222558987793,197046.90169404,197046.90169404,2229.0863049754626,0,2229.0863049754626,0.0,0.0,0,0,0.0,False
15,15,119.37222558987793,197046.90169404,197046.90169404,2229.106737411661,0,2229.106737411661,0.0,0.0,0,0,0.0,False
16,16,119.15942087355153,197046.90169404,197046.90169404,2229.1271697478514,0,2229.1271697478514,0.0,0.0,0,0,0.0,False
17,17,119.10426181813742,197046.90169404,197046.90169404,2229.1476021831186,0,2229.1476021831186,0.0,0.0,0,0,0.0,False
18,18,120.1851055877068,197046.90169404,197046.90169404,2229.168034417453,0,2229.168034417453,0.0,0.0,0,0,0.0,False
19,19,123.91345750561743,197046.90169404,197046.90169404,2229.1884667517807,0,2229.1884667517807,0.0,0.0,0,0,0.0,False
20,20,122.40271146109664,197046.90169404,197046.90169404,2229.208899185185,0,2229.208899185185,0.0,0.0,0,0,0.0,False
21,21,104.3681371256922,197046.90169404,197046.90169404,2229.2293314181225,0,2229.2293314181225,0.0,0.0,0,0,0.0,False
22,22,104.14121230786999,197046.90169404,197046.90169404,2229.249763750588,0,2229.249763750588,0.0,0.0,0,0,0.0,False
23,23,102.05448852314017,197046.90169404,197046.90169404,2229.270196182129,8192,2229.270196182129,0.0,0.0,8192,8192,0.0,False
24,24,102.52445419842596,197046.90169404,197046.90169404,2229.290628413204,8192,2229.290628413204,0.0,0.0,8192,8192,0.0,False
25,25,102.22471549793406,197046.90169404,197046.90169404,2229.3110607438066,8192,2229.3110607438066,0.0,0.0,8192,8192,0.0,False
26,26,111.34393412702156,197046.90169404,197046.90169404,2229.3314931739515,0,2229.3314931739515,0.0,0.0,0,0,0.0,False
27,27,112.02697870358746,197046.90169404,197046.90169404,2229.351925503157,0,2229.351925503157,0.0,0.0,0,0,0.0,False
28,28,111.01171815529504,197046.90169404,197046.90169404,2229.372357831904,0,2229.372357831904,0.0,0.0,0,0,0.0,False
29,29,108.26280180951044,197046.90169404,197046.90169404,2229.392790160185,0,2229.392790160185,0.0,0.0,0,0,0.0,False
30,30,102.95704050376304,197046.90169404,197046.90169404,2229.413222488001,0,2229.413222488001,0.0,0.0,0,0,0.0,False
31,31,103.85967083311334,197049.89954130657,197046.90169404,2229.4336548148785,0,2229.4336548148785,0.0,0.0,0,0,0.0,False
32,32,103.50279813329044,196908.27148435585,197046.90169404,2229.4540871412974,0,2229.4540871412974,0.0,0.0,0,0,0.0,False
33,33,106.79598643775059,197219.58223446988,197046.90169404,2229.494951892266,0,2229.494951892266,0.0,0.0,0,0,0.0,False
34,34,109.7025933520706,197048.2654665804,197046.90169404,2229.515384117287,0,2229.515384117287,0.0,0.0,0,0,0.0,False
35,35,106.10570368927893,196991.3815196795,197046.90169404,2229.5358164413774,0,2229.5358164413774,0.0,0.0,0,0,0.0,False
36,36,103.11421783201156,197095.0295283996,197046.90169404,2229.556248864996,0,2229.556248864996,0.0,0.0,0,0,0.0,False
37,37,100.29115095543659,197122.54392370977,197046.90169404,2229.5766810876885,0,2229.5766810876885,0.0,0.0,0,0,0.0,False
