,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.39852239835779396,0.1021594435951556,746.6608494198559,146.67865696282743,712,717,712,717
1,1,0.06619041447405746,0.04086323839146644,104.19975505939634,23.954931904121093,1621,1623,1621,1623
2,2,0.17278739237567006,0.06129496311041294,236.79985358328216,50.034587098727954,2978,2981,2978,2981
