,Unnamed: 0,error,flux_gap,flux_model,time,tpf_flags,tpf_time,isflare,new_isflare,new_tpf_flags,tpf_flags_wo_systematics,isflare_wo_systematics,isflare_no_sys_no_thruster
0,0,36.77772518692286,24842.941473929186,24842.941473929186,2228.800316868059,524288,2228.800316868059,0.0,0.0,524288,524288,0.0,False
1,1,36.77772518692286,24842.941473929186,24842.941473929186,2228.8207493149607,0,2228.8207493149607,0.0,0.0,0,0,0.0,False
2,2,36.77772518692286,24842.941473929186,24842.941473929186,2228.841181660937,0,2228.841181660937,0.0,0.0,0,0,0.0,False
3,3,36.77772518692286,24842.941473929186,24842.941473929186,2228.861614005982,0,2228.861614005982,0.0,0.0,0,0,0.0,False
4,4,36.77772518692286,24842.941473929186,24842.941473929186,2228.88204635102,0,2228.88204635102,0.0,0.0,0,0,0.0,False
5,5,36.77772518692286,24842.941473929186,24842.941473929186,2228.902478695134,0,2228.902478695134,0.0,0.0,0,0,0.0,False
6,6,36.77772518692286,24842.941473929186,24842.941473929186,2228.9229110387823,0,2228.9229110387823,0.0,0.0,0,0,0.0,False
7,7,36.77772518692286,24842.941473929186,24842.941473929186,2228.943343381957,0,2228.943343381957,0.0,0.0,0,0,0.0,False
8,8,36.77772518692286,24842.941473929186,24842.941473929186,2228.963775624208,0,2228.963775624208,0.0,0.0,0,0,0.0,False
9,9,36.77772518692286,24842.941473929186,24842.941473929186,2228.9842080664607,0,2228.9842080664607,0.0,0.0,0,0,0.0,False
10,10,36.77772518692286,24842.941473929186,24842.941473929186,2229.0046404073073,8192,2229.0046404073073,0.0,0.0,8192,8192,0.0,False
11,11,36.77772518692286,24842.941473929186,24842.941473929186,2229.025072648161,0,2229.025072648161,0.0,0.0,0,0,0.0,False
12,12,36.77772518692286,24842.941473929186,24842.941473929186,2229.0455050880846,0,2229.0455050880846,0.0,0.0,0,0,0.0,False
13,13,36.77772518692286,24842.941473929186,24842.941473929186,2229.0659374275347,0,2229.0659374275347,0.0,0.0,0,0,0.0,False
14,14,36.77772518692286,24842.941473929186,24842.941473929186,2229.0863696665256,0,2229.0863696665256,0.0,0.0,0,0,0.0,False
15,15,36.77772518692286,24842.941473929186,24842.941473929186,2229.1068021050523,0,2229.1068021050523,0.0,0.0,0,0,0.0,False
16,16,34.22880176496862,24842.941473929186,24842.941473929186,2229.1272344426397,0,2229.12723444264,0.0,0.0,0,0,0.0,False
17,17,34.909381605215266,24842.941473929186,24842.941473929186,2229.147666879769,0,2229.147666879769,0.0,0.0,0,0,0.0,False
18,18,36.847944688219854,24842.941473929186,24842.941473929186,2229.1680991164317,0,2229.1680991164317,0.0,0.0,0,0,0.0,False
19,19,47.49760216945385,24842.941473929186,24842.941473929186,2229.188531452157,0,2229.188531452157,0.0,0.0,0,0,0.0,False
20,20,56.75389808362724,24842.941473929186,24842.941473929186,2229.208963887424,0,2229.208963887424,0.0,0.0,0,0,0.0,False
21,21,63.381091908117455,24842.941473929186,24842.941473929186,2229.229396122224,0,2229.229396122224,0.0,0.0,0,0,0.0,False
22,22,69.7438079274473,24842.941473929186,24842.941473929186,2229.249828456552,0,2229.249828456552,0.0,0.0,0,0,0.0,False
23,23,73.44155069986027,24842.941473929186,24842.941473929186,2229.2702608899563,0,2229.2702608899563,0.0,0.0,0,0,0.0,False
24,24,75.87701468530136,24842.941473929186,24842.941473929186,2229.2906931228936,8192,2229.2906931228936,0.0,0.0,8192,8192,0.0,False
25,25,76.87200201676484,24842.941473929186,24842.941473929186,2229.3111254553587,0,2229.3111254553587,0.0,0.0,0,0,0.0,False
26,26,76.63122109250536,24842.941473929186,24842.941473929186,2229.331557887366,0,2229.331557887366,0.0,0.0,0,0,0.0,False
27,27,75.96979991960876,24842.941473929186,24842.941473929186,2229.3519902184344,0,2229.3519902184344,0.0,0.0,0,0,0.0,False
28,28,75.65653240208604,24842.941473929186,24842.941473929186,2229.3724225490437,0,2229.3724225490437,0.0,0.0,0,0,0.0,False
29,29,76.5254972172107,24842.941473929186,24842.941473929186,2229.392854879188,0,2229.392854879188,0.0,0.0,0,0,0.0,False
30,30,76.98805227652045,24842.941473929186,24842.941473929186,2229.413287208401,0,2229.413287208401,0.0,0.0,0,0,0.0,False
31,31,76.99246254797052,24807.755069949315,24842.941473929186,2229.4337195371413,0,2229.4337195371413,0.0,0.0,0,0,0.0,False
32,32,76.91843749896431,24780.152072821074,24842.941473929186,2229.4541518654223,0,2229.4541518654223,0.0,0.0,0,0,0.0,False
33,33,76.9099451208112,24690.75383423321,24842.941473929186,2229.4950166205813,0,2229.4950166205813,0.0,0.0,0,0,0.0,False
34,34,71.25588897100587,24679.917216552858,24842.941473929186,2229.5154488470002,0,2229.5154488470002,0.0,0.0,0,0,0.0,False
35,35,69.88063692441206,24688.493719165697,24842.941473929186,2229.535881172953,0,2229.535881172953,0.0,0.0,0,0,0.0,False
36,36,68.8778854997793,24672.925722404467,24842.941473929186,2229.5563135979683,0,2229.5563135979683,0.0,0.0,0,0,0.0,False
37,37,68.69642787915136,24698.732854952643,24842.941473929186,2229.5767458229893,0,2229.5767458229893,0.0,0.0,0,0,0.0,False
38,38,68.03831527407944,24713.446396178242,24842.941473929186,2229.5971781470726,0,2229.5971781470726,0.0,0.0,0,0,0.0,False
39,39,67.3721329459648,24727.917662057404,24842.941473929186,2229.6176104706974,0,2229.6176104706974,0.0,0.0,0,0,0.0,False
40,40,66.84403049956116,24769.55084234622,24842.941473929186,2229.638042793391,0,2229.638042793391,0.0,0.0,0,0,0.0,False
41,41,65.84811316035129,24798.61672677681,24842.941473929186,2229.658475015618,0,2229.658475015618,0.0,0.0,0,0,0.0,False
42,42,63.68247431119109,24831.54956239001,24842.941473929186,2229.6789074378394,0,2229.6789074378394,0.0,0.0,0,0,0.0,False
43,43,61.841628745482815,24882.37461143537,24842.941473929186,2229.6993397586702,0,2229.6993397586702,0.0,0.0,0,0,0.0,False
44,44,60.77272191171615,24857.75490796428,24842.941473929186,2229.7402043993934,0,2229.7402043993934,0.0,0.0,0,0,0.0,False
45,45,60.20684900051717,24821.22575797379,24842.941473929186,2229.7606367188273,0,2229.7606367188273,0.0,0.0,0,0,0.0,False
46,46,59.89581534861321,24819.323769449184,24842.941473929186,2229.781069137789,0,2229.781069137789,0.0,0.0,0,0,0.0,False
47,47,60.57335561437457,24824.884180181078,24842.941473929186,2229.8015013558247,0,2229.8015013558247,0.0,0.0,0,0,0.0,False
48,48,61.11762039657847,24824.111920291234,24842.941473929186,2229.821933673862,0,2229.821933673862,0.0,0.0,0,0,0.0,False
49,49,59.18140536921421,24824.054026080084,24842.941473929186,2229.842366090961,0,2229.842366090961,0.0,0.0,0,0,0.0,False
50,50,56.41248997038289,24811.210863977598,24842.941473929186,2229.8627984071354,0,2229.8627984071354,0.0,0.0,0,0,0.0,False
51,51,52.56875856088626,24824.619143255903,24842.941473929186,2229.883230623309,0,2229.883230623309,0.0,0.0,0,0,0.0,False
52,52,45.40887742289171,24808.679441985918,24842.941473929186,2229.9036630385453,0,2229.9036630385453,0.0,0.0,0,0,0.0,False
53,53,39.23405964836334,24797.647436179897,24842.941473929186,2229.9240953533226,0,2229.9240953533226,0.0,0.0,0,0,0.0,False
54,54,32.86264198999581,24818.39175746216,24842.941473929186,2229.9445275676335,0,2229.9445275676335,0.0,0.0,0,0,0.0,False
55,55,26.51014541916593,24818.15497012529,24842.941473929186,2229.9649599810073,0,2229.9649599810073,0.0,0.0,0,0,0.0,False
56,56,23.68334698728917,24851.11238802024,24842.941473929186,2229.985392293922,0,2229.985392293922,0.0,0.0,0,0,0.0,False
57,57,22.705528859106945,24856.03552633785,24842.941473929186,2230.00582450637,0,2230.00582450637,0.0,0.0,0,0,0.0,False
58,58,22.998774121868426,24847.70726072353,24842.941473929186,2230.026256918347,0,2230.026256918347,0.0,0.0,0,0,0.0,False
59,59,21.611107789229244,24838.23571956757,24842.941473929186,2230.046689229399,0,2230.046689229399,0.0,0.0,0,0,0.0,False
60,60,21.415496404270087,24833.022455179867,24842.941473929186,2230.067121639986,8192,2230.067121639986,0.0,0.0,8192,8192,0.0,False
61,61,21.32544980820305,24844.88898053797,24842.941473929186,2230.0875538500986,0,2230.0875538500986,0.0,0.0,0,0,0.0,False
62,62,21.044667588984296,24842.869067005224,24842.941473929186,2230.1079861597536,0,2230.1079861597536,0.0,0.0,0,0,0.0,False
63,63,21.13423607799131,24872.7804324055,24842.941473929186,2230.128418568478,0,2230.128418568478,0.0,0.0,0,0,0.0,False
64,64,21.083750818250785,24889.49050221959,24842.941473929186,2230.148850776728,0,2230.148850776728,0.0,0.0,0,0,0.0,False
65,65,21.428023566809227,24872.21029274749,24842.941473929186,2230.1692830845204,0,2230.1692830845204,0.0,0.0,0,0,0.0,False
66,66,20.576799582184123,24853.261606870205,24842.941473929186,2230.1897154918406,0,2230.1897154918406,0.0,0.0,0,0,0.0,False
67,67,20.28919710966672,24853.50142531944,24842.941473929186,2230.2305800046306,0,2230.2305800046306,0.0,0.0,0,0,0.0,False
68,68,19.22732925194791,24817.86791759959,24842.941473929186,2230.2510124096293,0,2230.2510124096293,0.0,0.0,0,0,0.0,False
69,69,16.953297683441306,24824.928611567768,24842.941473929186,2230.27144461462,0,2230.27144461462,0.0,0.0,0,0,0.0,False
70,70,16.12497460513757,24820.8815077262,24842.941473929186,2230.291876918687,0,2230.291876918687,0.0,0.0,0,0,0.0,False
71,71,15.601185687909176,24849.259811579912,24842.941473929186,2230.312309322748,0,2230.312309322748,0.0,0.0,0,0,0.0,False
72,72,17.00600303730361,24858.94964848996,24842.941473929186,2230.332741525417,0,2230.332741525417,0.0,0.0,0,0,0.0,False
73,73,17.92246993973804,24850.59522947866,24842.941473929186,2230.3531738280867,0,2230.3531738280867,0.0,0.0,0,0,0.0,False
74,74,17.99155530362408,24850.24403141453,24842.941473929186,2230.3736062298267,0,2230.3736062298267,0.0,0.0,0,0,0.0,False
75,75,18.562274345865248,24850.65421243808,24842.941473929186,2230.3940384315574,0,2230.3940384315574,0.0,0.0,0,0,0.0,False
76,76,21.240706492776148,24844.546020644037,24842.941473929186,2230.414470731899,0,2230.414470731899,0.0,0.0,0,0,0.0,False
77,77,23.050608492089623,24857.84413332273,24842.941473929186,2230.4349031322345,8192,2230.4349031322345,0.0,0.0,8192,8192,0.0,False
78,78,23.40640279890253,24855.48861895656,24842.941473929186,2230.4553353321107,0,2230.4553353321103,0.0,0.0,0,0,0.0,False
79,79,22.855460667527872,24869.39910195933,24842.941473929186,2230.4757677310554,0,2230.4757677310554,0.0,0.0,0,0,0.0,False
80,80,21.5974539722472,24844.593089963382,24842.941473929186,2230.4962000295345,0,2230.4962000295345,0.0,0.0,0,0,0.0,False
81,81,21.702071567901765,24851.53206862805,24842.941473929186,2230.5166322270748,0,2230.5166322270748,0.0,0.0,0,0,0.0,False
82,82,21.610566822819962,24833.995243058343,24842.941473929186,2230.5370646246233,0,2230.5370646246233,0.0,0.0,0,0,0.0,False
83,83,22.032703727052056,24844.776875722106,24842.941473929186,2230.557496921232,0,2230.557496921232,0.0,0.0,0,0,0.0,False
84,84,26.969771011832012,24839.65074736729,24842.941473929186,2230.5779291173817,0,2230.5779291173817,0.0,0.0,0,0,0.0,False
85,85,34.30947031188106,24827.56945554562,24842.941473929186,2230.5983615126024,0,2230.5983615126024,0.0,0.0,0,0,0.0,False
86,86,44.16015614431297,24810.918198357616,24842.941473929186,2230.618793807822,0,2230.618793807822,0.0,0.0,0,0,0.0,False
87,87,56.36385331021101,24814.172926029747,24842.941473929186,2230.639226002102,0,2230.639226002102,0.0,0.0,0,0,0.0,False
88,88,212.5688783132267,24836.487925960595,24842.941473929186,2230.6596583959254,0,2230.6596583959254,0.0,0.0,0,0,0.0,False
89,89,292.33996268914865,24871.367589736958,24842.941473929186,2230.680090689275,0,2230.680090689275,0.0,0.0,0,0,0.0,False
90,90,294.6893107291154,24788.44380721667,24842.941473929186,2230.7209552736604,0,2230.7209552736604,0.0,0.0,0,0,0.0,False
91,91,294.53444360301074,24795.661049755323,24842.941473929186,2230.7413875651546,0,2230.7413875651546,0.0,0.0,0,0,0.0,False
92,92,294.71049220529363,24820.80239303295,24842.941473929186,2230.7618198561763,0,2230.7618198561763,0.0,0.0,0,0,0.0,False
93,93,295.13129114618664,24826.47772079204,24842.941473929186,2230.782252146273,0,2230.782252146273,0.0,0.0,0,0,0.0,False
94,94,295.01126462980636,24868.214949442416,24842.941473929186,2230.802684436363,0,2230.802684436363,0.0,0.0,0,0,0.0,False
95,95,294.945261665656,24874.068810197656,24842.941473929186,2230.823116725529,0,2230.823116725529,0.0,0.0,0,0,0.0,False
96,96,294.7339816759332,24847.54379822821,24842.941473929186,2230.8435491137648,0,2230.8435491137648,0.0,0.0,0,0,0.0,False
97,97,294.7395333977499,24812.1784270772,24842.941473929186,2230.863981301998,0,2230.863981301998,0.0,0.0,0,0,0.0,False
98,98,294.4221161874453,24751.41147958933,24842.941473929186,2230.884413589294,0,2230.884413589294,0.0,0.0,0,0,0.0,False
99,99,294.1445948497005,24719.97941040603,24842.941473929186,2230.9048459761325,0,2230.9048459761325,0.0,0.0,0,0,0.0,False
100,100,293.81784532405845,24680.479042600342,24842.941473929186,2230.925278162497,0,2230.925278162497,0.0,0.0,0,0,0.0,False
101,101,293.33221177119856,24634.392077401983,24842.941473929186,2230.9457105484034,0,2230.9457105484034,0.0,0.0,0,0,0.0,False
102,102,292.6058312619687,25943.00433541897,24842.941473929186,2230.9661428333784,0,2230.9661428333784,0.0,0.0,0,0,0.0,False
103,103,291.8981932176264,25956.63503081083,24842.941473929186,2230.986575017887,0,2230.986575017887,0.0,0.0,0,0,0.0,False
104,104,291.44190977751026,25103.94651148876,24842.941473929186,2231.007007401924,0,2231.007007401924,0.0,0.0,0,0,0.0,False
105,105,291.3864454600616,24891.996002314638,24842.941473929186,2231.027439685502,0,2231.027439685502,0.0,0.0,0,0,0.0,False
106,106,290.24962568288413,24822.881057045026,24842.941473929186,2231.0478718681406,0,2231.0478718681406,0.0,0.0,0,0,0.0,False
107,107,289.29907996350374,24806.445001466065,24842.941473929186,2231.0683042503224,8192,2231.0683042503224,0.0,0.0,8192,8192,0.0,False
108,108,288.65203667671426,24890.956367662104,24842.941473929186,2231.0887365320373,0,2231.0887365320373,0.0,0.0,0,0,0.0,False
109,109,288.16186334882605,24908.294614213173,24842.941473929186,2231.1091687132866,0,2231.1091687132866,0.0,0.0,0,0,0.0,False
110,110,288.08372732559195,24899.433044396075,24842.941473929186,2231.1296010935985,0,2231.1296010935985,0.0,0.0,0,0,0.0,False
111,111,288.606741888352,24964.66000041764,24842.941473929186,2231.150033273451,0,2231.150033273451,0.0,0.0,0,0,0.0,False
112,112,288.56020114284763,24934.70530663093,24842.941473929186,2231.17046555283,0,2231.17046555283,0.0,0.0,0,0,0.0,False
113,113,288.05133934803393,24906.367692284482,24842.941473929186,2231.1908979317527,0,2231.1908979317527,0.0,0.0,0,0,0.0,False
114,114,286.3075766884512,24899.673673527606,24842.941473929186,2231.211330210208,0,2231.211330210208,0.0,0.0,0,0,0.0,False
115,115,283.59461788340167,24923.39981501596,24842.941473929186,2231.231762387732,0,2231.231762387732,0.0,0.0,0,0,0.0,False
116,116,279.4094856269946,24919.507274514403,24842.941473929186,2231.252194764784,0,2231.252194764784,0.0,0.0,0,0,0.0,False
117,117,273.14324746637334,24905.951721453832,24842.941473929186,2231.272627041377,0,2231.272627041377,0.0,0.0,0,0,0.0,False
118,118,200.9904917460209,24902.24741257665,24842.941473929186,2231.2930592170305,0,2231.2930592170305,0.0,0.0,0,0,0.0,False
119,119,51.65484540655219,24880.00061331649,24842.941473929186,2231.313491592693,0,2231.313491592693,0.0,0.0,0,0,0.0,False
120,120,32.896045663010185,24896.416346883307,24842.941473929186,2231.3339238674234,0,2231.3339238674234,0.0,0.0,0,0,0.0,False
121,121,33.248200823939406,24877.14691595773,24842.941473929186,2231.3543560416874,0,2231.3543560416874,0.0,0.0,0,0,0.0,False
122,122,33.23755074462868,24885.603666813066,24842.941473929186,2231.374788415015,0,2231.374788415015,0.0,0.0,0,0,0.0,False
123,123,31.395720756296786,24872.336281840977,24842.941473929186,2231.395220688348,0,2231.395220688348,0.0,0.0,0,0,0.0,False
124,124,33.166560756895215,24877.91992508668,24842.941473929186,2231.415652860742,0,2231.415652860742,0.0,0.0,0,0,0.0,False
125,125,34.015303253235786,24824.972561796152,24842.941473929186,2231.4565175041503,0,2231.4565175041503,0.0,0.0,0,0,0.0,False
126,126,35.68518878748135,24851.82182943769,24842.941473929186,2231.4769498746828,0,2231.4769498746828,0.0,0.0,0,0,0.0,False
127,127,33.874241605380824,24851.893216082182,24842.941473929186,2231.497382044756,0,2231.497382044756,0.0,0.0,0,0,0.0,False
128,128,33.731413671622924,24857.414680408263,24842.941473929186,2231.5178143148296,0,2231.5178143148296,0.0,0.0,0,0,0.0,False
129,129,33.450269640559824,24867.69346361896,24842.941473929186,2231.5382466835,0,2231.5382466835,0.0,0.0,0,0,0.0,False
130,130,32.93968617665721,24880.27917578303,24842.941473929186,2231.558678852176,0,2231.558678852176,0.0,0.0,0,0,0.0,False
131,131,30.92999144157373,24888.79813828322,24842.941473929186,2231.5791111199214,0,2231.5791111199214,0.0,0.0,0,0,0.0,False
132,132,28.97481942776341,24894.749841398807,24842.941473929186,2231.5995434871948,0,2231.5995434871948,0.0,0.0,0,0,0.0,False
133,133,27.606380620559463,24889.012511268415,24842.941473929186,2231.6199756540077,0,2231.6199756540077,0.0,0.0,0,0,0.0,False
134,134,26.70625897863314,24870.58765859179,24842.941473929186,2231.6404079203567,0,2231.6404079203567,0.0,0.0,0,0,0.0,False
135,135,26.67991200055326,24857.005445490016,24842.941473929186,2231.660840286233,0,2231.660840286233,0.0,0.0,0,0,0.0,False
136,136,25.832634495723337,24822.918841621333,24842.941473929186,2231.7017047156696,0,2231.7017047156696,0.0,0.0,0,0,0.0,False
137,137,25.570279652650946,24833.185656491918,24842.941473929186,2231.7221370796833,0,2231.7221370796833,0.0,0.0,0,0,0.0,False
138,138,25.077013171130467,24825.270536277018,24842.941473929186,2231.7425693427717,0,2231.7425693427717,0.0,0.0,0,0,0.0,False
139,139,24.86551580147133,24832.052852005687,24842.941473929186,2231.7630015058608,0,2231.7630015058608,0.0,0.0,0,0,0.0,False
140,140,24.50204948961832,24816.548581868574,24842.941473929186,2231.7834338680113,0,2231.7834338680113,0.0,0.0,0,0,0.0,False
141,141,24.55733679054163,24807.34448896037,24842.941473929186,2231.8038661297032,0,2231.8038661297032,0.0,0.0,0,0,0.0,False
142,142,24.66017463806474,24806.74014213579,24842.941473929186,2231.824298290463,0,2231.824298290463,0.0,0.0,0,0,0.0,False
143,143,25.08335616543962,24833.759457932472,24842.941473929186,2231.844730651217,0,2231.844730651217,0.0,0.0,0,0,0.0,False
144,144,25.533245182922172,24847.709299806607,24842.941473929186,2231.8651628110456,0,2231.8651628110456,0.0,0.0,0,0,0.0,False
145,145,27.675310612853426,24862.188793452457,24842.941473929186,2231.8855950704087,0,2231.8855950704087,0.0,0.0,0,0,0.0,False
146,146,28.143883291317177,24849.04198139704,24842.941473929186,2231.906027429301,0,2231.906027429301,0.0,0.0,0,0,0.0,False
147,147,28.05071690167782,24863.143236638043,24842.941473929186,2231.926459587732,0,2231.926459587732,0.0,0.0,0,0,0.0,False
148,148,27.732926161787468,24881.755823303683,24842.941473929186,2231.946891845233,0,2231.946891845233,0.0,0.0,0,0,0.0,False
149,149,96.20652445821158,24878.969929649844,24842.941473929186,2231.967324202262,0,2231.967324202262,0.0,0.0,0,0,0.0,False
150,150,96.23420021867594,24873.778686088306,24842.941473929186,2231.9877563588307,0,2231.9877563588307,0.0,0.0,0,0,0.0,False
151,151,110.75513600472901,24863.546158891557,24842.941473929186,2232.008188614934,0,2232.008188614934,0.0,0.0,0,0,0.0,False
152,152,110.93787099078487,24868.982469810933,24842.941473929186,2232.0286209701007,0,2232.0286209701007,0.0,0.0,0,0,0.0,False
153,153,111.3129386102475,24855.151356460483,24842.941473929186,2232.049053224808,0,2232.049053224808,0.0,0.0,0,0,0.0,False
154,154,112.72675732649088,24846.77287356034,24842.941473929186,2232.0694854795147,0,2232.0694854795147,0.0,0.0,0,0,0.0,False
155,155,114.2050722044713,24823.49855317183,24842.941473929186,2232.0899177328174,0,2232.0899177328174,0.0,0.0,0,0,0.0,False
156,156,116.16344277715599,24840.94222034189,24842.941473929186,2232.1103499861274,0,2232.1103499861274,0.0,0.0,0,0,0.0,False
157,157,119.6765766775895,24827.841368810703,24842.941473929186,2232.130782238506,0,2232.130782238506,0.0,0.0,0,0,0.0,False
158,158,121.97090644816713,24825.31152445424,24842.941473929186,2232.1512144908775,0,2232.1512144908775,0.0,0.0,0,0,0.0,False
159,159,123.86390273354894,24789.607951559683,24842.941473929186,2232.192078992841,0,2232.192078992841,0.0,0.0,0,0,0.0,False
160,160,125.23544294265764,24804.288172436718,24842.941473929186,2232.2125112433496,0,2232.2125112433496,0.0,0.0,0,0,0.0,False
161,161,125.7658297000534,24802.099171254038,24842.941473929186,2232.2329434929347,0,2232.2329434929347,0.0,0.0,0,0,0.0,False
162,162,126.11215315507744,24793.18713665015,24842.941473929186,2232.2533758420473,0,2232.2533758420473,0.0,0.0,0,0,0.0,False
163,163,126.16195462953571,25345.11585394094,24842.941473929186,2232.2738079906994,0,2232.2738079906994,0.0,0.0,0,0,0.0,False
164,164,126.07101404372841,24874.82378423782,24842.941473929186,2232.294240238887,0,2232.294240238887,0.0,0.0,0,0,0.0,False
165,165,125.84540087710415,25155.24612887201,24842.941473929186,2232.3146725866027,0,2232.3146725866027,0.0,0.0,0,0,0.0,False
166,166,125.65381629648121,24922.25716261184,24842.941473929186,2232.3351047333927,0,2232.3351047333927,0.0,0.0,0,0,0.0,False
167,167,125.54940907255778,24807.61905037479,24842.941473929186,2232.3555369797173,0,2232.3555369797173,0.0,0.0,0,0,0.0,False
168,168,125.60612421074663,24762.037171758737,24842.941473929186,2232.37596932557,0,2232.37596932557,0.0,0.0,0,0,0.0,False
169,169,125.66507055070805,24760.365302040645,24842.941473929186,2232.396401470498,0,2232.396401470498,0.0,0.0,0,0,0.0,False
170,170,125.67265705271356,24738.63716980468,24842.941473929186,2232.416833715426,0,2232.416833715426,0.0,0.0,0,0,0.0,False
171,171,125.72752700491327,24695.20222998063,24842.941473929186,2232.4372660594163,0,2232.4372660594163,0.0,0.0,0,0,0.0,False
172,172,125.70888286360369,24719.36950908088,24842.941473929186,2232.4576982029466,0,2232.4576982029466,0.0,0.0,0,0,0.0,False
173,173,125.7128678651588,24734.406596683068,24842.941473929186,2232.478130446012,0,2232.478130446012,0.0,0.0,0,0,0.0,False
174,174,125.77868730195276,24749.1808712192,24842.941473929186,2232.4985627886053,0,2232.4985627886053,0.0,0.0,0,0,0.0,False
175,175,125.7758497328332,24781.495238707026,24842.941473929186,2232.5189950302743,0,2232.5189950302743,0.0,0.0,0,0,0.0,False
176,176,125.88815684985805,24792.866067424507,24842.941473929186,2232.539427171941,0,2232.539427171941,0.0,0.0,0,0,0.0,False
177,177,126.09757825027529,24813.0619956246,24842.941473929186,2232.5598594126786,0,2232.5598594126786,0.0,0.0,0,0,0.0,False
178,178,125.94234630715334,24806.404536363185,24842.941473929186,2232.580291652477,0,2232.580291652477,0.0,0.0,0,0,0.0,False
179,179,80.79204104895408,24829.81265797888,24842.941473929186,2232.600723892283,0,2232.600723892283,0.0,0.0,0,0,0.0,False
180,180,80.21092565699887,24839.412311363358,24842.941473929186,2232.621156231151,0,2232.621156231151,0.0,0.0,0,0,0.0,False
181,181,48.17914847284965,24841.243424371445,24842.941473929186,2232.6415883700247,0,2232.6415883700247,0.0,0.0,0,0,0.0,False
182,182,43.11109630022241,24792.79491675083,24842.941473929186,2232.682452944973,0,2232.682452944973,0.0,0.0,0,0,0.0,False
