,EPIC,L_bol,L_bol_err,Teff,Tmax,Tmin,clustered,clusterederr,clusterenergy,clusterenergy_err,count_true,energ_true,stars_in_bin,rel_energ_err
327,211065494.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,173.24304592920166,74.42473248668635,3.4583276007197743e+31,2.7274577595565226e+31,2.2222222222222223,9.28475389889503e+31,307,0.7886637919984396
106,211004687.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,193.40459246887025,43.8924906470846,3.8607982020495755e+31,2.262478085959045e+31,2.625,9.315241304333629e+31,307,0.5860130386400323
18,210866482.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,265.73971345418556,58.90620912666388,5.304772729645627e+31,3.08066923085051e+31,3.25,9.748784535419308e+31,307,0.5807353845027602
218,211038211.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,187.25061594256724,187.31271723513126,3.737950749437869e+31,5.081363561333344e+31,4.0,9.854533789955683e+31,307,1.3593982109308165
108,211004687.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,162.5769663123865,35.61634328572703,3.2454082461075216e+31,1.876301291318896e+31,3.3333333333333335,9.9795700470488e+31,307,0.5781402982411519
187,211029245.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,266.0378059076704,53.336374135778854,5.310723337093815e+31,2.971619244045873e+31,1.6428571428571428,1.0142727334235052e+32,307,0.559550753339004
423,211119314.0,2.01526064735913e+27,1.16007728127667e+27,3030.0,3249.0,3000.0,429.8287287941085,77.62846247630864,3.447749004414756e+31,1.7192200469221433e+31,1.5,1.0164068204302903e+32,307,0.4986500017027705
369,211078239.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,265.6271626336947,55.6401027070715,5.302525957736836e+31,3.014663532746707e+31,3.4,1.047957110617872e+32,307,0.5685334794727513
437,211132111.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,144.40566252879933,29.63790577659502,2.8826674441389126e+31,1.6267099061503157e+31,3.142857142857143,1.0668237933871517e+32,307,0.5643071695480412
372,211078690.0,2.01526064735913e+27,1.16007728127667e+27,3030.0,3249.0,3000.0,885.9656771566708,163.56251035593186,7.106521916141463e+31,3.5721764566443643e+31,1.5555555555555554,1.0702891627879246e+32,307,0.5026617097360481
11,210832378.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,222.04174407183055,54.44785609363662,4.432461273795537e+31,2.6784524267289767e+31,4.333333333333333,1.084199991049543e+32,307,0.6042810667210649
102,211004548.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,90.8426070257142,59.97970568208009,1.8134262966419736e+31,1.8484729147107118e+31,3.75,1.0928838175796633e+32,307,1.019326188295403
105,211004687.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,218.4278469640841,43.551734176964956,4.3603196184301125e+31,2.435037245207e+31,2.8,1.1633443444178465e+32,307,0.5584538424464649
436,211132111.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,282.7126201611248,62.08196146276756,5.643590783866617e+31,3.2657227482258205e+31,3.0,1.164500994603589e+32,307,0.5786604439077282
6,210791550.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,238.7529717839359,58.07326366531053,4.766055616522027e+31,2.8706064313473746e+31,3.5,1.1696611033222535e+32,307,0.602302336002148
266,211053678.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,217.81239858019418,55.19370116888887,4.3480338604569195e+31,2.6630261399028613e+31,2.5999999999999996,1.176979733382659e+32,307,0.6124667436750397
367,211078239.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,350.12683822665724,77.49432326920365,6.989332829479512e+31,4.056599726398533e+31,4.0,1.1848163905486832e+32,307,0.5803987054799655
46,210887995.0,6.372813724560239e+27,2.2744616118030298e+27,3100.0,3249.0,3000.0,259.3864456190257,46.231752620586825,3.8793962413920746e+31,2.1963354090810533e+31,4.333333333333333,1.2158296929947055e+32,307,0.566153925099676
226,211039840.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,743.3011196680114,124.20782997073712,1.4837991124009104e+32,7.8072989645276605e+31,2.833333333333333,1.2387359290787462e+32,307,0.5261695400191203
342,211070577.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,229.74437014631513,53.18847386595331,4.586223314912616e+31,2.708523083437158e+31,4.4,1.2490153933608153e+32,307,0.5905781069644154
332,211066181.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,345.96487600399314,70.80730148213955,6.9062505403717905e+31,3.893279398710785e+31,1.3571428571428572,1.255057624639576e+32,307,0.5637327195055966
43,210886447.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,303.3852154112006,62.79348261648014,6.056263086806051e+31,3.4281031639449885e+31,3.0,1.2578152072967665e+32,307,0.5660426429316332
444,211154974.0,2.01526064735913e+27,1.16007728127667e+27,3030.0,3249.0,3000.0,765.2864529576278,168.11938744184698,6.138527812413004e+31,3.300860764409443e+31,3.75,1.2627825114913427e+32,307,0.5377284041516629
313,211064559.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,226.17391170700304,49.380907361159345,4.514948794762803e+31,2.606923046789758e+31,3.0,1.266141341477611e+32,307,0.5773981423252698
291,211059880.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,305.976427190378,60.08737851340098,6.107989602968214e+31,3.3926563964789224e+31,3.75,1.2662874625721622e+32,307,0.5554456731279046
241,211043323.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,611.4953667841195,473.696988511378,1.2206846706712874e+32,1.3839146265886134e+32,3.0,1.2832569173305152e+32,307,1.13372000143785
47,210887995.0,6.372813724560239e+27,2.2744616118030298e+27,3100.0,3249.0,3000.0,339.6353933608172,90.37476295191512,5.079603389850491e+31,3.3221234322447035e+31,4.666666666666667,1.292851361697056e+32,307,0.6540123661785501
265,211053031.0,2.01526064735913e+27,1.16007728127667e+27,3030.0,3249.0,3000.0,975.6169709816164,190.29638868706826,7.825634293521687e+31,4.0153260253280468e+31,1.8888888888888888,1.3168782928371683e+32,307,0.5130991143621499
324,211065494.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,161.58940922885694,35.58601864995733,3.225694347053517e+31,1.8686173402267292e+31,2.25,1.3214823774076538e+32,307,0.5792915072482308
365,211078145.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,326.62879492854086,71.94712108792939,6.52025811848653e+31,3.7774358338636583e+31,2.833333333333333,1.3245078191801458e+32,307,0.5793383889440974
29,210880560.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,447.6892904886974,99.48017182583756,8.936902612970872e+31,5.194794758464643e+31,3.2,1.3448623496766638e+32,307,0.5812746298616932
3,210791550.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,351.57103694796035,72.40064997088047,7.018162340482498e+31,3.96527006576404e+31,3.0,1.3982690599440371e+32,307,0.5650011888285029
2,210769047.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,266.7672500414819,52.16083988304622,5.325284711073433e+31,2.953381393083286e+31,2.142857142857143,1.4044288310609874e+32,307,0.5545959612153702
58,210940839.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,338.81771724291366,71.10499703294063,6.763576897816069e+31,3.8479927486201526e+31,2.1666666666666665,1.4166082739703909e+32,307,0.5689286610850324
4,210791550.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,276.3956592618102,72.01924583229916,5.517489790238885e+31,3.4188150317544166e+31,2.142857142857143,1.4219951055269215e+32,307,0.6196323258817297
319,211065426.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,693.8639064597342,154.36003843415446,1.3851111229212502e+32,8.054850466018687e+31,3.5,1.4225311904822649e+32,307,0.5815309929091257
251,211048116.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,279.38996597437233,54.50570332836933,5.577263003608187e+31,3.090667212256011e+31,1.625,1.4377535634068088e+32,307,0.5541548265262937
100,211004548.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,162.08005815980786,228.5543024785016,3.2354888223876935e+31,5.7242226920750175e+31,3.0,1.4500109209991037e+32,307,1.7691987227607584
16,210854098.0,2.01526064735913e+27,1.16007728127667e+27,3030.0,3249.0,3000.0,640.1152569133776,142.76306277086067,5.134502633003258e+31,2.778145257836007e+31,3.0,1.463051946884293e+32,307,0.5410738792845886
283,211059754.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,364.79179250860875,80.22258111945362,7.282078872384417e+31,4.216177311156621e+31,1.375,1.505736603442153e+32,307,0.5789799018993723
55,210911601.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,335.8326238671524,73.80828240662774,6.703987603730696e+31,3.880559987153948e+31,2.833333333333333,1.520823760288378e+32,307,0.5788435505152871
287,211059880.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,185.94151881606712,39.502156284162645,3.711818175398225e+31,2.1213432202700224e+31,1.5555555555555554,1.544337575820473e+32,307,0.5715105428197417
289,211059880.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,183.999650403093,34.82968171361269,3.6730540386126205e+31,2.0141510312153388e+31,1.5555555555555554,1.544337575820473e+32,307,0.5483586710246496
219,211038588.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,261.6728706338599,57.55926569451344,5.223589241454886e+31,3.0246308818812617e+31,1.75,1.5704042352712677e+32,307,0.5790330636791867
114,211005706.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,332.89937255034727,60.96401179919588,6.645433195763866e+31,3.6031340263546995e+31,1.6,1.5838994115087022e+32,307,0.5421970126268847
35,210882573.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,392.7662501009237,76.81915361812464,7.84051305534264e+31,4.348752153415794e+31,2.5999999999999996,1.5935660569039669e+32,307,0.5546514778713991
78,210967582.0,2.01526064735913e+27,1.16007728127667e+27,3030.0,3249.0,3000.0,771.0082665052635,148.98860734961963,6.184423713828559e+31,3.1620056909267876e+31,4.75,1.6045083891364659e+32,307,0.5112854224163922
459,211083805.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,397.7892849360739,83.50347813397053,7.940784324048433e+31,4.518190625222839e+31,4.666666666666667,1.6115895394199215e+32,307,0.5689854352975726
270,211055424.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,272.4700120836224,61.07772795241161,5.439124890140311e+31,3.172259083837829e+31,3.0,1.6136192252005383e+32,307,0.5832296826991953
10,210832378.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,258.16390000420284,91.52821656726,5.153542158678374e+31,3.6775773016881593e+31,2.0,1.6211936024507952e+32,307,0.7136018661446778
115,211005706.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,302.97133724289927,47.1750031445752,6.048001131556449e+31,3.113355984576972e+31,4.0,1.623553546224026e+32,307,0.5147743720371547
410,211093906.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,290.4577935855982,288.1080446822559,5.798202167443676e+31,7.833236326216626e+31,4.333333333333333,1.6699140298089908e+32,307,1.3509767510694026
340,211070577.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,308.64707368512455,68.71939351847918,6.16130181781072e+31,3.5841138009662974e+31,4.75,1.68084152801809e+32,307,0.5817137200786946
452,211056608.0,2.01526064735913e+27,1.16007728127667e+27,3030.0,3249.0,3000.0,1010.777885290488,447.2524147582203,8.107667576040578e+31,6.166125541027366e+31,2.5999999999999996,1.710832274914629e+32,307,0.7605301380694527
376,211079106.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,356.78186672931236,78.75308207056638,7.122182426015205e+31,4.12942928030202e+31,3.166666666666667,1.722320393033403e+32,307,0.5797983024442688
224,211038810.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,580.0330098241967,56.863278726779,1.1578786071582592e+32,5.292676072024154e+31,2.6666666666666665,1.7522874563698744e+32,307,0.4571011191763688
426,211125179.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,45.93221726123744,130.54880208487714,9.169121557797509e+30,2.935285299555091e+31,4.25,1.756786366460661e+32,307,3.2012720968443222
424,211119314.0,2.01526064735913e+27,1.16007728127667e+27,3030.0,3249.0,3000.0,986.443521982316,210.03484037321493,7.912476395813522e+31,4.201272255618735e+31,1.9000000000000001,1.806586154691344e+32,307,0.5309680617615012
57,210927253.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,418.6647909542826,282.71918418626524,8.35750719020761e+31,8.644623198272398e+31,3.25,1.8194364683589835e+32,307,1.034354263960574
392,211080295.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,551.1309252930297,122.26873072151955,1.1001834332386561e+32,6.391154472561148e+31,3.666666666666667,1.8271355288557618e+32,307,0.580917170671007
7,210791550.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,554.7401763850376,122.71413362153247,1.1073883242647118e+32,6.425916088158704e+31,1.7777777777777777,1.8398560953847716e+32,307,0.580276669652031
316,211064559.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,370.6543807956081,75.64011602268509,7.39910954900316e+31,4.166722625324007e+31,2.2,1.8632999047040288e+32,307,0.563138388170691
12,210832378.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,465.469107058063,93.37227970543621,9.2918284343669e+31,5.200309250825731e+31,4.5,1.864087294575637e+32,307,0.5596647944544249
117,211006027.0,6.372813724560239e+27,2.2744616118030298e+27,3100.0,3249.0,3000.0,745.1661601121767,154.49748320553263,1.114474117509441e+32,6.63392744991516e+31,2.75,1.8926010415502466e+32,307,0.5952518183859
260,211051985.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,445.0767835255425,98.3324212274863,8.8847509962102e+31,5.153157128528491e+31,3.5,1.9884497044599e+32,307,0.5800001745379895
1,210769047.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,624.9452108832436,102.92537180467305,1.2475336370028927e+32,6.534102080434489e+31,3.0,2.0503256363048132e+32,307,0.5237615954093379
409,211093906.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,810.4995017865242,187.86426713974885,1.6179424590257084e+32,9.559691009249221e+31,2.2857142857142856,2.070430379990209e+32,307,0.5908548203256789
150,211013191.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,572.536238693813,105.47496796442951,1.1429133366174258e+32,6.209341336890352e+31,3.666666666666667,2.128448164165699e+32,307,0.5432906536262462
394,211080546.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,310.5973566447767,68.4687795154374,6.20023392820166e+31,3.5930901910918523e+31,4.666666666666667,2.1339957253382677e+32,307,0.5795088109093339
171,211024494.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,421.0399261543158,92.18648533470684,8.404920323437055e+31,4.858179034899296e+31,3.0,2.163144119794337e+32,307,0.5780160724846256
61,210940839.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,472.8000058170117,104.69567776128031,9.438169947702537e+31,5.478896529723506e+31,2.2857142857142856,2.1732447796088882e+32,307,0.5805041189216129
315,211064559.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,568.913325372425,116.22907833437127,1.1356811726554209e+32,6.398049704197731e+31,3.0,2.2142487173908257e+32,307,0.5633667140257308
360,211077649.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,588.9625848277767,130.56302233830584,1.1757040820752717e+32,6.827896909794424e+31,1.875,2.2189821867141617e+32,307,0.5807496132651246
294,211059880.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,657.5848353896322,145.8985018506294,1.3126897959137113e+32,7.6258980649355475e+31,2.142857142857143,2.235531557983862e+32,307,0.5809367977624494
34,210882573.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,560.3964051306633,94.2555273296367,1.1186794510640963e+32,5.898359850272414e+31,2.25,2.274773840050329e+32,307,0.5272609454533066
23,210866482.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,700.2550246110685,133.65407733711845,1.3978692571272565e+32,7.687322298415681e+31,1.75,2.2841817603286397e+32,307,0.5499314230726986
362,211077682.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,391.34520327863237,84.23232612704314,7.812145709218666e+31,4.48655027358235e+31,4.75,2.316007962201064e+32,307,0.5743044792787247
284,211059754.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,396.0888994318843,80.2685919413255,7.906840738668353e+31,4.441426888416143e+31,3.2,2.4016766731935645e+32,307,0.5617195331499942
44,210886447.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,605.5494069277365,98.95833438015029,1.2088151742803589e+32,6.315885882995623e+31,2.6666666666666665,2.4156989338691546e+32,307,0.5224856551586262
65,210947280.0,2.01526064735913e+27,1.16007728127667e+27,3030.0,3249.0,3000.0,688.8654007564724,157.83879839708197,5.525538058605572e+31,3.02343853665902e+31,1.8888888888888888,2.4733263866472546e+32,307,0.5471754070990901
126,211010041.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,569.6196671506985,118.31954211534072,1.1370911924655917e+32,6.444843054204212e+31,1.7,2.477410636914747e+32,307,0.566783306115462
429,211125179.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,857.0595997299447,155.62597440948912,1.7108870681130772e+32,9.249873933973069e+31,3.4,2.4915154994627717e+32,307,0.5406478373920188
416,211101098.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,501.2004416419163,108.73534195907236,1.0005107630880173e+32,5.763105835713723e+31,2.5999999999999996,2.5058909559376638e+32,307,0.5760163756685873
111,211004687.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,747.8281445854981,82.27151011364931,1.492836089981926e+32,7.0026028288917255e+31,3.8000000000000003,2.518225203801609e+32,307,0.46908048886844017
309,211064435.0,2.01526064735913e+27,1.16007728127667e+27,3030.0,3249.0,3000.0,1575.139843479963,324.49514166058884,1.2634536649999961e+32,6.621218993338774e+31,4.0,2.5343497280999158e+32,307,0.524057128231829
296,211062438.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,559.7157304384378,116.33560030693484,1.1173206686306607e+32,6.334249695768861e+31,2.5,2.5806358633070818e+32,307,0.56691421483609
267,211053678.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,453.1799772158057,101.90103459711152,9.046509283492148e+31,5.282476809105236e+31,1.7999999999999998,2.5967845564902062e+32,307,0.5839243230252992
398,211086260.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,491.8459925699276,93.32727464009596,9.818371423134167e+31,5.388474827954918e+31,1.6666666666666667,2.6027101258576835e+32,307,0.5488155413695724
264,211051985.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,776.3368742719138,144.22494730575096,1.549746037626394e+32,8.443679786223306e+31,1.8461538461538463,2.6230145971570783e+32,307,0.5448428052867118
322,211065494.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,957.4435400774972,171.4687840794631,1.9112763822762676e+32,1.0285663688361736e+32,1.8181818181818181,2.747294728881985e+32,307,0.5381567932164707
404,211091449.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,701.8799179459622,131.52945146945007,1.4011129160217008e+32,7.656556799165559e+31,3.25,2.763881941911219e+32,307,0.5464625093104896
154,211014750.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,453.1940226538652,99.73546626603586,9.046789662573714e+31,5.239347784851208e+31,3.5,2.852083482619872e+32,307,0.579138896809575
157,211014750.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,454.9362143873882,98.77374360516752,9.081567795949703e+31,5.232637264802654e+31,3.5,2.852083482619872e+32,307,0.5761821507445403
164,211018106.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,634.5820407859309,339.4189340902442,1.2667709545281946e+32,1.1324129488366626e+32,1.8571428571428572,2.859025298588384e+32,307,0.8939366227088991
326,211065494.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,1067.8184880927524,238.0535399628009,2.131610033824486e+32,1.2405992240484961e+32,2.0,2.904937169924526e+32,307,0.5820010247477777
96,211001183.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,847.4330489830186,157.9321910445482,1.691670270134687e+32,9.226910198944383e+31,1.5454545454545454,2.9164894727893457e+32,307,0.5454319533681795
104,211004687.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,822.8972314720514,171.8043705401401,1.6426911642494916e+32,9.327963051080082e+31,2.0,2.934065688048549e+32,307,0.5678464250668699
230,211039840.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,658.0620023260843,130.884499623495,1.3136423303012432e+32,7.3296044588610025e+31,2.625,2.9577464806911054e+32,307,0.557960434875769
446,211156183.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,818.4928310420147,170.86556583248407,1.6338989732035996e+32,9.277652542806009e+31,2.0,3.0288170558840718e+32,307,0.567822900617609
132,211010854.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,495.9455621461067,102.25611782969735,9.900208212255072e+31,5.596099823034349e+31,3.5,3.0730628280544683e+32,307,0.5652507202936561
208,211032382.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,843.9163421944103,156.43231966669285,1.684650118713629e+32,9.171762317909877e+31,1.75,3.0909162198803785e+32,307,0.5444312867121205
45,210887995.0,6.372813724560239e+27,2.2744616118030298e+27,3100.0,3249.0,3000.0,532.0265437596923,116.71294993161175,7.957014751702117e+31,4.832240849465225e+31,2.75,3.1163993391999608e+32,307,0.6072931872385358
236,211041750.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,1169.597096892972,230.25386496221478,2.3347834253385695e+32,1.2979820594438042e+32,2.428571428571429,3.407957862441569e+32,307,0.555932531196371
69,210964488.0,6.372813724560239e+27,2.2744616118030298e+27,3100.0,3249.0,3000.0,803.9413379421981,144.85524611951,1.202378558089127e+32,6.830715613999278e+31,1.9166666666666667,3.449285670720384e+32,307,0.5681002516258234
99,211004548.0,1.30116155957454e+28,1.12351320399495e+28,3200.0,3249.0,3000.0,668.6356259985316,169.42753981164972,1.3347497025423156e+32,8.174801248836891e+31,1.7999999999999998,3.486413312722376e+32,307,0.6124594920880101
