,Tmax,Tmin,alpha,alpha_err,beta,beta_err,cluster,count_per_yr,high_yerr,logE,low_yerr,maxenerg,n_obj,nflares
126,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.6194819944415193,-5.111311233848782,32.27843595646125,5.497883085022477,3.053534172994732e+33,139,41
148,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.62946621534812,-5.1095549081684295,32.29620365699585,5.502190406057213,3.053534172994732e+33,139,41
87,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.639685380529806,-5.1068416800356635,32.32158691060232,5.508964665992061,3.053534172994732e+33,139,41
2,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.6501508142079713,-5.104087842557968,32.345056407289235,5.515994565987951,3.053534172994732e+33,139,41
50,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.660874679599744,-5.101268741798266,32.35191922921082,5.523358406137094,3.053534172994732e+33,139,41
119,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.6718700639012076,-5.098943642946779,32.366219385392625,5.529564142584276,3.053534172994732e+33,139,41
149,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.6831510743108966,-5.098897101419828,32.36895077968348,5.529689614674471,3.053534172994732e+33,139,41
96,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.6947329468607117,-5.098227196245567,32.40188514404946,5.531501147854095,3.053534172994732e+33,139,41
132,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.7066321701604195,-5.09903860244364,32.4193302876973,5.529308293719152,3.053534172994732e+33,139,41
181,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.718866626577431,-5.096498565959276,32.421632688533705,5.53622395197257,3.053534172994732e+33,139,41
130,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.7314557538854514,-5.093407992052115,32.43363781817834,5.544846083757964,3.053534172994732e+33,139,41
39,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.744420731049819,-5.089963481869498,32.438038978864824,5.554736735229613,3.053534172994732e+33,139,41
115,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.7577846926078005,-5.085872965918394,32.44966169862958,5.566889083657451,3.053534172994732e+33,139,41
146,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.771572977093434,-5.085033700090309,32.47243869260891,5.569439493287343,3.053534172994732e+33,139,41
147,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.785813416208044,-5.083340069075694,32.47874988014747,5.574647518672707,3.053534172994732e+33,139,41
198,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.8005366730287506,-5.080586066127367,32.5787324439123,5.5832965389005675,3.053534172994732e+33,139,41
32,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.8157766395854873,-5.076639102482394,32.59536544188511,5.596100215193992,3.053534172994732e+33,139,41
64,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.8315709067687194,-5.072209664311714,32.59614617956148,5.61107961914907,3.053534172994732e+33,139,41
140,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.8479613229568885,-5.069568933582596,32.599652410400644,5.620338022262022,3.053534172994732e+33,139,41
144,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.8649946622556692,-5.064885742885669,32.604120979011,5.637405142365182,3.053534172994732e+33,139,41
110,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.882723429216101,-5.062735828586359,32.61629413426733,5.645534841188767,3.053534172994732e+33,139,41
178,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.9012068349101137,-5.056808340719474,32.637868938840526,5.668994063664211,3.053534172994732e+33,139,41
97,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.9205119901055006,-5.053558726421564,32.646943823173494,5.682558695888928,3.053534172994732e+33,139,41
13,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.940715376193787,-5.050524044873756,32.66080786323431,5.69571681355913,3.053534172994732e+33,139,41
35,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.9619046752637255,-5.053440918515897,32.67119015267061,5.683060442166442,3.053534172994732e+33,139,41
172,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-3.984181069974878,-5.050630108972268,32.71806694896401,5.695248567642501,3.053534172994732e+33,139,41
111,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-4.007662165824401,-5.043374518135933,32.74010537401141,5.7287904230459255,3.053534172994732e+33,139,41
59,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-4.032485749549433,-5.037122074374549,32.77531159897128,5.760436708013903,3.053534172994732e+33,139,41
145,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-4.058814688271782,-5.0366406016122465,32.77634719770843,5.762991785221774,3.053534172994732e+33,139,41
22,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-4.086843411872025,-5.027830917114858,32.84879504681853,5.8131768825689365,3.053534172994732e+33,139,41
142,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-4.1168066352494685,-5.016574251301163,32.87733477723156,5.888991361484145,3.053534172994732e+33,139,41
71,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-4.14899131862087,-5.0153425138655585,32.88012222653744,5.898285086993583,3.053534172994732e+33,139,41
199,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-4.183753424880082,-5.012583287282513,32.890821350289954,5.919957201101384,3.053534172994732e+33,139,41
175,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-4.221541985769482,-4.997273207551,32.90433395684047,6.068636205546399,3.053534172994732e+33,139,41
89,3499.0,3250.0,-1.9652584205326225,0.02371605959003905,32.84464528418079,0.7726363613618241,M44,-4.262934670927707,-4.992023397843609,32.90455790125642,6.135824771363427,3.053534172994732e+33,139,41
