,Tmax,Tmin,alpha,alpha_err,beta,beta_err,cluster,count_per_yr,high_yerr,logE,low_yerr,maxenerg,n_obj,nflares
118,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.6646379510282774,-5.13283612400302,32.30256721053839,5.461204950307209,2.1834779924605034e+33,140,50
33,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.675633335329741,-5.1336134950989125,32.308518817819,5.459553814643453,2.1834779924605034e+33,140,50
116,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.6869143457394298,-5.130906633728107,32.31796045570227,5.465343461508358,2.1834779924605034e+33,140,50
117,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.698496218289245,-5.131225007155434,32.341785304773055,5.464656597142455,2.1834779924605034e+33,140,50
20,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.7103954415889526,-5.132798957055185,32.34750737632912,5.461284124545624,2.1834779924605034e+33,140,50
78,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.722629898005964,-5.130414358815549,32.392794321703356,5.466408641925536,2.1834779924605034e+33,140,50
46,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.7352190253139845,-5.1282767544430445,32.3957820918721,5.47107871630543,2.1834779924605034e+33,140,50
122,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.7481840024783524,-5.1265165323690285,32.4011631097804,5.474979923139738,2.1834779924605034e+33,140,50
123,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.7615479640363336,-5.126842168305974,32.42437628547697,5.474254368568808,2.1834779924605034e+33,140,50
31,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.7753362485219673,-5.127337549820477,32.4486073168296,5.4731539598846135,2.1834779924605034e+33,140,50
11,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.7895766876365773,-5.124714848296864,32.44937113066339,5.4790262857020195,2.1834779924605034e+33,140,50
58,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.804299944457284,-5.121198827392654,32.467517695015545,5.487082742519413,2.1834779924605034e+33,140,50
22,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.8195399110140205,-5.118273781921033,32.482891806756946,5.493952002978453,2.1834779924605034e+33,140,50
74,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.8353341781972525,-5.115400105697628,32.50562437987855,5.500854406050817,2.1834779924605034e+33,140,50
45,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.8517245943854217,-5.1114391971090525,32.515695733844694,5.510629238659887,2.1834779924605034e+33,140,50
126,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.8687579336842024,-5.113053103612163,32.529390227857,5.506609016546708,2.1834779924605034e+33,140,50
3,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.886486700644634,-5.111290325719495,32.570563516334936,5.511002714442461,2.1834779924605034e+33,140,50
24,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.904970106338647,-5.107923666624448,32.572812903144566,5.519570583881499,2.1834779924605034e+33,140,50
129,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.9242752615340337,-5.102765952418135,32.573920041456134,5.533168323828441,2.1834779924605034e+33,140,50
115,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.9444786476223204,-5.099118119404282,32.574563855626,5.543150937406774,2.1834779924605034e+33,140,50
77,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.9656679466922586,-5.092958655940565,32.57495665525282,5.560747492102429,2.1834779924605034e+33,140,50
29,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-3.987944341403411,-5.0872225715817185,32.58709994503404,5.578041427763841,2.1834779924605034e+33,140,50
52,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-4.011425437252933,-5.081871910643737,32.60233112687964,5.595038542455312,2.1834779924605034e+33,140,50
109,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-4.036249020977966,-5.076584987700084,32.621891944854205,5.612732820904205,2.1834779924605034e+33,140,50
127,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-4.062577959700315,-5.0699129271244985,32.67148025435276,5.636477503308274,2.1834779924605034e+33,140,50
80,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-4.0906066833005585,-5.062024268162565,32.67695435068004,5.666859803429609,2.1834779924605034e+33,140,50
18,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-4.120569906678002,-5.052892456270885,32.67900558892746,5.7056962911749185,2.1834779924605034e+33,140,50
121,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-4.152754590049403,-5.041972956106848,32.680674574994114,5.758493243693615,2.1834779924605034e+33,140,50
111,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-4.187516696308615,-5.033329897994771,32.68547189478195,5.80649957270181,2.1834779924605034e+33,140,50
130,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-4.2253052571980145,-5.021268228547133,32.70432571499265,5.885878854942651,2.1834779924605034e+33,140,50
21,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-4.26669794235624,-5.008697180460607,32.74625932320653,5.99102564055741,2.1834779924605034e+33,140,50
63,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-4.312455432916915,-4.993104484403184,32.758347475710984,6.178769002597108,2.1834779924605034e+33,140,50
106,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-4.363607955364296,-5.001181255281751,32.78273734869153,6.070696783518748,2.1834779924605034e+33,140,50
86,3749.0,3500.0,-2.052339202540452,0.05134544191284154,35.5749423386263,1.6625556683850304,M44,-4.421599902341983,-4.976383004703939,33.02639536018158,6.578804245157307,2.1834779924605034e+33,140,50
