,Tmax,Tmin,alpha,alpha_err,beta,beta_err,cluster,count_per_yr,high_yerr,logE,low_yerr,maxenerg,n_obj,nflares
176,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.282190384138156,-5.85405535384051,32.704602860912715,6.188220164046646,3.104128995695364e+33,740,123
460,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.290790555900074,-5.852732442432249,32.71806694896401,6.1910895641233665,3.104128995695364e+33,740,123
289,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.299564480207579,-5.850903986853468,32.74010537401141,6.195101560554803,3.104128995695364e+33,740,123
120,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.308519322860505,-5.849474391146488,32.74625932320653,6.198276330211233,3.104128995695364e+33,740,123
396,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.317662702300375,-5.847559859956054,32.74879858998143,6.202581325912415,3.104128995695364e+33,740,123
257,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.327002728554518,-5.8455147880066445,32.758347475710984,6.207248829460149,3.104128995695364e+33,740,123
321,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.336548046460749,-5.846058939565569,32.762069479717645,6.205999844440078,3.104128995695364e+33,740,123
10,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.346307883749905,-5.846534629872885,32.76535025595495,6.204912208744616,3.104128995695364e+33,740,123
140,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.3562921046565055,-5.844952413513369,32.77531159897128,6.208545079664297,3.104128995695364e+33,740,123
400,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.366511269838192,-5.845260851560337,32.77634719770843,6.207833455740196,3.104128995695364e+33,740,123
431,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.376976703516357,-5.843097747816536,32.78273734869153,6.212859689083091,3.104128995695364e+33,740,123
191,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.38770056890813,-5.840263184597381,32.83856815138047,6.219574273027239,3.104128995695364e+33,740,123
34,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.398695953209593,-5.840597663694944,32.83874188497781,6.218774231076647,3.104128995695364e+33,740,123
73,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.4099769636192825,-5.8384505403472495,32.84879504681853,6.223946620245697,3.104128995695364e+33,740,123
220,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.421558836169098,-5.83549477831984,32.86257992438842,6.231212228940665,3.104128995695364e+33,740,123
397,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.433458059468805,-5.832502667291948,32.87733477723156,6.238744969262518,3.104128995695364e+33,740,123
171,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.445692515885817,-5.8327637764867,32.88012222653744,6.238080306198269,3.104128995695364e+33,740,123
111,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.458281643193837,-5.832513091655386,32.88907747201111,6.238718406493078,3.104128995695364e+33,740,123
540,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.471246620358205,-5.830354558705316,32.890821350289954,6.244267413333041,3.104128995695364e+33,740,123
405,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.484610581916186,-5.826664117369988,32.9008260023849,6.2539879194014425,3.104128995695364e+33,740,123
472,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.4983988664018195,-5.825627350983685,32.90433395684047,6.256773496869282,3.104128995695364e+33,740,123
228,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.51263930551643,-5.824997405218353,32.90455790125642,6.258478072702209,3.104128995695364e+33,740,123
328,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.527362562337137,-5.828588992742699,32.910561983860745,6.2488804228173915,3.104128995695364e+33,740,123
306,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.542602528893873,-5.827527475500587,32.942630944452,6.251686837224091,3.104128995695364e+33,740,123
59,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.558396796077105,-5.823890482829664,32.96502276803116,6.261495656478351,3.104128995695364e+33,740,123
87,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.574787212265274,-5.822392917362748,32.97382860345676,6.265624254996645,3.104128995695364e+33,740,123
219,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.591820551564055,-5.821256050188992,32.99555320015423,6.268794506985511,3.104128995695364e+33,740,123
335,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.609549318524486,-5.816481888043066,33.02639536018158,6.282460460806379,3.104128995695364e+33,740,123
197,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.6280327242184995,-5.8112317002027405,33.03019111791889,6.298186540272788,3.104128995695364e+33,740,123
122,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.647337879413886,-5.807511813707879,33.03417911505874,6.309804824343054,3.104128995695364e+33,740,123
132,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.667541265502173,-5.801800708396835,33.05343126099884,6.328476102723176,3.104128995695364e+33,740,123
187,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.688730564572111,-5.7982834300542345,33.06378813530033,6.3405167089161125,3.104128995695364e+33,740,123
420,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.711006959283264,-5.79411596330781,33.07334591870712,6.355362125396199,3.104128995695364e+33,740,123
471,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.734488055132786,-5.791898771287979,33.083981096273355,6.36353241169852,3.104128995695364e+33,740,123
513,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.7593116388578185,-5.788566684078388,33.131430220741144,6.376189395700937,3.104128995695364e+33,740,123
327,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.785640577580168,-5.78928593401131,33.13866427840866,6.373417631080877,3.104128995695364e+33,740,123
253,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.813669301180411,-5.784440894167829,33.14004203011698,6.392532719498157,3.104128995695364e+33,740,123
41,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.843632524557854,-5.7782822290475515,33.17008435461974,6.418447918879849,3.104128995695364e+33,740,123
353,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.875817207929256,-5.7880276566142745,33.22728504535114,6.378281333155403,3.104128995695364e+33,740,123
317,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.9105793141884675,-5.790269156691695,33.265948106419714,6.369664324315949,3.104128995695364e+33,740,123
322,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.948367875077867,-5.78633345832888,33.26974661954328,6.3849400476230045,3.104128995695364e+33,740,123
104,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-4.989760560236093,-5.790697729511297,33.281261217699196,6.368041043597855,3.104128995695364e+33,740,123
188,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-5.035518050796767,-5.79191695451922,33.312802200626265,6.36346460670049,3.104128995695364e+33,740,123
272,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-5.086670573244149,-5.779841895168412,33.32598512103303,6.411702010962958,3.104128995695364e+33,740,123
436,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-5.144662520221836,-5.767252535781201,33.33914881897267,6.470193285280985,3.104128995695364e+33,740,123
325,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-5.211609309852449,-5.755052352698072,33.35084927536155,6.537597620721587,3.104128995695364e+33,740,123
92,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-5.290790555900074,-5.728273406483375,33.37237904984907,6.749068411801316,3.104128995695364e+33,740,123
179,7000.0,3000.0,-2.1731599481258943,0.026925149571148794,40.07536286447658,0.8781012517944004,M44,-5.38770056890813,-5.6908260529221435,33.383288129696034,8.006276948068194,3.104128995695364e+33,740,123
