,Tmax,Tmin,alpha,alpha_err,beta,beta_err,cluster,count_per_yr,high_yerr,logE,low_yerr,maxenerg,n_obj,nflares
320,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.1660332084930785,0.08844142652145148,32.29719491979099,0.11118136650439192,8.925923887818524e+33,150,136
120,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.169412949144459,0.08868429042550341,32.30155253277043,0.1115662237054722,8.925923887818524e+33,150,136
391,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.1728191978363705,0.08854303093871518,32.30574305901977,0.11134230748887419,8.925923887818524e+33,150,136
96,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.1762523736747643,0.08818145197716554,32.30666678471077,0.11077001040277712,8.925923887818524e+33,150,136
158,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.179712905784271,0.08871748385335776,32.308269913890484,0.11161886730011528,8.925923887818524e+33,150,136
8,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.183201233630092,0.0891625518804271,32.31514544593361,0.11232573589487238,8.925923887818524e+33,150,136
40,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.186717807352929,0.08899969549091002,32.31620337163462,0.11206686559730938,8.925923887818524e+33,150,136
191,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.190263088117579,0.08882562420330764,32.31920789282648,0.11179044623983247,8.925923887818524e+33,150,136
324,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.1938375484758774,0.08927769351297954,32.319720026363925,0.11250891242489969,8.925923887818524e+33,150,136
46,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.1974416727447026,0.0894020004244851,32.32215410623802,0.11270681114375569,8.925923887818524e+33,150,136
25,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2010759573997962,0.08983175582282099,32.32240394486288,0.11339212207331406,8.925923887818524e+33,150,136
225,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2047409114862018,0.09024177497706587,32.33009755945332,0.11404760404113667,8.925923887818524e+33,150,136
333,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2084370570461656,0.09083938668676428,32.33217696377022,0.1150058706667858,8.925923887818524e+33,150,136
165,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2121649295654087,0.09032161885407985,32.339197488716195,0.11417543464259161,8.925923887818524e+33,150,136
85,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2159250784387154,0.09032713527266445,32.343754891535895,0.11418426872490706,8.925923887818524e+33,150,136
26,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2197180674558545,0.09058495383649534,32.34378827574517,0.1145974694628824,8.925923887818524e+33,150,136
287,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2235444753089073,0.09107190744994043,32.35234447079335,0.1153796455691305,8.925923887818524e+33,150,136
302,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2274048961221458,0.09135318549668403,32.35342339064781,0.11583249564262488,8.925923887818524e+33,150,136
154,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2312999400056697,0.09176538897648845,32.36507388154762,0.11649751750287063,8.925923887818524e+33,150,136
314,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2352302336341023,0.09240804646041001,32.36536754072431,0.11753763834961006,8.925923887818524e+33,150,136
266,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2391964208517035,0.09241193139827342,32.37397093082362,0.11754393826699494,8.925923887818524e+33,150,136
305,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2431991633053774,0.09293047452869097,32.38118993453059,0.11838614961690852,8.925923887818524e+33,150,136
101,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2472391411071175,0.09345730909162286,32.3825605205675,0.11924453724641948,8.925923887818524e+33,150,136
200,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.251317053527557,0.09412393672540631,32.38858286736195,0.12033462998754052,8.925923887818524e+33,150,136
77,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.255433619722389,0.09439825568491944,32.39861638578062,0.12078448904435568,8.925923887818524e+33,150,136
55,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.259589579493547,0.0947770192995212,32.40016845816281,0.12140686318933924,8.925923887818524e+33,150,136
79,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2637856940871552,0.09465876864557421,32.406652013435554,0.121212402833627,8.925923887818524e+33,150,136
131,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2680227470304097,0.09500578366667067,32.40760093503773,0.12178345852128913,8.925923887818524e+33,150,136
372,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2723015450096846,0.0956941309860726,32.40808522515167,0.1229198007180945,8.925923887818524e+33,150,136
153,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2766229187923273,0.09619773727543413,32.41030688768753,0.12375420022228778,8.925923887818524e+33,150,136
5,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2809877241947776,0.09635556906257947,32.42086632811232,0.12401623343395407,8.925923887818524e+33,150,136
196,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.285396843099832,0.09698279799705145,32.4335220035059,0.12506007203719016,8.925923887818524e+33,150,136
27,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2898511845260825,0.09735785732462476,32.43901720638298,0.12568617159350604,8.925923887818524e+33,150,136
373,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.294351685752759,0.09796879048293405,32.45400678754468,0.12670912205636142,8.925923887818524e+33,150,136
148,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.2988993135034796,0.0986387364182788,32.45582321712927,0.12783532242095919,8.925923887818524e+33,150,136
218,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.303495065192629,0.09906207308957193,32.466984473603176,0.128549372400508,8.925923887818524e+33,150,136
31,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.3081399702383925,0.09973819608347001,32.47700853190243,0.12969369187980417,8.925923887818524e+33,150,136
6,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.3128350914467717,0.10043637602984501,32.477297969942306,0.13088039370696358,8.925923887818524e+33,150,136
179,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.3175815264712334,0.10096463569425196,32.4862167140481,0.13178171360621072,8.925923887818524e+33,150,136
70,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.3223804093530025,0.10150162595200962,32.49046200937591,0.13270097882877896,8.925923887818524e+33,150,136
253,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.3272329121474145,0.10227808581355413,32.49237106144177,0.13403565857984412,8.925923887818524e+33,150,136
279,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.3321402466421586,0.10302247771226147,32.5048641026931,0.1353213309451189,8.925923887818524e+33,150,136
159,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.337103666173709,0.1037817352503334,32.50930172173444,0.136638893427534,8.925923887818524e+33,150,136
392,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.34212446754876,0.10417281768025766,32.51018355590497,0.13732001558123508,8.925923887818524e+33,150,136
149,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.3472039930780344,0.10487179927930779,32.5132585690988,0.13854158669995487,8.925923887818524e+33,150,136
322,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.3523436327304457,0.10490340094942008,32.51870308089615,0.13859694298028202,8.925923887818524e+33,150,136
229,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.3575448264162535,0.10577632533914127,32.53013586509081,0.1401304297200603,8.925923887818524e+33,150,136
178,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.3628090664086105,0.10664221956051012,32.531901670126466,0.1416599990812628,8.925923887818524e+33,150,136
56,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.3681378999136777,0.10667728219179629,32.53202131391511,0.14172211391282352,8.925923887818524e+33,150,136
9,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.3735329318003835,0.10718748888036456,32.538241909384105,0.1426275406329227,8.925923887818524e+33,150,136
281,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.378995827501886,0.10740274343203549,32.538371014130185,0.14301042394001318,8.925923887818524e+33,150,136
339,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.384528316101847,0.10800724876823464,32.542343861096306,0.1440885127216256,8.925923887818524e+33,150,136
195,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.3901321936198454,0.10773786159612486,32.55073343679052,0.14360756542235142,8.925923887818524e+33,150,136
337,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.395809326511536,0.1084834954677063,32.55523008310424,0.14494081169496376,8.925923887818524e+33,150,136
407,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.401561655400627,0.10818011865245447,32.558199453912145,0.14439758216214416,8.925923887818524e+33,150,136
128,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.407391199061351,0.10849874741610077,32.55946095687299,0.14496814995873009,8.925923887818524e+33,150,136
363,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.4133000586718714,0.10867749445285857,32.560307691217844,0.14528874397482872,8.925923887818524e+33,150,136
88,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.4192904223610587,0.10941935568260419,32.5632419960027,0.14662326982002205,8.925923887818524e+33,150,136
396,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.425364570073252,0.11017710652791757,32.565100076273865,0.14799299256308518,8.925923887818524e+33,150,136
313,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.4315248787780703,0.11095132576490307,32.56692054687981,0.14939944244000802,8.925923887818524e+33,150,136
351,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.437773828055072,0.11203611654155088,32.56810188336529,0.1513820199354199,8.925923887818524e+33,150,136
91,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.4441140060860906,0.11228091049720046,32.574531459009016,0.15183135041089124,8.925923887818524e+33,150,136
51,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.450548116091501,0.1131917944391665,32.57588126872959,0.15350965085077406,8.925923887818524e+33,150,136
404,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.4570789832504585,0.11444435997534419,32.579416303578235,0.15583393897079123,8.925923887818524e+33,150,136
90,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.4637095621494716,0.11454869878012253,32.58045081672342,0.1560284183515217,8.925923887818524e+33,150,136
58,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.47044294480844,0.11558788773551121,32.58553947932538,0.1579727176727348,8.925923887818524e+33,150,136
146,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.4772823693387456,0.11645834703899616,32.587230384862806,0.1596116597018642,8.925923887818524e+33,150,136
112,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.4842312292940734,0.11605404970424393,32.58968785208288,0.15884925161838015,8.925923887818524e+33,150,136
66,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.49129308378156,0.11707245536794608,32.59721626245271,0.16077365120111864,8.925923887818524e+33,150,136
151,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.4984716684086834,0.11819390101223037,32.601538951583564,0.162907933599312,8.925923887818524e+33,150,136
98,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.505770907150183,0.11859436375588328,32.60530286303394,0.1636739660361506,8.925923887818524e+33,150,136
241,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.51319492522939,0.11997457514256604,32.61024662967955,0.16632998736403048,8.925923887818524e+33,150,136
10,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.520748063119836,0.12137551731636265,32.61702570846469,0.16905134361640473,8.925923887818524e+33,150,136
183,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.5284348917861266,0.12251335127518304,32.63869605584299,0.17128074886433065,8.925923887818524e+33,150,136
182,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.536260229298083,0.12243689719051498,32.63869605584299,0.17113040649388722,8.925923887818524e+33,150,136
359,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.5442291589693586,0.1223179672942627,32.65025409016886,0.1708966939521448,8.925923887818524e+33,150,136
365,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.552347049191538,0.12147532961924301,32.65487779633906,0.1692462195811364,8.925923887818524e+33,150,136
64,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.560619575157528,0.12326809491982593,32.65914256499925,0.17276913278894934,8.925923887818524e+33,150,136
83,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.569052742694391,0.12445785743220461,32.67571470547007,0.17513109514400282,8.925923887818524e+33,150,136
252,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.5776529144563085,0.12631667731929452,32.6758705903316,0.17886032614204095,8.925923887818524e+33,150,136
303,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.5864268387638134,0.1275974994652398,32.70221493850193,0.18145811978312198,8.925923887818524e+33,150,136
370,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.59538168141674,0.12959062199218585,32.70754337445885,0.18554723656216976,8.925923887818524e+33,150,136
259,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.6045250608566097,0.1310038309392838,32.71441137726032,0.1884816236324478,8.925923887818524e+33,150,136
75,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.613865087110753,0.13172638294175565,32.72257809267081,0.1899933442306827,8.925923887818524e+33,150,136
48,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.6234104050169833,0.13337056106924905,32.75438006110256,0.19346250452876457,8.925923887818524e+33,150,136
258,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.63317024230614,0.13494259374360906,32.76935751989885,0.19681800696545948,8.925923887818524e+33,150,136
127,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.6431544632127406,0.13677937710150934,32.783037170938975,0.20078736633523464,8.925923887818524e+33,150,136
223,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.6533736283944265,0.1368007735343586,32.7957681724795,0.20083391873704648,8.925923887818524e+33,150,136
163,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.663839062072592,0.1391789720857446,32.79938095726403,0.2060540315225976,8.925923887818524e+33,150,136
199,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.6745629274643647,0.14151030815464427,32.80011476937582,0.21126124136510738,8.925923887818524e+33,150,136
388,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.685558311765828,0.1435541573708492,32.81256502247593,0.2159016998425627,8.925923887818524e+33,150,136
213,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.696839322175517,0.14507716921388747,32.813473755271886,0.21940657153202103,8.925923887818524e+33,150,136
297,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.7084211947253323,0.14640996349431679,32.84179189461771,0.22250729379408396,8.925923887818524e+33,150,136
342,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.72032041802504,0.14881579276969648,32.844483906180635,0.2281856366366921,8.925923887818524e+33,150,136
374,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.7325548744420516,0.1502668555287905,32.84493559505721,0.23166220266819382,8.925923887818524e+33,150,136
59,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.745144001750072,0.15312313202694638,32.86817899575279,0.2386225958699011,8.925923887818524e+33,150,136
129,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.7581089789144397,0.15607434631619466,32.87877310409305,0.24598293607002364,8.925923887818524e+33,150,136
184,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.771472940472421,0.15882825826307778,32.90098515540753,0.2530119561820552,8.925923887818524e+33,150,136
336,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.7852612249580546,0.16049028893637285,32.90225547623218,0.2573318061532497,8.925923887818524e+33,150,136
276,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.7995016640726647,0.1633141493610344,32.90950278013769,0.26481026105591265,8.925923887818524e+33,150,136
239,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.814224920893371,0.16702775868712072,32.91066867620158,0.2749219755701222,8.925923887818524e+33,150,136
334,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.829464887450108,0.16794784900071758,32.91573945526758,0.277477720837249,8.925923887818524e+33,150,136
71,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.84525915463334,0.17124034425918566,32.926316327223724,0.2867941156724294,8.925923887818524e+33,150,136
327,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.861649570821509,0.17572883290954877,32.95170890446412,0.29994452840442043,8.925923887818524e+33,150,136
296,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.8786829101202898,0.17814124621679772,32.95369493306528,0.30723866353658824,8.925923887818524e+33,150,136
299,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.8964116770807213,0.17645116401974592,32.976941889807186,0.3021115035689963,8.925923887818524e+33,150,136
30,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.914895082774734,0.18112095727208688,32.977719875863535,0.3164783325335967,8.925923887818524e+33,150,136
37,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.934200237970121,0.1858930159886809,32.978066398147256,0.33183687212862,8.925923887818524e+33,150,136
32,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.9544036240584077,0.18632034085398907,32.9903157143567,0.3332474817651735,8.925923887818524e+33,150,136
401,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.975592923128346,0.1908936338241387,33.01928914446489,0.34872862676339045,8.925923887818524e+33,150,136
251,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-3.9978693178394984,0.1879661490515907,33.02145447268199,0.3387367181720863,8.925923887818524e+33,150,136
76,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-4.021350413689021,0.19467016794232928,33.031326572831325,0.36207182150855277,8.925923887818524e+33,150,136
275,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-4.046173997414053,0.20213012902690553,33.05460430198524,0.39007053121480084,8.925923887818524e+33,150,136
350,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-4.072502936136402,0.2087631782259476,33.102015720598175,0.41702572860050724,8.925923887818524e+33,150,136
338,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-4.100531659736646,0.21739070376126812,33.11110042461622,0.45549266294732893,8.925923887818524e+33,150,136
126,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-4.130494883114089,0.2173794866915013,33.11470730905262,0.4554398511712634,8.925923887818524e+33,150,136
403,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-4.16267956648549,0.2283140770278138,33.12289473272125,0.5109756000537773,8.925923887818524e+33,150,136
115,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-4.197441672744702,0.23484450592171036,33.133234787903824,0.5486640834529072,8.925923887818524e+33,150,136
330,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-4.235230233634102,0.24663312609592025,33.146842591187024,0.6280949884782395,8.925923887818524e+33,150,136
150,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-4.276622918792327,0.26043219742554524,33.147889350235204,0.7483926171427964,8.925923887818524e+33,150,136
414,3499.0,3250.0,-2.16642948360599,0.025145150369184906,39.814212339542365,0.8174658294588635,Pleiades,-4.322380409353002,0.27749472221289617,33.16516660394539,0.9767495624022478,8.925923887818524e+33,150,136
