,EPIC,L_bol,L_bol_err,Teff,Tmax,Tmin,clustered,clusterederr,clusterenergy,clusterenergy_err,count_true,energ_true,stars_in_bin,rel_energ_err
15,211835162.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,119.78873167594622,27.37655678302307,2.39125717738441e+31,1.4051192104886662e+31,2.2,1.4511460317673392e+32,248,0.5876068972328626
160,212111862.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,345.956019333101,75.19986942919836,6.906073740955507e+31,3.9809016229763816e+31,3.75,1.4623010349881311e+32,248,0.5764348560844637
5,211748286.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,342.9055626968591,77.55038304686045,6.84517964663079e+31,4.005958219932256e+31,2.8,1.5734065758134492e+32,248,0.5852232412781155
113,211989060.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,178.7197354014918,56.02365791804385,3.5676548540072357e+31,2.399385968043404e+31,3.25,1.690329001242783e+32,248,0.6725387029376967
67,211950298.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,383.4140839471342,76.59882418474774,7.653822419867533e+31,4.2773195089703425e+31,3.8333333333333335,1.7149088088710583e+32,248,0.558847497933506
31,211896957.0,2.0152606473591297e+27,1.1600772812766656e+27,3030.0,3249.0,3000.0,996.1954294180922,222.32201874117555,7.990698550128725e+31,4.324708667889953e+31,1.6666666666666667,1.7156442228872823e+32,248,0.5412178473207808
2,211738707.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,349.83028610583494,77.64384861793786,6.983412970595772e+31,4.057458971111469e+31,3.166666666666667,1.7384298265283365e+32,248,0.5810137518997845
3,211748286.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,487.86937102264136,985.984164124793,9.738988957992016e+31,2.3179445275181634e+32,2.0,1.8544997516919975e+32,248,2.380066901724958
13,211827123.0,2.0152606473591297e+27,1.1600772812766656e+27,3030.0,3249.0,3000.0,1053.6539670274815,232.34062099599336,8.451585881679782e+31,4.551653760706623e+31,4.25,1.9840290196793257e+32,248,0.5385561744776314
151,212086091.0,6.372813724560243e+27,2.274461611803033e+27,3100.0,3249.0,3000.0,430.99185745534703,82.4133343035696,6.445935090758731e+31,3.7330777946297815e+31,4.571428571428571,2.1280771157021455e+32,248,0.5791367337815331
120,211991662.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,406.8549496708,78.42839824827904,8.121755735644309e+31,4.481861200972183e+31,1.222222222222222,2.129562532098905e+32,248,0.5518340303319442
111,211989060.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,454.2030992033888,97.81900630902162,9.066933139408476e+31,5.208323707977116e+31,4.5,2.4549339331174072e+32,248,0.5744305850607503
100,211981575.0,6.372813724560243e+27,2.274461611803033e+27,3100.0,3249.0,3000.0,671.5045304095735,127.09332833367522,1.0043054274219055e+32,5.796704424517734e+31,2.375,2.6298314876127884e+32,248,0.5771854125490608
8,211805435.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,365.01863522309134,81.05687947042335,7.286607172012903e+31,4.234457776215137e+31,1.8333333333333335,2.6325632892469453e+32,248,0.581128867832926
18,211847321.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,555.8191413158839,122.40674773504043,1.1095421851487337e+32,6.427513756769573e+31,2.5,2.8911229592853322e+32,248,0.5792942208779531
37,211905265.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,475.6676476134982,106.829916762792,9.495414639520192e+31,5.542055478363659e+31,3.666666666666667,3.069305112110512e+32,248,0.5836559738315652
150,212086091.0,6.372813724560243e+27,2.274461611803033e+27,3100.0,3249.0,3000.0,961.773301702307,175.45785328329802,1.4384328073854823e+32,8.204108708861577e+31,4.833333333333333,3.216568098889866e+32,248,0.5703504999843192
127,212002525.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,450.23155458531664,98.95757429940647,8.98765202139014e+31,5.202584931713692e+31,4.5,3.528326522875946e+32,248,0.5788591858398404
126,211998650.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,548.7061616301191,114.10503646594454,1.0953430501481334e+32,6.210808258366192e+31,1.5,3.567378742915271e+32,248,0.5670194609374886
112,211989060.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,648.771430541459,120.26603339228004,1.2950962232082257e+32,7.051042707075238e+31,1.875,3.8554142179911126e+32,248,0.5444416083314892
84,211958687.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,1190.8483600145091,197.6562967454456,2.377205809111139e+32,1.248142314042608e+32,1.875,3.9090389537019664e+32,248,0.525045963314931
47,211925698.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,998.6071342380385,155.30697346666628,1.9934483350185484e+32,1.025808897448309e+32,1.5454545454545454,4.0802351810868076e+32,248,0.5145901598893278
63,211943375.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,1210.1038562679119,226.4789758874529,2.415644185555936e+32,1.3194809123510156e+32,4.5,4.345250400183269e+32,248,0.5462232063151927
57,211937538.0,6.372813724560243e+27,2.274461611803033e+27,3100.0,3249.0,3000.0,1177.3140922241769,232.71155577922696,1.760796657440061e+32,1.0310908120038965e+32,2.25,4.378128005774416e+32,248,0.585581990769423
1,211708110.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,648.2933744890936,145.4517757593016,1.294141913941889e+32,7.550381147689358e+31,2.2857142857142856,4.463211782115331e+32,248,0.583427602981445
94,211980450.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,963.1600995531857,189.24358782418616,1.9226879430173625e+32,1.0681464541237502e+32,3.0,4.484667088901323e+32,248,0.5555485267398406
121,211991662.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,1796.546565955808,352.15669262264134,3.586318020269836e+32,1.9907122218906316e+32,1.7692307692307694,5.607878426685419e+32,248,0.5550852463833783
89,211974687.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,1027.1913863105071,216.1559943964361,2.0505090426261414e+32,1.1677660584779728e+32,4.0,5.7818854032221956e+32,248,0.5695005650803586
6,211801146.0,6.372813724560243e+27,2.274461611803033e+27,3100.0,3249.0,3000.0,1634.570831562299,318.98392165198925,2.4446720510467465e+32,1.4254083627555645e+32,2.428571428571429,5.825728699656425e+32,248,0.5830673125032214
59,211938350.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,958.2811130162339,246.44308734370097,1.912948369510224e+32,1.1788325880151568e+32,3.8333333333333335,6.895537924637147e+32,248,0.6162385806141625
16,211835162.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,1951.4800217106176,334.8137235569456,3.8956006488670736e+32,2.0671447377492277e+32,2.142857142857143,6.898296942562096e+32,248,0.5306356898647706
64,211945329.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,2212.219172330336,412.62813355629885,4.416095654216324e+32,2.4093724577103307e+32,1.5,7.287522764262413e+32,248,0.5455888292206604
122,211992880.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,1478.5013257297664,291.78811982731924,2.9514269476430218e+32,1.6422345821468598e+32,3.166666666666667,7.958404375895248e+32,248,0.5564205420901002
91,211976466.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,1084.0960185282465,241.06571674836428,2.1641037090971055e+32,1.2582796104371358e+32,3.0,8.13883012407593e+32,248,0.5814322137833716
23,211892510.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,2298.42923483315,591.2119724264038,4.5881906650227605e+32,2.8276602265669505e+32,2.875,9.226197945333272e+32,248,0.6162909157466157
34,211902283.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,1470.5321359309971,286.2730885346984,2.9355186213441865e+32,1.625513169725517e+32,3.0,9.415179483072248e+32,248,0.5537396894389951
41,211915785.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,2513.133629967828,511.87902120856563,5.016789765037166e+32,2.8231891091799527e+32,2.5555555555555554,1.130918376347718e+33,248,0.5627481400267602
125,211998489.0,2.0152606473591297e+27,1.1600772812766656e+27,3030.0,3249.0,3000.0,6970.889323173601,1443.5708481903287,5.591500780156006e+32,2.9362780320311215e+32,3.0,1.1839842322858044e+33,248,0.5251323656167313
90,211976466.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3249.0,3000.0,6179.887215204259,1086.6404928903814,1.2336468924940394e+33,6.598796557696941e+32,2.428571428571429,1.3761452594423016e+33,248,0.5349015668783703
78,211951824.0,6.372813724560243e+27,2.274461611803033e+27,3100.0,3249.0,3000.0,2299.715735929626,474.62719374028984,3.439465990963563e+32,2.044088553677795e+32,2.25,1.3805178617864601e+33,248,0.5943040457583201
56,211937242.0,6.372813724560243e+27,2.274461611803033e+27,3100.0,3249.0,3000.0,8491.915158830101,1590.1017736554622,1.2700549433400867e+33,7.304946932626268e+32,1.5,2.0549544540387115e+33,248,0.5751677886796901
