,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.05387574061067064,0.04086330078280298,146.98750363941508,31.48708389676805,1615,1617,1615,1617
