,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.04239964061245104,0.04086354152968852,112.30248936181783,44.26162044744809,888,890,890,890
1,1,0.08534720110696546,0.0408633659753832,92.64623311663321,28.906757773710947,1787,1789,1787,1789
2,2,0.3253383672426479,0.08172663405275671,698.6100435908065,173.0824240022598,2598,2602,2600,2602
3,3,0.25777830175728594,0.08172663847653894,589.1533314896714,176.80635424442195,2606,2610,2606,2610
