,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.07213740712172961,0.1021597158833174,194.52276228399032,38.40460125944232,342,347,342,347
1,1,0.0021531972323927872,0.040863475755031686,6.875465268473017,1.7478920227539874,799,801,799,801
2,2,0.03217815851374658,0.04086335003376007,71.52766198756132,16.103100663116788,1051,1053,1051,1053
3,3,0.018038002116447127,0.08172662796278019,48.651811454393254,10.292156464318747,2125,2129,2125,2129
4,4,0.008212730990295477,0.040863663067284506,23.37749546947664,7.856938430132711,3230,3232,3230,3232
