,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.8524951176734209,0.1021582527537248,1507.7563803015807,294.23628135143053,2101,2106,2101,2106
