,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.0021419119350768205,0.040863958645786624,6.774610334836298,1.5752174800833119,396,398,396,398
