,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.09729906803499036,0.04086392745375633,154.33601821830192,34.969576895143035,227,229,227,229
1,1,0.08379057394630354,0.0408637376895058,150.91742747857495,34.770590462281845,461,463,462,463
2,2,0.21177462174649056,0.04086354386527091,369.5144214197589,82.93563009276194,913,915,913,915
3,3,1.6552705442079332,0.1225903306476539,6075.923971008699,1183.4701645283526,1204,1210,1204,1210
4,4,0.08452546460889153,0.040863434194761794,204.0604233703625,47.40048777172561,3046,3048,3046,3048
