,error,flux_gap,flux_model,time,tpf_flags,tpf_time,isflare,new_isflare,new_tpf_flags,tpf_flags_wo_systematics,isflare_wo_systematics,isflare_no_sys_no_thruster
0,13.939433887319696,27246.048116318067,27246.048116318067,2306.6313668741714,0,2306.6313668741714,0.0,0.0,0,0,0.0,False
1,13.939433887319696,27246.048116318067,27246.048116318067,2306.6517989506465,0,2306.6517989506465,0.0,0.0,0,0,0.0,False
2,13.939433887319696,27246.048116318067,27246.048116318067,2306.672231126657,8192,2306.672231126657,0.0,0.0,8192,8192,0.0,False
3,13.939433887319696,27246.048116318067,27246.048116318067,2306.692663401729,0,2306.692663401729,0.0,0.0,0,0,0.0,False
4,13.939433887319696,27246.048116318067,27246.048116318067,2306.7130954768068,0,2306.7130954768068,0.0,0.0,0,0,0.0,False
5,13.939433887319696,27246.048116318067,27246.048116318067,2306.7335277514208,0,2306.7335277514208,0.0,0.0,0,0,0.0,False
6,13.939433887319696,27246.048116318067,27246.048116318067,2306.753959825095,0,2306.753959825095,0.0,0.0,0,0,0.0,False
7,13.939433887319696,27246.048116318067,27246.048116318067,2306.774391998777,0,2306.774391998777,0.0,0.0,0,0,0.0,False
8,13.939433887319696,27246.048116318067,27246.048116318067,2306.794824271521,0,2306.794824271521,0.0,0.0,0,0,0.0,False
9,13.939433887319696,27246.048116318067,27246.048116318067,2306.815256344271,0,2306.815256344271,0.0,0.0,0,0,0.0,False
10,13.939433887319696,27246.048116318067,27246.048116318067,2306.8356885160897,0,2306.8356885160897,0.0,0.0,0,0,0.0,False
11,13.939433887319696,27246.048116318067,27246.048116318067,2306.85612078791,0,2306.85612078791,0.0,0.0,0,0,0.0,False
12,13.939433887319696,27246.048116318067,27246.048116318067,2306.87655285879,0,2306.87655285879,0.0,0.0,0,0,0.0,False
13,13.939433887319696,27246.048116318067,27246.048116318067,2306.896985029213,0,2306.896985029213,0.0,0.0,0,0,0.0,False
14,13.939433887319696,27246.048116318067,27246.048116318067,2306.917417299628,0,2306.917417299628,0.0,0.0,0,0,0.0,False
15,13.939433887319696,27246.048116318067,27246.048116318067,2306.937849469119,0,2306.937849469119,0.0,0.0,0,0,0.0,False
16,13.489036919514785,27246.048116318067,27246.048116318067,2306.95828163861,0,2306.95828163861,0.0,0.0,0,0,0.0,False
17,12.959099819412547,27246.048116318067,27246.048116318067,2306.9787138071697,0,2306.9787138071697,0.0,0.0,0,0,0.0,False
18,12.956481571499348,27246.048116318067,27246.048116318067,2306.9991459752564,0,2306.9991459752564,0.0,0.0,0,0,0.0,False
19,12.828107782943812,27246.048116318067,27246.048116318067,2307.0195781433504,0,2307.0195781433504,0.0,0.0,0,0,0.0,False
20,13.079370748670554,27246.048116318067,27246.048116318067,2307.040010310505,0,2307.0400103105053,0.0,0.0,0,0,0.0,False
21,13.084608543430244,27246.048116318067,27246.048116318067,2307.060442477203,0,2307.060442477203,0.0,0.0,0,0,0.0,False
22,13.27700058295153,27246.048116318067,27246.048116318067,2307.0808747439005,0,2307.0808747439005,0.0,0.0,0,0,0.0,False
23,13.261489080337348,27246.048116318067,27246.048116318067,2307.101306809665,0,2307.101306809665,0.0,0.0,0,0,0.0,False
24,12.185848308832554,27246.048116318067,27246.048116318067,2307.1217389749577,0,2307.1217389749577,0.0,0.0,0,0,0.0,False
25,12.176849117455001,27246.048116318067,27246.048116318067,2307.1421712397932,0,2307.1421712397932,0.0,0.0,0,0,0.0,False
26,12.516377809654324,27246.048116318067,27246.048116318067,2307.162603304154,0,2307.162603304154,0.0,0.0,0,0,0.0,False
27,12.55806838651445,27246.048116318067,27246.048116318067,2307.1830355685233,0,2307.1830355685233,0.0,0.0,0,0,0.0,False
28,12.754765904606533,27246.048116318067,27246.048116318067,2307.203467731961,0,2307.203467731961,0.0,0.0,0,0,0.0,False
29,12.840896465216725,27246.048116318067,27246.048116318067,2307.223899794932,0,2307.223899794932,0.0,0.0,0,0,0.0,False
30,13.523645980142154,27246.048116318067,27246.048116318067,2307.244332057431,0,2307.244332057431,0.0,0.0,0,0,0.0,False
31,13.408883511099305,27246.048116318067,27246.048116318067,2307.2647642194715,0,2307.2647642194715,0.0,0.0,0,0,0.0,False
32,13.585990690524175,27246.048116318067,27246.048116318067,2307.2851962810378,0,2307.2851962810378,0.0,0.0,0,0,0.0,False
33,14.577136903139104,27238.861493006938,27246.048116318067,2307.3056285426137,0,2307.3056285426137,0.0,0.0,0,0,0.0,False
34,14.262341132424538,27230.145716175088,27246.048116318067,2307.326060703257,0,2307.326060703257,0.0,0.0,0,0,0.0,False
35,14.1477504197893,27248.775706114015,27246.048116318067,2307.346492763434,0,2307.346492763434,0.0,0.0,0,0,0.0,False
36,14.043208771853086,27229.30219575044,27246.048116318067,2307.36692502314,0,2307.36692502314,0.0,0.0,0,0,0.0,False
37,14.860493314186545,27247.815137435253,27246.048116318067,2307.387357182386,0,2307.387357182386,0.0,0.0,0,0,0.0,False
38,14.882644859013553,27252.213306447036,27246.048116318067,2307.4077893411595,0,2307.4077893411595,0.0,0.0,0,0,0.0,False
39,14.965377736171591,27246.53877030272,27246.048116318067,2307.4282214994746,0,2307.4282214994746,0.0,0.0,0,0,0.0,False
40,14.09292100628782,27262.510541994965,27246.048116318067,2307.448653657324,0,2307.448653657324,0.0,0.0,0,0,0.0,False
41,13.037966459754395,27238.729821537218,27246.048116318067,2307.4690858147005,8192,2307.4690858147005,0.0,0.0,8192,8192,0.0,False
42,13.260297096855677,27265.48807832189,27246.048116318067,2307.4895179716186,0,2307.4895179716186,0.0,0.0,0,0,0.0,False
