,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.060586875452662066,0.040863498456019436,167.49170980097534,43.13742920725173,1146,1147,1146,1147
1,1,0.18677403007891089,0.14302214309282135,373.290867157739,71.88079447091056,1201,1208,1201,1208
2,2,1.0775454412393142,0.3473379723873222,1891.5153141516143,355.07196079205596,1894,1905,1894,1905
3,3,0.04719363297387128,0.061295433020859484,177.5910934479881,40.29052831225607,3292,3295,3292,3295
