,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.0015172257662136378,0.04086325735988794,4.591900560961808,1.200869895473088,1316,1318,1316,1318
1,1,0.0020603951391111827,0.040863243397325284,5.458574713428347,1.5740217653010538,1363,1365,1363,1365
2,2,0.004139496074369136,0.08172656175884185,23.43409605313282,114.96300371343678,1408,1412,1408,1412
3,3,0.0058536590980494355,0.1021583051624475,36.61912743024248,7.028526793621175,1442,1447,1442,1447
4,4,0.0037782661245035773,0.04086340555659263,9.8910296137612,2.55237129089366,1513,1515,1513,1514
