,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.08097005236169612,0.04086375259066699,113.08195412147705,77.43245566541745,706,708,706,708
1,1,0.049068885819556485,0.10215884312492562,297.2555995661893,55.876819840934935,831,836,833,836
2,2,-0.015723959690363897,0.10215862157929224,-366.58705638217765,457.4742462431941,1089,1094,1089,1094
3,3,0.010753298085200931,0.061295168292417664,52.13007767643352,167.3921564422973,1098,1101,1098,1101
4,4,0.046291946746020336,0.04086344152892707,119.93761690808373,26.670049878487593,1396,1398,1396,1398
