,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.05178989314178855,0.18388792713085425,257.46369917377115,48.265182574374954,290,299,290,299
1,1,0.6549077666768721,0.2656128099479247,2096.610029803627,387.93326596963067,996,1008,996,1008
2,2,0.06324096110478017,0.12259005346277264,297.7983346273984,57.34430716738757,2587,2593,2587,2592
3,3,0.0128872106121216,0.040863360103685416,22.753394424060758,5.4069565820354875,2618,2620,2618,2620
