,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.004768122205145039,0.06129502510157181,20.53788340184088,5.155406920696898,1328,1330,1328,1330
