,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,-0.0007092877713219896,0.04086356027255533,-3.0236555523385227,4.817553781244749,1130,1132,1130,1132
