,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.03667819914452318,0.04086346178519307,113.60793875855295,25.963996303420693,1362,1364,1362,1364
1,1,0.3892883389760957,0.224748157459544,1901.0521715168668,326.1618613259698,1590,1601,1590,1601
