,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.04778541579087316,0.04086364083195804,113.36206520654754,24.763230591455674,561,563,561,563
1,1,0.04137805797950367,0.22474812407745048,183.24935995197384,33.73664451579951,2228,2238,2228,2238
2,2,0.013764968339681384,0.04086348297278164,37.636346364344895,7.998877971545514,3107,3109,3107,3109
3,3,0.04747391836918972,0.06129574396618409,152.31845652260054,36.54841217966865,3398,3401,3398,3401
