Object ID 	 Date of Run 	 Number of Flares 	 Filename 	 Total Exposure Time of LC in Days 	 BJD-2454833 days 
211801146	2018-09-04 15:22:19.385129	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211801146-c05_kepler_v2_lc.fits	64.77652777777777	2306.6311350656542
211803674	2018-09-04 15:22:19.559721	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211803674-c05_kepler_v2_lc.fits	64.62597222222223	2306.6311814273577
211805435	2018-09-04 15:22:19.701013	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211805435-c05_kepler_v2_lc.fits	64.85180555555556	2306.631154960567
211810140	2018-09-04 15:22:19.833656	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211810140-c05_kepler_v2_lc.fits	64.72006944444445	2306.631201930424
211810915	2018-09-04 15:22:19.958451	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211810915-c05_kepler_v2_lc.fits	64.75770833333334	2306.6310167900156
211812724	2018-09-04 15:22:20.127338	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211812724-c05_kepler_v2_lc.fits	64.55069444444445	2306.631154955445
211817992	2018-09-04 15:22:20.252796	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211817992-c05_kepler_v2_lc.fits	64.7388888888889	2306.631198192561
211822797	2018-09-04 15:22:20.380719	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211822797-c05_kepler_v2_lc.fits	64.83298611111113	2306.631205538368
211826149	2018-09-04 15:22:20.550408	4	stars_shortlist/M44/hlsp_k2sc_k2_llc_211826149-c05_kepler_v2_lc.fits	64.62597222222223	2306.6311286050695
211827123	2018-09-04 15:22:20.689137	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211827123-c05_kepler_v2_lc.fits	64.70125000000002	2306.6311212099026
211827220	2018-09-04 15:22:20.889582	4	stars_shortlist/M44/hlsp_k2sc_k2_llc_211827220-c05_kepler_v2_lc.fits	64.34368055555555	2306.6309877765234
211827466	2018-09-04 15:22:21.024614	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211827466-c05_kepler_v2_lc.fits	64.77652777777777	2306.631369042756
211827577	2018-09-04 15:22:21.167713	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211827577-c05_kepler_v2_lc.fits	64.87062500000002	2306.6312325192484
211829936	2018-09-04 15:22:21.290441	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211829936-c05_kepler_v2_lc.fits	64.87062500000002	2306.631393827578
211832848	2018-09-04 15:22:21.510687	8	stars_shortlist/M44/hlsp_k2sc_k2_llc_211832848-c05_kepler_v2_lc.fits	64.88944444444445	2306.631140122736
211833336	2018-09-04 15:22:21.706370	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211833336-c05_kepler_v2_lc.fits	64.88944444444445	2306.631166789295
211834355	2018-09-04 15:22:21.853400	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211834355-c05_kepler_v2_lc.fits	64.58833333333334	2306.6311988132875
211834700	2018-09-04 15:22:22.033224	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211834700-c05_kepler_v2_lc.fits	64.87062500000002	2306.6311507817227
211835162	2018-09-04 15:22:22.190569	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211835162-c05_kepler_v2_lc.fits	64.88944444444445	2306.6311914102043
211838068	2018-09-04 15:22:22.323663	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211838068-c05_kepler_v2_lc.fits	64.87062500000002	2306.6311550672035
211839847	2018-09-04 15:22:22.463506	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211839847-c05_kepler_v2_lc.fits	64.68243055555556	2306.631103785323
211841501	2018-09-04 15:22:22.632976	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211841501-c05_kepler_v2_lc.fits	64.87062500000002	2306.631245540535
211841807	2018-09-04 15:22:22.769271	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211841807-c05_kepler_v2_lc.fits	64.77652777777777	2306.6311476045157
211841991	2018-09-04 15:22:22.910072	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211841991-c05_kepler_v2_lc.fits	64.83298611111113	2306.6312369937878
211842439	2018-09-04 15:22:23.046409	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211842439-c05_kepler_v2_lc.fits	64.87062500000002	2306.6311078775543
211845034	2018-09-04 15:22:23.249978	7	stars_shortlist/M44/hlsp_k2sc_k2_llc_211845034-c05_kepler_v2_lc.fits	64.62597222222223	2306.631181296041
211845069	2018-09-04 15:22:23.377384	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211845069-c05_kepler_v2_lc.fits	64.83298611111113	2306.6309973039533
211845572	2018-09-04 15:22:23.552097	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211845572-c05_kepler_v2_lc.fits	64.88944444444445	2306.631109042173
211846954	2018-09-04 15:22:23.743906	5	stars_shortlist/M44/hlsp_k2sc_k2_llc_211846954-c05_kepler_v2_lc.fits	64.83298611111113	2306.6310985135715
211847321	2018-09-04 15:22:23.970497	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211847321-c05_kepler_v2_lc.fits	64.7388888888889	2306.631161270743
211847798	2018-09-04 15:22:24.101663	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211847798-c05_kepler_v2_lc.fits	64.70125000000002	2306.6312104222234
211851325	2018-09-04 15:22:24.231486	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211851325-c05_kepler_v2_lc.fits	64.81416666666667	2306.631045341106
211884968	2018-09-04 15:22:24.400927	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211884968-c05_kepler_v2_lc.fits	64.81416666666667	2306.6310174596365
211885995	2018-09-04 15:22:24.547277	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211885995-c05_kepler_v2_lc.fits	64.79534722222223	2306.6313309474717
211886612	2018-09-04 15:22:24.677780	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211886612-c05_kepler_v2_lc.fits	64.7388888888889	2306.631230382329
211887839	2018-09-04 15:22:24.806605	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211887839-c05_kepler_v2_lc.fits	64.88944444444445	2306.6312353085596
211888866	2018-09-04 15:22:24.938794	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211888866-c05_kepler_v2_lc.fits	64.77652777777777	2306.6309584743212
211889082	2018-09-04 15:22:25.090783	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211889082-c05_kepler_v2_lc.fits	64.62597222222223	2306.6309626024085
211889983	2018-09-04 15:22:25.222179	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211889983-c05_kepler_v2_lc.fits	64.88944444444445	2306.6311154589857
211890182	2018-09-04 15:22:25.348099	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211890182-c05_kepler_v2_lc.fits	64.58833333333334	2306.631272255523
211890216	2018-09-04 15:22:25.519012	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211890216-c05_kepler_v2_lc.fits	64.62597222222223	2306.631189032072
211890774	2018-09-04 15:22:25.645451	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211890774-c05_kepler_v2_lc.fits	64.81416666666667	2306.631217246955
211891321	2018-09-04 15:22:25.774091	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211891321-c05_kepler_v2_lc.fits	64.66361111111112	2306.631270766804
211891359	2018-09-04 15:22:25.901942	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211891359-c05_kepler_v2_lc.fits	64.30604166666666	2306.631253196938
211891774	2018-09-04 15:22:26.037449	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211891774-c05_kepler_v2_lc.fits	64.60715277777777	2306.6313013360705
211891961	2018-09-04 15:22:26.166339	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211891961-c05_kepler_v2_lc.fits	63.92965277777778	2306.631177266674
211892153	2018-09-04 15:22:26.307381	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211892153-c05_kepler_v2_lc.fits	64.81416666666667	2306.631143041035
211892240	2018-09-04 15:22:26.447060	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211892240-c05_kepler_v2_lc.fits	64.34368055555555	2306.6313108038958
211892510	2018-09-04 15:22:26.630305	4	stars_shortlist/M44/hlsp_k2sc_k2_llc_211892510-c05_kepler_v2_lc.fits	64.60715277777777	2306.6311663376036
211892816	2018-09-04 15:22:26.756677	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211892816-c05_kepler_v2_lc.fits	64.72006944444445	2306.631190639535
211892842	2018-09-04 15:22:26.916367	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211892842-c05_kepler_v2_lc.fits	64.83298611111113	2306.6312094047535
211892898	2018-09-04 15:22:27.064781	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211892898-c05_kepler_v2_lc.fits	64.66361111111112	2306.631234870838
211893704	2018-09-04 15:22:27.195177	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211893704-c05_kepler_v2_lc.fits	64.60715277777777	2306.6311773886773
211895099	2018-09-04 15:22:27.323605	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211895099-c05_kepler_v2_lc.fits	64.81416666666667	2306.6311277338173
211895966	2018-09-04 15:22:27.451366	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211895966-c05_kepler_v2_lc.fits	64.68243055555556	2306.6311187269966
211896120	2018-09-04 15:22:27.587230	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211896120-c05_kepler_v2_lc.fits	64.87062500000002	2306.6311981934923
211896418	2018-09-04 15:22:27.729061	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211896418-c05_kepler_v2_lc.fits	64.88944444444445	2306.6311808257233
211896450	2018-09-04 15:22:27.890032	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211896450-c05_kepler_v2_lc.fits	64.77652777777777	2306.631188189691
211896596	2018-09-04 15:22:28.027886	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211896596-c05_kepler_v2_lc.fits	64.70125000000002	2306.6313035395797
211896670	2018-09-04 15:22:28.219097	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211896670-c05_kepler_v2_lc.fits	64.60715277777777	2306.63101292363
211896749	2018-09-04 15:22:28.369776	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211896749-c05_kepler_v2_lc.fits	64.62597222222223	2306.6312306067775
211896805	2018-09-04 15:22:28.508469	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211896805-c05_kepler_v2_lc.fits	64.88944444444445	2306.631163762031
211896912	2018-09-04 15:22:28.697881	5	stars_shortlist/M44/hlsp_k2sc_k2_llc_211896912-c05_kepler_v2_lc.fits	64.04256944444444	2306.631114497861
211896957	2018-09-04 15:22:28.829619	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211896957-c05_kepler_v2_lc.fits	64.88944444444445	2306.6309879264663
211896979	2018-09-04 15:22:28.959016	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211896979-c05_kepler_v2_lc.fits	64.64479166666666	2306.6310171173754
211897054	2018-09-04 15:22:29.110197	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211897054-c05_kepler_v2_lc.fits	64.72006944444445	2306.6312097386326
211897713	2018-09-04 15:22:29.243663	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211897713-c05_kepler_v2_lc.fits	64.64479166666666	2306.6311258790884
211897821	2018-09-04 15:22:29.375516	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211897821-c05_kepler_v2_lc.fits	64.85180555555556	2306.630979148751
211897893	2018-09-04 15:22:29.504050	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211897893-c05_kepler_v2_lc.fits	64.5695138888889	2306.6312268121037
211898181	2018-09-04 15:22:29.629773	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211898181-c05_kepler_v2_lc.fits	64.83298611111113	2306.631181578232
211898294	2018-09-04 15:22:29.764008	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211898294-c05_kepler_v2_lc.fits	64.88944444444445	2306.631012754595
211898716	2018-09-04 15:22:29.920769	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211898716-c05_kepler_v2_lc.fits	64.43777777777778	2306.6310929098036
211899094	2018-09-04 15:22:30.053676	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211899094-c05_kepler_v2_lc.fits	64.87062500000002	2306.6312652128618
211899790	2018-09-04 15:22:30.222947	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211899790-c05_kepler_v2_lc.fits	64.70125000000002	2306.631268227553
211899994	2018-09-04 15:22:30.366496	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211899994-c05_kepler_v2_lc.fits	64.85180555555556	2306.63102394397
211900414	2018-09-04 15:22:30.540629	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211900414-c05_kepler_v2_lc.fits	64.62597222222223	2306.6310139634516
211900619	2018-09-04 15:22:30.682441	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211900619-c05_kepler_v2_lc.fits	64.81416666666667	2306.631101944564
211900700	2018-09-04 15:22:30.821042	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211900700-c05_kepler_v2_lc.fits	64.68243055555556	2306.6312448839526
211900943	2018-09-04 15:22:31.051367	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211900943-c05_kepler_v2_lc.fits	64.70125000000002	2306.6309993221294
211901010	2018-09-04 15:22:31.176149	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211901010-c05_kepler_v2_lc.fits	64.87062500000002	2306.6311364426147
211901114	2018-09-04 15:22:31.317107	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211901114-c05_kepler_v2_lc.fits	64.43777777777778	2306.6311977026853
211901402	2018-09-04 15:22:31.453588	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211901402-c05_kepler_v2_lc.fits	64.87062500000002	2306.631100683553
211901458	2018-09-04 15:22:31.601770	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211901458-c05_kepler_v2_lc.fits	64.85180555555556	2306.6311851405408
211901847	2018-09-04 15:22:31.864233	9	stars_shortlist/M44/hlsp_k2sc_k2_llc_211901847-c05_kepler_v2_lc.fits	64.2307638888889	2306.6312322086524
211901894	2018-09-04 15:22:31.993648	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211901894-c05_kepler_v2_lc.fits	64.87062500000002	2306.631017207248
211902072	2018-09-04 15:22:32.154872	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211902072-c05_kepler_v2_lc.fits	64.75770833333334	2306.6311140997204
211902261	2018-09-04 15:22:32.289152	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211902261-c05_kepler_v2_lc.fits	64.70125000000002	2306.631195404181
211902283	2018-09-04 15:22:32.443896	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211902283-c05_kepler_v2_lc.fits	64.7388888888889	2306.6309947903137
211902344	2018-09-04 15:22:32.656209	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211902344-c05_kepler_v2_lc.fits	64.87062500000002	2306.631261129478
211902720	2018-09-04 15:22:32.818775	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211902720-c05_kepler_v2_lc.fits	64.77652777777777	2306.6312073563095
211902826	2018-09-04 15:22:32.961956	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211902826-c05_kepler_v2_lc.fits	64.88944444444445	2306.631210758431
211903302	2018-09-04 15:22:33.150832	5	stars_shortlist/M44/hlsp_k2sc_k2_llc_211903302-c05_kepler_v2_lc.fits	64.5695138888889	2306.631150520021
211903709	2018-09-04 15:22:33.287510	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211903709-c05_kepler_v2_lc.fits	64.68243055555556	2306.63114285803
211905009	2018-09-04 15:22:33.517461	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211905009-c05_kepler_v2_lc.fits	64.88944444444445	2306.631235185625
211905265	2018-09-04 15:22:33.664769	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211905265-c05_kepler_v2_lc.fits	64.77652777777777	2306.6311583324205
211905618	2018-09-04 15:22:33.882617	4	stars_shortlist/M44/hlsp_k2sc_k2_llc_211905618-c05_kepler_v2_lc.fits	64.55069444444445	2306.6311560818795
211905676	2018-09-04 15:22:34.013819	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211905676-c05_kepler_v2_lc.fits	64.81416666666667	2306.6311228695195
211906187	2018-09-04 15:22:34.149024	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211906187-c05_kepler_v2_lc.fits	64.88944444444445	2306.631179698823
211906287	2018-09-04 15:22:34.338261	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211906287-c05_kepler_v2_lc.fits	64.51305555555555	2306.6312420792747
211906671	2018-09-04 15:22:34.473630	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211906671-c05_kepler_v2_lc.fits	64.88944444444445	2306.6312615685965
211906702	2018-09-04 15:22:34.605999	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211906702-c05_kepler_v2_lc.fits	64.87062500000002	2306.6311843023504
211907026	2018-09-04 15:22:34.735412	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211907026-c05_kepler_v2_lc.fits	64.87062500000002	2306.631113995878
211907293	2018-09-04 15:22:34.865544	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211907293-c05_kepler_v2_lc.fits	64.77652777777777	2306.6314650798085
211907530	2018-09-04 15:22:35.035233	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211907530-c05_kepler_v2_lc.fits	64.7388888888889	2306.631111752322
211907679	2018-09-04 15:22:35.163566	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211907679-c05_kepler_v2_lc.fits	64.81416666666667	2306.6311025871764
211908029	2018-09-04 15:22:35.356190	5	stars_shortlist/M44/hlsp_k2sc_k2_llc_211908029-c05_kepler_v2_lc.fits	64.64479166666666	2306.6311847009565
211908085	2018-09-04 15:22:35.483770	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211908085-c05_kepler_v2_lc.fits	64.75770833333334	2306.6311616041567
211908826	2018-09-04 15:22:35.620331	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211908826-c05_kepler_v2_lc.fits	64.72006944444445	2306.631148627108
211908928	2018-09-04 15:22:35.788436	3	stars_shortlist/M44/hlsp_k2sc_k2_llc_211908928-c05_kepler_v2_lc.fits	64.81416666666667	2306.6312169745433
211908953	2018-09-04 15:22:35.920467	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211908953-c05_kepler_v2_lc.fits	64.62597222222223	2306.6312156776767
211909748	2018-09-04 15:22:36.113140	4	stars_shortlist/M44/hlsp_k2sc_k2_llc_211909748-c05_kepler_v2_lc.fits	64.70125000000002	2306.631193647707
211909798	2018-09-04 15:22:36.261718	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211909798-c05_kepler_v2_lc.fits	64.87062500000002	2306.6312450501937
211910082	2018-09-04 15:22:36.402187	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211910082-c05_kepler_v2_lc.fits	64.88944444444445	2306.6311596660744
211910532	2018-09-04 15:22:36.581264	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211910532-c05_kepler_v2_lc.fits	64.83298611111113	2306.6311229640487
211910548	2018-09-04 15:22:36.717116	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211910548-c05_kepler_v2_lc.fits	64.87062500000002	2306.6312603946644
211910977	2018-09-04 15:22:36.899376	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211910977-c05_kepler_v2_lc.fits	64.85180555555556	2306.6516913973246
211911179	2018-09-04 15:22:37.055488	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211911179-c05_kepler_v2_lc.fits	64.53187500000001	2306.6312351846937
211911279	2018-09-04 15:22:37.198518	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211911279-c05_kepler_v2_lc.fits	64.87062500000002	2306.631107971618
211911467	2018-09-04 15:22:37.361516	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211911467-c05_kepler_v2_lc.fits	64.68243055555556	2306.630972998297
211911846	2018-09-04 15:22:37.513996	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211911846-c05_kepler_v2_lc.fits	64.7388888888889	2306.631180368444
211911911	2018-09-04 15:22:37.682621	3	stars_shortlist/M44/hlsp_k2sc_k2_llc_211911911-c05_kepler_v2_lc.fits	63.986111111111114	2306.6311947243157
211912350	2018-09-04 15:22:37.806050	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211912350-c05_kepler_v2_lc.fits	64.87062500000002	2306.630869327193
211912899	2018-09-04 15:22:38.107051	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211912899-c05_kepler_v2_lc.fits	64.72006944444445	2306.6312204087953
211912940	2018-09-04 15:22:38.265552	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211912940-c05_kepler_v2_lc.fits	64.79534722222223	2306.6311004241797
211913330	2018-09-04 15:22:38.431497	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211913330-c05_kepler_v2_lc.fits	64.68243055555556	2306.6312178169246
211913532	2018-09-04 15:22:38.604340	4	stars_shortlist/M44/hlsp_k2sc_k2_llc_211913532-c05_kepler_v2_lc.fits	64.60715277777777	2306.631171712266
211913669	2018-09-04 15:22:38.749219	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211913669-c05_kepler_v2_lc.fits	64.87062500000002	2306.6312112636733
211913733	2018-09-04 15:22:38.876404	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211913733-c05_kepler_v2_lc.fits	64.70125000000002	2306.6310131690334
211913859	2018-09-04 15:22:39.021040	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211913859-c05_kepler_v2_lc.fits	64.64479166666666	2306.6311843489166
211913907	2018-09-04 15:22:39.155845	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211913907-c05_kepler_v2_lc.fits	64.58833333333334	2306.6311669178176
211913977	2018-09-04 15:22:39.307455	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211913977-c05_kepler_v2_lc.fits	64.60715277777777	2306.6311900118235
211914098	2018-09-04 15:22:39.448687	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211914098-c05_kepler_v2_lc.fits	64.81416666666667	2306.6311740149613
211914124	2018-09-04 15:22:39.594382	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211914124-c05_kepler_v2_lc.fits	64.43777777777778	2306.631241402203
211914465	2018-09-04 15:22:39.737408	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211914465-c05_kepler_v2_lc.fits	64.13666666666667	2306.631137610493
211914889	2018-09-04 15:22:39.924757	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211914889-c05_kepler_v2_lc.fits	64.79534722222223	2306.6311568143647
211915085	2018-09-04 15:22:40.058954	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211915085-c05_kepler_v2_lc.fits	64.88944444444445	2306.631305906536
211915709	2018-09-04 15:22:40.194834	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211915709-c05_kepler_v2_lc.fits	64.70125000000002	2306.631089307448
211915785	2018-09-04 15:22:40.343789	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211915785-c05_kepler_v2_lc.fits	64.68243055555556	2306.631188786203
211915860	2018-09-04 15:22:40.493633	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211915860-c05_kepler_v2_lc.fits	64.83298611111113	2306.631110671522
211915918	2018-09-04 15:22:40.626944	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211915918-c05_kepler_v2_lc.fits	64.60715277777777	2306.631244808981
211915935	2018-09-04 15:22:40.797644	4	stars_shortlist/M44/hlsp_k2sc_k2_llc_211915935-c05_kepler_v2_lc.fits	64.58833333333334	2306.6312619122546
211915940	2018-09-04 15:22:41.167486	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211915940-c05_kepler_v2_lc.fits	64.4001388888889	2306.6311297994907
211916232	2018-09-04 15:22:41.295838	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211916232-c05_kepler_v2_lc.fits	64.81416666666667	2306.6311867629047
211916235	2018-09-04 15:22:41.428832	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211916235-c05_kepler_v2_lc.fits	64.72006944444445	2306.6312431931365
211916505	2018-09-04 15:22:41.598160	1	stars_shortlist/M44/hlsp_k2sc_k2_llc_211916505-c05_kepler_v2_lc.fits	64.83298611111113	2306.6311287247445
211916718	2018-09-04 15:22:41.763208	2	stars_shortlist/M44/hlsp_k2sc_k2_llc_211916718-c05_kepler_v2_lc.fits	64.53187500000001	2306.6311606830786
211916756	2018-09-04 15:22:41.928159	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211916756-c05_kepler_v2_lc.fits	64.7388888888889	2306.6311195847447
211917139	2018-09-04 15:22:42.063671	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211917139-c05_kepler_v2_lc.fits	64.43777777777778	2306.631167956708
211918335	2018-09-04 15:22:42.188970	0	stars_shortlist/M44/hlsp_k2sc_k2_llc_211918335-c05_kepler_v2_lc.fits	64.88944444444445	2306.63116491268
