,Unnamed: 0,EPIC,Tmax_x,Tmin,alpha,alpha_err,beta,beta_err,cluster,count_per_yr,high_yerr,istart,istop,logE,low_yerr,maxenerg,n_obj,nflares,tobs,nobin,clr,age,Tmax_y,saturated1
731,47,210927331,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.8549371055367359,0.0711050617863811,2205,2209,32.96916675899361,0.08507053765773431,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
821,214,211025925,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6278161275073897,0.08641918710509078,426,428,33.22465006859692,0.10799825312501454,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
698,421,211078992,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.9153785484715632,0.06764089064916412,228,232,32.833298252239764,0.08015485493053554,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,,
696,304,211047990,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.9187847971634748,0.06745381203193812,50,59,32.82220881644352,0.07989207332399982,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,,
791,562,211156183,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7173707078834748,0.07942681926693584,2616,2618,33.121894795011244,0.09727863339630403,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
792,298,211047718,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7146648145075503,0.07960565286938426,1435,1439,33.12497104062768,0.09754740190092416,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
793,494,211098921,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7119419561720766,0.07968904521735265,1443,1457,33.12931453534003,0.0976728267723206,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
794,68,210967901,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7092019188060479,0.07999202632324076,599,615,33.13814652827973,0.09812902857675444,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
795,227,211029542,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7064444842608588,0.08027477877690936,2851,2859,33.139750451850425,0.09855549224236836,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
796,144,211010854,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7036694302060869,0.08067688590766542,321,324,33.14437719764277,0.09916317500966487,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
797,251,211032382,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7008765300219166,0.08077683078928954,1974,1976,33.14586044066152,0.09931443574956188,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
798,307,211047990,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6980655526880883,0.08114206690316461,1512,1514,33.14637927989178,0.0998679443017596,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
799,278,211044929,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6952362626692241,0.08155637621325162,2230,2237,33.14679091694871,0.10049724249668346,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,,
800,409,211078145,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6923884197963979,0.08191939567580198,1521,1524,33.14706708802085,0.10104988125567972,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
801,316,211051985,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6895217791447945,0.08213519519963698,3126,3133,33.15286523500967,0.10137895420934084,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
802,299,211047718,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6866360909073066,0.08242620287051983,1785,1787,33.15407987347067,0.10182336672965507,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
803,466,211092628,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6837311002638993,0.08245757196343506,3103,3109,33.155723820058235,0.10187131701431752,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
804,154,211012609,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6808065472465827,0.08287712676671788,1094,1104,33.15800028543604,0.10251348466633337,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
805,483,211095218,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6778621665998013,0.0831764305910454,1177,1179,33.158526277570914,0.10297255798722248,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
806,266,211039840,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6748976876360624,0.08312124915214536,1050,1063,33.158900827801716,0.10288786019899687,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
807,17,210881103,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6719128340866001,0.0833656995061336,1603,1605,33.16551039725705,0.10326327354164276,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
808,15,210881103,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.668907323946875,0.08315622823672575,1225,1231,33.16551039725705,0.10294154630213416,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
809,343,211059767,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6658808693166871,0.08293643097318659,639,642,33.169958572428285,0.10260438201398614,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
810,291,211046948,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6628331762346815,0.08329982676208036,2345,2347,33.18031654653046,0.103162057072538,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
811,110,211004687,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6597639445070049,0.08366769132688079,342,346,33.18919375988275,0.10372779673094,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
812,312,211051985,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6566728675298634,0.08411490322704962,395,397,33.190346025559144,0.10441720600879112,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
813,558,211147423,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6535596321057202,0.08435845160476417,2934,2936,33.197250742940234,0.10479341331036808,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
814,112,211004687,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6504239182528617,0.08440975387541938,637,639,33.19784104098559,0.10487272802401336,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
815,221,211029254,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6472653990080319,0.08486273115112386,2420,2423,33.19905412585343,0.10557408001555668,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
816,222,211029254,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6440837402218427,0.08488347712656141,2781,2790,33.20205372765979,0.10560624602065748,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
817,306,211047990,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.6408786003466314,0.08490060609685335,1286,1291,33.207329249387826,0.10563280692294663,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
818,406,211077649,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.637649630216433,0.08518970771999522,1605,1607,33.21054992365564,0.10608150357685586,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
819,35,210886447,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.634396472818711,0.08554720985998099,2898,2904,33.21841619489016,0.10663741621459133,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
790,413,211078239,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.720059846394256,0.07928903874047499,2749,2752,33.118256947766945,0.09707175222833664,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
697,423,211078992,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.9170850122855804,0.0675841203607459,545,547,32.8240635412093,0.08007508328056501,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,,
789,378,211065426,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7227324362555829,0.0791515896995052,667,675,33.11260240583352,0.09686553228263327,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
787,55,210940839,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7280287760655315,0.0791722598403588,1812,1814,33.104944108339694,0.09689653404578193,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
695,101,211003744,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.92047795518292,0.06724497339723934,751,755,32.82143708967133,0.07959904756845271,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,,
694,245,211031105,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.9221645378148552,0.06704768088215207,2753,2759,32.81855972904987,0.07932253318740479,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,,
693,493,211098921,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.9238445959328772,0.06694155945197623,502,505,32.813637838253605,0.07917392390334932,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,,
692,33,210886447,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.925518179822443,0.06679316073980912,1199,1203,32.794963461815726,0.07896625685960545,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,,
691,108,211003744,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.927185339189906,0.06666740076363986,3090,3093,32.79017110207239,0.07879040334368037,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,,
690,276,211041682,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.9288461231713704,0.06656006384338875,1456,1458,32.783284509650606,0.07864040783089754,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,,
951,194,211024798,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,-1.4894551681483748,0.52680903890877,1028,1030,34.329943313428046,2.3010299956639813,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
765,561,211156183,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7823864383881243,0.07586548551416739,516,518,33.05798595412128,0.0919833604391358,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
766,230,211030057,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7800577760695417,0.07596375141796274,544,549,33.064288258658145,0.092128028668101,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
767,419,211078413,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7777165602546391,0.07623779488002702,2539,2541,33.06435427938965,0.09253190665027587,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
768,262,211037018,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7753626548611616,0.07641198241486348,1081,1083,33.066938719803424,0.09278894764029656,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
769,403,211074858,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7729959215820545,0.07654135821597441,1235,1251,33.06970796764649,0.09298002718942387,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
770,392,211070577,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7706162198366999,0.0767120868620732,1604,1606,33.071730777572604,0.09323239811947648,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
771,353,211059979,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7682234067208098,0.07671509248116637,2978,2981,33.07383687309741,0.09323684322577774,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
772,0,210832378,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7658173369549313,0.07703656146418103,739,741,33.074392351163795,0.09371271469816866,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
773,457,211086387,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7633978628315186,0.0770939566215385,1052,1055,33.075748029232805,0.09379776889568348,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
774,229,211030057,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7609648341605193,0.07742454495057638,535,539,33.07621556411597,0.09428821325794567,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
775,407,211077649,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7585180982134316,0.07768195651911602,1943,1946,33.07702367102497,0.09467073910033408,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
776,72,210971348,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7560574996657752,0.07794184827855988,130,132,33.08162537906894,0.09505752313104043,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
777,257,211035282,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7535828805379197,0.0782819488873967,2204,2206,33.08163783397511,0.0955645492481656,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
778,511,211103431,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7510940801342247,0.07832334436192978,2867,2869,33.08397203743892,0.09562632968166752,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
779,131,211005924,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7485909349804207,0.07811772119702898,2069,2072,33.084710020643946,0.09531959313162064,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
780,42,210927331,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7460732787591741,0.07831302521254369,238,241,33.08595189066773,0.09561092755420963,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
781,303,211047718,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7435409422437789,0.07855208984242258,3174,3176,33.08598847019939,0.0959679843742447,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
782,451,211082363,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7409937532298994,0.07861038567409295,593,595,33.087563893240706,0.09605512693050944,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
783,518,211105839,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7384315364652987,0.07852550720456941,693,698,33.08820421603786,0.09592825744525603,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
784,313,211051985,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7358541135774881,0.07863425511168609,1141,1143,33.09549461852041,0.0960908161851748,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
785,113,211004687,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7332613029992086,0.07872046743027372,2153,2155,33.097476040690076,0.09621976043321023,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
786,288,211046948,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7306529198916802,0.0788959050800413,1153,1160,33.10353166903291,0.0964823527651384,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
788,548,211139534,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7253886798993232,0.0794439934243667,850,853,33.1083809148467,0.0973044323669776,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
762,425,211078992,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7892984328044541,0.07536917648083863,1959,1961,33.05580081747152,0.09125392287412692,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
763,424,211078992,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198724,Pleiades,0.7870066360248695,0.07556736958744104,1071,1073,33.05580081747152,0.0915449652706739,2.1376830488103638e+34,195,262,30.86421020609933,False,v,0.125,7000.0,0.0
1384,165,211989060,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.07474430760252583,0.18553337182842866,914,916,33.14931815018612,0.3306542890361921,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1378,28,211898716,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.1493779258994299,0.1719461358707748,397,402,33.05953449970228,0.28882684645956225,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1379,77,211920850,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.13779605334961476,0.17522239861641298,3427,3433,33.069013356677,0.2984337954961076,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1380,200,212035441,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.12589683004990704,0.17889609557367292,903,906,33.109491344766475,0.3095548592932946,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1381,13,211834355,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.11366237363289546,0.1826899111469782,58,65,33.13963696658597,0.3214497187168075,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1382,129,211966707,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.10107324632487492,0.1825149448772436,444,449,33.14217287591845,0.3208915989646481,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1383,218,212086091,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.08810826916050729,0.1861259163383413,1368,1372,33.14334404422967,0.3326049415269463,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1407,19,211845034,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.4761631612780554,0.30901934641274703,1262,1264,33.597310458151306,3.255272505103306,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1385,134,211971468,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.06095602311689241,0.18835538232447013,2973,2976,33.1923652178459,0.34004820228342303,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1386,99,211945119,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.04671558400228215,0.1914055691451637,2522,2527,33.20243610330148,0.35050683307723474,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1387,143,211980450,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.03199232718157585,0.19580176647852252,122,126,33.20660120971255,0.3661743341707216,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1388,213,212082288,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.01675236062483898,0.20033638166028436,2088,2090,33.207303841307315,0.3831268637792571,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1389,175,211998650,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.0009580934416071328,0.19876516403853128,1305,1308,33.211738343206356,0.3771575263725007,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1390,194,212021051,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.015432322746562257,0.2033652029826043,455,458,33.213960658342074,0.39493393963379786,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1391,103,211945362,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.03246566204534252,0.20564724477543692,1665,1671,33.226351213940376,0.4041033390333973,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1392,41,211903302,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.05019442900577431,0.205960743167376,2135,2137,33.24248765462709,0.4053820779205045,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1393,95,211935558,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.06867783469978739,0.2122025861244221,2442,2448,33.280525108529126,0.43186428263952936,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1394,214,212082288,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.08798298989517406,0.2116434734890036,2245,2247,33.28912085174809,0.4294092427595223,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1395,125,211958687,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.10818637598346093,0.21210321033253401,733,748,33.290931008902696,0.4314266809752625,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1396,171,211993420,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.12937567505339898,0.21842030324029585,995,997,33.309860290935724,0.4603736176131679,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1397,166,211989060,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.15165206976455134,0.2219421064131426,1293,1301,33.311053676488754,0.4775883399634793,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1398,217,212086091,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.17513316561407422,0.2294216244669425,202,211,33.32251146671952,0.5171028547187716,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1399,193,212021051,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.19995674933910634,0.2252754931800125,94,106,33.32672414550165,0.4946726749299878,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1400,50,211908029,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.22628568806145544,0.2303609380496272,913,915,33.332190399175154,0.5223805094888317,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1401,42,211903302,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.2543144116616989,0.23649008164381116,2494,2496,33.38371175593931,0.5587963307863657,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1402,190,212017838,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.2842776350391423,0.2475010982896688,3142,3145,33.39470449831534,0.6346555975544392,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1403,113,211949413,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.3164623184105435,0.2549406911916645,2826,2830,33.40543032163887,0.6959950324338292,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1404,57,211913532,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,-0.3512244246697553,0.2575404184275458,996,1008,33.43261715009965,0.7199324760639579,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1377,137,211973218,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.16065893630911887,0.16973606551115286,1459,1464,33.04370372610518,0.2825040488341013,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
1376,114,211949871,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.50642842556224,1.7956373974977349,M44,0.17165432061058228,0.1703724366531565,2548,2550,33.04118552935361,0.2843119406895149,1.4958310415191962e+34,164,55,26.940501178796872,False,o,0.63,7000.0,0.0
