,EPIC,L_bol,L_bol_err,Teff,Tmax,Tmin,clustered,clusterederr,clusterenergy,clusterenergy_err,count_true,energ_true,istart,istop,stars_in_bin,tobs
119,211006594,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,280.30497907755057,49.46338955798959,1.0874438233166424e+33,5.535890084486291e+32,1.6875,9.361813817602228e+32,890.0,897.0,132,20.25037968666819
54,210949721,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,134.44333073411082,62.53094995585858,3.9169937185679105e+32,3.1001446005801126e+32,2.4,9.53172746833252e+32,1660.0,1662.0,132,20.25037968666819
368,211115713,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,112.51077525353003,19.731782276224777,4.3648581630142374e+32,2.217294373720276e+32,2.0,9.593204060179008e+32,1353.0,1355.0,132,20.25037968666819
278,211081122,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,103.5209374956226,17.78959317358056,4.016097196490325e+32,2.0259454017337985e+32,3.666666666666667,9.773021355755325e+32,2547.0,2551.0,132,20.25037968666819
24,210872505,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,133.40262047831186,23.798833771584466,5.175357788177543e+32,2.644656744528141e+32,2.0,9.874479949221672e+32,2641.0,2643.0,132,20.25037968666819
189,211046046,1.577829208301114e+32,6.357900525068292e+31,3700,3749.0,3500.0,100.32437916414793,18.02311668182275,6.547913668156323e+32,3.292426124159543e+32,2.142857142857143,1.0069527064475973e+33,1518.0,1520.0,132,20.25037968666819
171,211039634,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,110.47076083353224,19.11179399989446,4.285715755776094e+32,2.1669182864213344e+32,2.25,1.024304301271281e+33,136.0,138.0,132,20.25037968666819
34,210920246,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,135.16117486400702,23.158343647432222,5.2435809467879905e+32,2.642500681583912e+32,2.0,1.0243189986965659e+33,2961.0,2964.0,132,20.25037968666819
273,211081122,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,144.9119550943586,27.353130701504206,5.6218626943655196e+32,2.9310581775551765e+32,2.375,1.0281979698314572e+33,46.0,48.0,132,20.25037968666819
114,211000740,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,142.77621916500385,23.52668315496476,4.15977163446087e+32,2.042989575386971e+32,3.0,1.0292684736540899e+33,1164.0,1168.0,132,20.25037968666819
400,211131087,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,99.81313690381221,19.618737044837502,3.8722529856267536e+32,2.049062928133202e+32,1.909090909090909,1.0300726776244936e+33,2576.0,2578.0,132,20.25037968666819
64,210969937,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,187.71785055382986,35.09190672113577,7.282518412010173e+32,3.7836363734913916e+32,2.4,1.0321686846616798e+33,1188.0,1190.0,132,20.25037968666819
125,211006594,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,151.68748820026707,27.2998641456393,5.8847196600157485e+32,3.016420793143438e+32,1.7272727272727273,1.0351752891945712e+33,3101.0,3103.0,132,20.25037968666819
111,211000411,1.3742317915994988e+32,5.53749986589713e+31,3650,3749.0,3500.0,136.5028731634968,25.039974173096592,7.087723320050548e+32,3.612678665663691e+32,1.5294117647058822,1.1177227686963924e+33,530.0,532.0,132,20.25037968666819
131,211007577,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,222.83352659774204,37.08698136613163,8.644831887183072e+32,4.314155657115576e+32,4.428571428571429,1.1232910356326864e+33,1957.0,1963.0,132,20.25037968666819
231,211067634,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,216.75463627615127,62.89738164542304,6.315125816417628e+32,3.8934512026154164e+32,3.25,1.1431364554217553e+33,2296.0,2298.0,132,20.25037968666819
69,210974237,1.3742317915994988e+32,5.53749986589713e+31,3650,3749.0,3500.0,162.0827772826301,29.69500720387325,8.415924542106012e+32,4.287737245869859e+32,1.4545454545454546,1.149649165261169e+33,1462.0,1464.0,132,20.25037968666819
103,210997527,1.577829208301114e+32,6.357900525068292e+31,3700,3749.0,3500.0,82.22768584086523,32.12799596128357,5.366789134446756e+32,3.831308614142874e+32,2.5999999999999996,1.1860412104913015e+33,2930.0,2931.0,132,20.25037968666819
59,210963935,1.3742317915994988e+32,5.53749986589713e+31,3650,3749.0,3500.0,148.76343333680379,27.459246051538795,7.724335987925656e+32,3.946003730999225e+32,1.0476190476190477,1.1886236300277497e+33,1963.0,1966.0,132,20.25037968666819
110,210998478,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,208.31091191009688,42.20243275987383,6.0691187060421456e+32,3.2102213801783386e+32,2.2,1.1942459809832341e+33,3121.0,3123.0,132,20.25037968666819
292,211084069,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,160.65213896005753,29.85709884321289,6.232503496357375e+32,3.2313054692478824e+32,1.7272727272727273,1.1948698932634311e+33,1653.0,1655.0,132,20.25037968666819
31,210920246,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,154.81924739820886,27.357763608581088,6.0062163315027956e+32,3.0590781218572016e+32,2.428571428571429,1.2257511211252732e+33,1969.0,1971.0,132,20.25037968666819
141,211017469,1.3742317915994988e+32,5.53749986589713e+31,3650,3749.0,3500.0,107.992129315456,18.741215391444154,5.6073422895230165e+32,2.8026201649688595e+32,2.0,1.2266604498928359e+33,2323.0,2326.0,132,20.25037968666819
228,211067634,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,245.99669607012922,44.538019361165,7.167090461339488e+32,3.6365916666948454e+32,1.875,1.2288033897163083e+33,732.0,734.0,132,20.25037968666819
163,211036360,1.577829208301114e+32,6.357900525068292e+31,3700,3749.0,3500.0,132.28090134273077,24.511217299684247,8.633633511161946e+32,4.3899344266817214e+32,1.1428571428571428,1.2367779107139271e+33,1380.0,1383.0,132,20.25037968666819
161,211033487,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,167.96484687835755,29.367107129076484,4.89363991928996e+32,2.452647763177849e+32,2.2857142857142856,1.2435373995440151e+33,2524.0,2528.0,132,20.25037968666819
384,211125236,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,220.58593788487804,39.5534343548286,6.426750426231867e+32,3.2497562098928794e+32,3.375,1.2562036620693496e+33,2914.0,2916.0,132,20.25037968666819
112,211000740,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,203.79250933376923,34.34526132216363,5.937475474557209e+32,2.9383416521332987e+32,2.4,1.284231998441269e+33,588.0,591.0,132,20.25037968666819
20,210872505,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,145.8418750546859,26.324048376226585,5.6579389610220954e+32,2.903134264278561e+32,3.75,1.3012170840836889e+33,1331.0,1333.0,132,20.25037968666819
85,210988354,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,166.53289188860418,35.13787220837662,6.460647444054788e+32,3.512056360323746e+32,1.4,1.3037305767620307e+33,1853.0,1857.0,132,20.25037968666819
144,211017469,1.3742317915994988e+32,5.53749986589713e+31,3650,3749.0,3500.0,156.2950760072776,24.240313586709338,8.115406140199053e+32,3.906459622576349e+32,1.4444444444444444,1.3063419557206833e+33,2904.0,2907.0,132,20.25037968666819
40,210940618,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,214.19596489044494,34.89394599924322,8.309737478299315e+32,4.1176207445146164e+32,1.3076923076923077,1.3124531117667964e+33,752.0,759.0,132,20.25037968666819
239,211069418,1.3742317915994988e+32,5.53749986589713e+31,3650,3749.0,3500.0,83.9404793839301,17.320217367923878,4.358493557224279e+32,2.3213747385144383e+32,2.4,1.3302009557650474e+33,195.0,197.0,132,20.25037968666819
194,211046168,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,151.5922925551842,27.497229720435662,5.881026542733541e+32,3.0228492241670996e+32,2.625,1.3316832614739884e+33,2799.0,2802.0,132,20.25037968666819
17,210863683,1.3742317915994988e+32,5.53749986589713e+31,3650,3749.0,3500.0,168.17674739306304,31.224605366323562,8.732345530634749e+32,4.4703982435106124e+32,1.3571428571428572,1.3438132661968624e+33,2168.0,2173.0,132,20.25037968666819
218,211062705,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,207.1907926371002,38.203559570047894,8.037971656541961e+32,4.155625005013817e+32,1.2999999999999998,1.3518352955959175e+33,1336.0,1339.0,132,20.25037968666819
89,210988354,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,1267.0235563519186,222.95659384072567,4.915420856546347e+33,2.4998832012150685e+33,1.8888888888888888,1.3637993985853218e+33,2693.0,2701.0,132,20.25037968666819
84,210988354,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,250.28846222965893,44.998099343496186,9.709946758518412e+32,4.975336484299308e+32,1.4666666666666668,1.414653280854011e+33,1498.0,1500.0,132,20.25037968666819
397,211129321,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,213.26827911339677,37.89266846814547,6.2135511303947026e+32,3.1317923414716756e+32,1.25,1.415202727229476e+33,2366.0,2369.0,132,20.25037968666819
166,211036360,1.577829208301114e+32,6.357900525068292e+31,3700,3749.0,3500.0,117.01289663170552,21.648220202699378,7.637130192968236e+32,3.8810318025603645e+32,2.7142857142857144,1.421378601867522e+33,3088.0,3090.0,132,20.25037968666819
124,211006594,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,224.58615763061724,36.87094000787015,8.712825249182036e+32,4.32838966113381e+32,1.7,1.427305822647436e+33,2454.0,2462.0,132,20.25037968666819
76,210983092,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,285.2301210467806,50.99782965564907,8.310152585375798e+32,4.1978360665746886e+32,2.5,1.43486757600007e+33,681.0,685.0,132,20.25037968666819
197,211046168,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,158.9832409009066,30.606247787622863,6.167758557036596e+32,3.2388338473317558e+32,1.7692307692307694,1.4452488252829565e+33,3064.0,3067.0,132,20.25037968666819
196,211046168,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,154.26723520614527,29.131163254781395,5.9848010055735e+32,3.1207542317879252e+32,1.7692307692307694,1.4452488252829565e+33,2932.0,2935.0,132,20.25037968666819
388,211126627,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,807.337437479969,145.47841932452891,2.3521699842649075e+33,1.1914809071203994e+33,3.75,1.454812833441971e+33,2369.0,2371.0,132,20.25037968666819
29,210909923,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,247.6813656572543,48.91302460553347,7.216173150340119e+32,3.7800751709360015e+32,1.8333333333333335,1.4629675376028404e+33,2705.0,2707.0,132,20.25037968666819
311,211096421,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,225.98978934397502,40.86721742404837,6.584191127126275e+32,3.3394139437387236e+32,1.6666666666666667,1.4647489597052774e+33,1248.0,1251.0,132,20.25037968666819
182,211042656,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,149.754693803233,26.628792051389286,4.363088832672724e+32,2.199721812456599e+32,3.3333333333333335,1.4683562905764846e+33,1088.0,1090.0,132,20.25037968666819
181,211042656,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,151.03623177844713,26.793225221313463,4.4004263203086676e+32,2.2166976501178114e+32,3.3333333333333335,1.4683562905764846e+33,598.0,600.0,132,20.25037968666819
8,210846442,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,214.3891885184574,40.604738769934684,6.246208719839503e+32,3.22146606064524e+32,2.857142857142857,1.4693071008283155e+33,1818.0,1820.0,132,20.25037968666819
9,210846442,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,214.2263735401732,36.42667607220137,6.241465120854372e+32,3.0981905253146452e+32,2.857142857142857,1.4693071008283155e+33,2165.0,2167.0,132,20.25037968666819
226,211064137,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,292.3673360366035,63.05268569174595,1.134239765411319e+33,6.218735552369755e+32,1.5,1.496099853037168e+33,1585.0,1587.0,132,20.25037968666819
408,211139723,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,319.34111485924376,57.39329088872352,9.30397316217907e+32,4.708500668807869e+32,1.2857142857142856,1.520911893985448e+33,1472.0,1476.0,132,20.25037968666819
250,211069863,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,231.64486107420333,41.69501476669306,6.748951106847121e+32,3.4173011768050026e+32,2.3333333333333335,1.5308382809615284e+33,1086.0,1089.0,132,20.25037968666819
251,211069863,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,228.44806825128006,45.780350632562794,6.65581285046371e+32,3.505931371397145e+32,2.3333333333333335,1.5308382809615284e+33,1558.0,1560.0,132,20.25037968666819
410,211139797,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,206.6447281282638,51.302918799710646,8.016787071122866e+32,4.656768729255027e+32,3.0,1.5308510097202483e+33,787.0,789.0,132,20.25037968666819
32,210920246,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,216.73363742003713,37.26734317062889,8.408186543563399e+32,4.242441975966201e+32,1.8571428571428572,1.5542599656368963e+33,2164.0,2170.0,132,20.25037968666819
241,211069418,1.3742317915994988e+32,5.53749986589713e+31,3650,3749.0,3500.0,137.24304982716,25.03111274787755,7.126155971894583e+32,3.624757975524892e+32,2.2857142857142856,1.567632729770656e+33,3005.0,3007.0,132,20.25037968666819
242,211069418,1.3742317915994988e+32,5.53749986589713e+31,3650,3749.0,3500.0,137.8798684499393,32.771675038183794,7.159221900096029e+32,4.0374644161583404e+32,2.2857142857142856,1.567632729770656e+33,3020.0,3023.0,132,20.25037968666819
38,210939348,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,752.1397581737234,130.8306089857438,2.9179279547174994e+33,1.478092307962602e+33,3.4545454545454546,1.5773163227723333e+33,788.0,797.0,132,20.25037968666819
198,211052320,1.3742317915994988e+32,5.53749986589713e+31,3650,3749.0,3500.0,193.5013212792458,35.54910511576112,1.0047289082690621e+33,5.123968757208606e+32,1.8571428571428572,1.585598150252648e+33,1722.0,1726.0,132,20.25037968666819
224,211064137,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,258.34487547954,46.59671635682379,1.0022495499375623e+33,5.141311987926412e+32,1.5,1.606108888529403e+33,530.0,532.0,132,20.25037968666819
203,211053549,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,198.44688073749364,35.60242650095774,7.698751389454897e+32,3.9418856270655836e+32,2.6666666666666665,1.623387796761449e+33,3024.0,3027.0,132,20.25037968666819
285,211081985,1.3742317915994988e+32,5.53749986589713e+31,3650,3749.0,3500.0,92.89086979754026,19.51607525454987,4.823230228240124e+32,2.5870213331044746e+32,2.7142857142857144,1.6243445172479013e+33,1568.0,1570.0,132,20.25037968666819
215,211059949,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,2182.3393785488774,382.9061101139326,8.466390734097817e+33,4.301499024241203e+33,1.3636363636363638,1.683983078075058e+33,2155.0,2162.0,132,20.25037968666819
404,211132712,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,330.66017000011135,60.04371603531316,9.633752762586225e+32,4.8933441601446034e+32,1.5714285714285714,1.735181306725492e+33,87.0,91.0,132,20.25037968666819
214,211059650,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,364.19243242333306,66.78343972349136,1.4128853951889563e+33,7.290275989614702e+32,1.6666666666666667,1.7540859399097925e+33,141.0,143.0,132,20.25037968666819
193,211046168,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,235.16523005042848,41.4660553656719,9.123240611663357e+32,4.6431658937214475e+32,2.0,1.7868216103735726e+33,2614.0,2616.0,132,20.25037968666819
101,210997527,1.577829208301114e+32,6.357900525068292e+31,3700,3749.0,3500.0,145.17047431287952,19.899118841990774,9.474902719415334e+32,4.360789478271657e+32,2.0,1.8123403563796683e+33,2451.0,2455.0,132,20.25037968666819
402,211131748,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,292.0170089001557,51.088004024616275,1.132880670464365e+33,5.750044948678174e+32,1.3636363636363638,1.838638213871969e+33,417.0,425.0,132,20.25037968666819
235,211068337,1.577829208301114e+32,6.357900525068292e+31,3700,3749.0,3500.0,111.00015535994717,22.588589940440453,7.24469406643097e+32,3.815582860458395e+32,3.0,1.9100762702757014e+33,1961.0,1963.0,132,20.25037968666819
160,211033487,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,206.95539794884564,38.115060494178074,6.029625935053357e+32,3.0782477062522203e+32,2.0,1.912132882076697e+33,2444.0,2446.0,132,20.25037968666819
147,211019565,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,298.1502104519363,44.5722746790374,1.1566744402596372e+33,5.5764077487240115e+32,2.125,1.9238923523467602e+33,2916.0,2924.0,132,20.25037968666819
35,210931244,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,369.55023350618154,69.97574858370254,1.433670997047605e+33,7.483256864836562e+32,1.222222222222222,1.9352954385754615e+33,595.0,599.0,132,20.25037968666819
162,211033487,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,363.5307567028291,64.31536460670559,1.0591434195626771e+33,5.330337668282862e+32,2.0,1.9418758368787425e+33,3062.0,3067.0,132,20.25037968666819
399,211131087,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,322.2949236115037,58.67482540211786,1.2503439115531154e+33,6.435071409463544e+32,1.6666666666666667,1.9655031373652974e+33,401.0,405.0,132,20.25037968666819
98,210996584,1.3742317915994988e+32,5.53749986589713e+31,3650,3749.0,3500.0,182.05830488288638,32.75026225168496,9.453126247253057e+32,4.784785105495933e+32,1.7142857142857142,1.9882164242441044e+33,2991.0,2993.0,132,20.25037968666819
105,210998478,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,369.5589603379744,68.43178846819856,1.0767065338087909e+33,5.5075865288181985e+32,1.4,1.995637368640977e+33,1061.0,1063.0,132,20.25037968666819
79,210983092,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,336.0674263677564,193.9505768203278,9.791292665168974e+32,8.846121040440028e+32,1.4285714285714286,1.9959538024438103e+33,2367.0,2371.0,132,20.25037968666819
152,211020371,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,251.39133175769962,45.01298270100434,9.752732607708061e+32,4.9901449244644106e+32,4.0,2.0257792135814946e+33,2860.0,2862.0,132,20.25037968666819
306,211090925,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,311.03667233951893,52.78132244338759,1.2066674993561012e+33,6.061160314762753e+32,3.181818181818182,2.0355021146067266e+33,1458.0,1466.0,132,20.25037968666819
199,211053549,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,343.50064591547834,62.163024684419554,1.332611560933847e+33,6.844027354381672e+32,4.25,2.0774454679959205e+33,1565.0,1568.0,132,20.25037968666819
148,211020371,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,220.94800342232912,39.29151103399894,8.571682971399601e+32,4.375350310272148e+32,2.5,2.1084354042135032e+33,1795.0,1797.0,132,20.25037968666819
155,211023167,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,352.5972620297914,63.64537194546215,1.0272887862964259e+33,5.206859868047788e+32,3.2,2.114271789557284e+33,2661.0,2663.0,132,20.25037968666819
348,211112686,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,210.07605528032698,38.67492463022687,8.149905488411396e+32,4.211142036536775e+32,2.0,2.1175291894563077e+33,145.0,147.0,132,20.25037968666819
115,211000740,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,377.0567003626585,66.62107427760745,1.0985511284196052e+33,5.526121398533606e+32,2.0,2.1638372184775585e+33,1544.0,1547.0,132,20.25037968666819
201,211053549,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,253.51569005645183,46.125293069074814,9.835147137699353e+32,5.060709002557299e+32,3.666666666666667,2.1881528148302425e+33,2287.0,2289.0,132,20.25037968666819
47,210943453,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,455.89904753133106,81.10692219161254,1.7686614234445176e+33,9.029305690177883e+32,2.571428571428571,2.229563113286917e+33,1459.0,1463.0,132,20.25037968666819
178,211039634,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,317.81259772567455,54.33737806478039,1.2329547177732623e+33,6.2089616837835406e+32,1.7999999999999998,2.251519966076907e+33,1570.0,1580.0,132,20.25037968666819
82,210988354,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,343.1770958903189,55.7974618183972,1.331356347852897e+33,6.592900218225717e+32,1.0714285714285714,2.268826059845982e+33,1241.0,1250.0,132,20.25037968666819
179,211039634,1.091591113123216e+32,3.141851780902868e+31,3550,3749.0,3500.0,311.13019332160627,54.24312326815379,1.2070303142253055e+33,6.119077673836564e+32,2.0,2.3146492551183252e+33,2092.0,2099.0,132,20.25037968666819
319,211098279,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,274.08697697705026,49.65355866184355,7.985498137379764e+32,4.052719846878762e+32,3.125,2.3217952255195347e+33,267.0,269.0,132,20.25037968666819
57,210949721,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,469.1019177405439,80.71152980004459,1.3667239982263178e+33,6.811827915015641e+32,2.25,2.3638569727315996e+33,3071.0,3079.0,132,20.25037968666819
366,211115457,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,723.3434882334611,122.21287366387712,2.107454407969825e+33,1.0438340072566216e+33,3.4,2.3768028568265614e+33,2655.0,2661.0,132,20.25037968666819
269,211077464,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,353.1876534828282,67.88844871916729,1.029008886207975e+33,5.3360950561051694e+32,4.0,2.399212645666338e+33,2211.0,2215.0,132,20.25037968666819
205,211054634,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,553.5687651530582,98.97223960705587,1.6128173588530253e+33,8.146977895206251e+32,1.8888888888888888,2.4010950189661755e+33,2109.0,2112.0,132,20.25037968666819
394,211129321,8.357184523416163e+31,2.79025363293769e+31,3500,3749.0,3500.0,530.5654886829608,116.7115380562877,1.545797530537368e+33,8.445091400269956e+32,1.5555555555555554,2.409357107110864e+33,434.0,451.0,132,20.25037968666819
