,EPIC,Tmax,Tmin,alpha,alpha_err,beta,beta_err,cluster,count_per_yr,high_yerr,istart,istop,logE,low_yerr,maxenerg,n_obj,nflares,tobs
183,212014467,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.506428425562234,1.7956373974977347,M44,0.30995701877686366,0.14405931012823547,2291.0,2295.0,32.76475938786205,0.21705970384206652,1.4958310415191962e+34,164,55,26.940501178796872
120,211953038,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.506428425562234,1.7956373974977347,M44,0.3019880891055884,0.14549080808833748,1289.0,1295.0,32.78171778578985,0.2203655112478946,1.4958310415191962e+34,164,55,26.940501178796872
71,211916235,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.506428425562234,1.7956373974977347,M44,0.29387019888340893,0.14757571449235574,1872.0,1875.0,32.79132648208765,0.22524555244919942,1.4958310415191962e+34,164,55,26.940501178796872
5,211832848,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.506428425562234,1.7956373974977347,M44,0.285597672917419,0.14972979388049268,801.0,813.0,32.79711991031747,0.23037086782917093,1.4958310415191962e+34,164,55,26.940501178796872
62,211913859,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.506428425562234,1.7956373974977347,M44,0.27716450538055604,0.15047468607250125,3103.0,3105.0,32.81667828825555,0.2321633817277171,1.4958310415191962e+34,164,55,26.940501178796872
204,212074153,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.506428425562234,1.7956373974977347,M44,0.2685643336186385,0.15066998393733888,3060.0,3062.0,32.81917341318522,0.23263508517049636,1.4958310415191962e+34,164,55,26.940501178796872
56,211913532,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.506428425562234,1.7956373974977347,M44,0.2597904093111334,0.14981299336696097,290.0,299.0,32.83177859383138,0.23057056078733407,1.4958310415191962e+34,164,55,26.940501178796872
79,211925698,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.506428425562234,1.7956373974977347,M44,0.25083556665820694,0.1518801485465635,1941.0,1954.0,32.86993586243666,0.2355742469536224,1.4958310415191962e+34,164,55,26.940501178796872
225,212111862,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.506428425562234,1.7956373974977347,M44,0.2416921872183373,0.1538160378067741,1653.0,1655.0,32.92482178763009,0.24033506346959932,1.4958310415191962e+34,164,55,26.940501178796872
210,212078299,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.506428425562234,1.7956373974977347,M44,0.23235216096419387,0.15578513093791235,1039.0,1041.0,32.93882183562947,0.24525386565012952,1.4958310415191962e+34,164,55,26.940501178796872
197,212031039,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.506428425562234,1.7956373974977347,M44,0.2228068430579635,0.15800736530014214,439.0,441.0,32.9779650898099,0.25090012100418946,1.4958310415191962e+34,164,55,26.940501178796872
61,211913859,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.506428425562234,1.7956373974977347,M44,0.2130470057688072,0.15977323499408302,450.0,452.0,33.00316103563493,0.2554607811252889,1.4958310415191962e+34,164,55,26.940501178796872
148,211983023,3499.0,3250.0,-2.13103450691177,0.054078339252056636,37.506428425562234,1.7956373974977347,M44,0.2030627848622064,0.16203489647531777,2630.0,2632.0,33.024470123508564,0.26140041081286935,1.4958310415191962e+34,164,55,26.940501178796872
