,EPIC,L_bol,L_bol_err,Teff,Tmax,Tmin,clustered,clusterederr,clusterenergy,clusterenergy_err,count_true,energ_true,istart,istop,stars_in_bin,tobs
452,211082363,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,855.8408030727466,154.80011064886037,1.8381081718648094e+33,1.1333774905881396e+33,3.5,1.0961803242126106e+33,616.0,618.0,195,30.864210206099326
220,211029254,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,516.1074225761087,91.66313036366147,5.066820050478237e+32,3.0412610126794054e+32,2.75,1.0974290270654595e+33,1921.0,1924.0,195,30.864210206099326
385,211066413,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,747.0367797364341,135.76784992650377,7.33394012262066e+32,4.4323973805889424e+32,1.6,1.1174780362375636e+33,2085.0,2088.0,195,30.864210206099326
470,211093429,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,549.6586107007739,94.7749870935506,5.396204642272889e+32,3.2110177567910644e+32,3.5,1.1259065735803967e+33,52.0,57.0,195,30.864210206099326
475,211093581,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,218.1978221979154,39.5512418111796,4.686282759890824e+32,2.8913817977625953e+32,1.625,1.1366106438382767e+33,2627.0,2630.0,195,30.864210206099326
425,211078992,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,228.1187394671545,43.45870914500775,2.239527184578618e+32,1.3731327708028733e+32,2.5,1.137105650080036e+33,1959.0,1961.0,195,30.864210206099326
424,211078992,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,230.14066820388808,40.175029578850555,2.2593772169861813e+32,1.3492847965292822e+32,2.5,1.137105650080036e+33,1071.0,1073.0,195,30.864210206099326
560,211156183,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,236.4783957138423,43.578595157473245,5.078898669828277e+32,3.1489507629904296e+32,3.166666666666667,1.1418334998446337e+33,265.0,267.0,195,30.864210206099326
561,211156183,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,2013.3612458135008,375.3430083744457,4.3241403606356714e+33,2.690268976214719e+33,3.166666666666667,1.1428413726095656e+33,516.0,518.0,195,30.864210206099326
230,211030057,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,331.40498040015973,79.62078788607633,7.117657869117185e+32,4.8113754552205874e+32,1.923076923076923,1.1595467384475213e+33,544.0,549.0,195,30.864210206099326
419,211078413,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,177.25051719432315,32.8797490011345,3.806848457708504e+32,2.3649050703898857e+32,2.7142857142857144,1.15972302423098e+33,2539.0,2541.0,195,30.864210206099326
262,211037018,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,310.0779135344581,56.18127622623414,6.659611749476623e+32,4.108377698674588e+32,3.0,1.1666449884936382e+33,1081.0,1083.0,195,30.864210206099326
403,211074858,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,986.9703409138508,161.81003741224043,2.119737972889968e+33,1.2711460398606643e+33,2.75,1.1741077849095679e+33,1235.0,1251.0,195,30.864210206099326
392,211070577,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,554.21162064535,100.75048663453823,5.440903247772605e+32,3.288572267086415e+32,3.666666666666667,1.1795891727237313e+33,1604.0,1606.0,195,30.864210206099326
353,211059979,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,337.33138033131667,61.72715570533491,7.244940467751042e+32,4.482530193488017e+32,1.5454545454545454,1.185323440966475e+33,2978.0,2981.0,195,30.864210206099326
0,210832378,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,538.7786068152782,155.96394089504304,5.289391565334082e+32,3.766590675931036e+32,3.4,1.186840481712084e+33,739.0,741.0,195,30.864210206099326
457,211086387,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,323.4474965989283,57.760651339102964,6.946753234166261e+32,4.267413040249471e+32,1.5,1.190551068771826e+33,1052.0,1055.0,195,30.864210206099326
229,211030057,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,289.22884238163385,71.67229742397672,6.2118316492032354e+32,4.245972746426559e+32,2.2,1.1918334333869841e+33,535.0,539.0,195,30.864210206099326
407,211077649,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,1680.4816502501822,302.665045954217,1.6497918354764108e+33,9.943824838539645e+32,2.2,1.1940531840212635e+33,1943.0,1946.0,195,30.864210206099326
72,210971348,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,413.61443074346397,74.87655981656494,8.883288368831714e+32,5.478812159240746e+32,1.5,1.2067724282553124e+33,130.0,132.0,195,30.864210206099326
257,211035282,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,279.3069927663402,49.335377791394116,5.998737896341645e+32,3.673387498074113e+32,3.5,1.2068070371520714e+33,2204.0,2206.0,195,30.864210206099326
511,211103431,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,340.20566116633466,66.82373559635725,3.3399265150649766e+32,2.0675733204605526e+32,4.5,1.213310727511568e+33,2867.0,2869.0,195,30.864210206099326
