,EPIC,Tmax,Tmin,alpha,alpha_err,beta,beta_err,cluster,count_per_yr,high_yerr,istart,istop,logE,low_yerr,maxenerg,n_obj,nflares,tobs
1541,211129321.0,7000.0,3000.0,-2.0903707914019094,0.014700676325423915,36.796416841989554,0.48983506338428134,Pleiades,0.7786643807594054,0.0408189377617294,2529.0,2531.0,32.931093788681714,0.045057271538103905,7.9416579119271815e+34,759,647,107.70600064643702
591,211031293.0,7000.0,3000.0,-2.0903707914019094,0.014700676325423915,36.796416841989554,0.48983506338428134,Pleiades,0.777992618085789,0.040854942343298006,174.0,176.0,32.931593024841355,0.045101152275792256,7.9416579119271815e+34,759,647,107.70600064643702
631,211037018.0,7000.0,3000.0,-2.0903707914019094,0.014700676325423915,36.796416841989554,0.48983506338428134,Pleiades,0.7773198147259723,0.04090573964024724,2502.0,2504.0,32.93214834042695,0.045163075428236166,7.9416579119271815e+34,759,647,107.70600064643702
958,211067768.0,7000.0,3000.0,-2.0903707914019094,0.014700676325423915,36.796416841989554,0.48983506338428134,Pleiades,0.7766459674505168,0.04089550868694536,609.0,611.0,32.932490225839416,0.04515060235232671,7.9416579119271815e+34,759,647,107.70600064643702
233,210978953.0,7000.0,3000.0,-2.0903707914019094,0.014700676325423915,36.796416841989554,0.48983506338428134,Pleiades,0.7759710730149267,0.040870850121745406,1340.0,1343.0,32.93364413710729,0.04512054251993902,7.9416579119271815e+34,759,647,107.70600064643702
942,211066181.0,7000.0,3000.0,-2.0903707914019094,0.014700676325423915,36.796416841989554,0.48983506338428134,Pleiades,0.7752951281595579,0.0408403925465981,1921.0,1924.0,32.936357239524924,0.0450834186770277,7.9416579119271815e+34,759,647,107.70600064643702
645,211038810.0,7000.0,3000.0,-2.0903707914019094,0.014700676325423915,36.796416841989554,0.48983506338428134,Pleiades,0.774618129609522,0.04088872715496539,1408.0,1421.0,32.93641869995591,0.04514233500086551,7.9416579119271815e+34,759,647,107.70600064643702
866,211061207.0,7000.0,3000.0,-2.0903707914019094,0.014700676325423915,36.796416841989554,0.48983506338428134,Pleiades,0.7739400740745919,0.04093017432402979,940.0,943.0,32.93696214420963,0.04519286763350072,7.9416579119271815e+34,759,647,107.70600064643702
746,211048116.0,7000.0,3000.0,-2.0903707914019094,0.014700676325423915,36.796416841989554,0.48983506338428134,Pleiades,0.773260958249105,0.04089938035956164,851.0,855.0,32.93783819506447,0.04515532242878617,7.9416579119271815e+34,759,647,107.70600064643702
870,211061316.0,7000.0,3000.0,-2.0903707914019094,0.014700676325423915,36.796416841989554,0.48983506338428134,Pleiades,0.772580778811867,0.040948676877436085,849.0,851.0,32.942784576293995,0.045215429511193506,7.9416579119271815e+34,759,647,107.70600064643702
