,EPIC,Tmax,Tmin,alpha,alpha_err,beta,beta_err,cluster,count_per_yr,high_yerr,istart,istop,logE,low_yerr,maxenerg,n_obj,nflares,tobs
117,211004687,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6622607071804556,0.0830409345947758,342.0,346.0,33.18919375988275,0.10276463440971861,2.137683048810364e+34,198,269,31.340201536238503
319,211051985,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6592342525502677,0.08347621764392743,395.0,397.0,33.190346025559144,0.10343317720419165,2.137683048810364e+34,198,269,31.340201536238503
571,211147423,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6561865594682621,0.08371431523756678,2934.0,2936.0,33.197250742940234,0.10379958663828681,2.137683048810364e+34,198,269,31.340201536238503
119,211004687,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6531173277405855,0.08376641589278888,637.0,639.0,33.19784104098559,0.103879832613607,2.137683048810364e+34,198,269,31.340201536238503
228,211029254,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.650026250763444,0.08420711517364499,2420.0,2423.0,33.19905412585343,0.10455958194476445,2.137683048810364e+34,198,269,31.340201536238503
229,211029254,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6469130153393008,0.08422975013576606,2781.0,2790.0,33.20205372765979,0.10459454225410258,2.137683048810364e+34,198,269,31.340201536238503
313,211047990,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6437773014864423,0.08424901860167733,1286.0,1291.0,33.20732924938782,0.10462430657291621,2.137683048810364e+34,198,269,31.340201536238503
416,211077649,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6406187822416125,0.084531231347869,1605.0,1607.0,33.21054992365564,0.10506063067923055,2.137683048810364e+34,198,269,31.340201536238503
35,210886447,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6374371234554232,0.08487950815441447,2898.0,2904.0,33.21841619489016,0.10560009194667641,2.137683048810364e+34,198,269,31.340201536238503
113,211003744,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6342319835802119,0.08528358597674623,2913.0,2929.0,33.220753002037,0.10622737025710549,2.137683048810364e+34,198,269,31.340201536238503
221,211025925,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6310030134500135,0.08572750494035031,426.0,428.0,33.22465006859692,0.10691821747075902,2.137683048810364e+34,198,269,31.340201536238503
466,211084463,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6277498560522916,0.08595794056492068,886.0,894.0,33.23192039118539,0.10727754477313578,2.137683048810364e+34,198,269,31.340201536238503
277,211039840,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6244721462910559,0.08617560162623761,2090.0,2094.0,33.234251182223424,0.1076174008030435,2.137683048810364e+34,198,269,31.340201536238503
505,211101098,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6211695107409703,0.08670317406104511,1508.0,1510.0,33.2379982150611,0.10844296647995888,2.137683048810364e+34,198,269,31.340201536238503
548,211127537,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6178415673920428,0.08675951284319794,2958.0,2960.0,33.24505465641391,0.10853127974083598,2.137683048810364e+34,198,269,31.340201536238503
111,211003744,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6144879253844546,0.08717689699175324,2374.0,2386.0,33.24773492812423,0.10918646331874271,2.137683048810364e+34,198,269,31.340201536238503
309,211047718,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6111081847330742,0.08773677952186842,2175.0,2177.0,33.25835564624997,0.11006787922083383,2.137683048810364e+34,198,269,31.340201536238503
421,211078239,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6077019360411626,0.08805690392252918,1232.0,1234.0,33.25946203419469,0.11057316389638694,2.137683048810364e+34,198,269,31.340201536238503
235,211030057,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6042687602027688,0.08851575302148751,143.0,151.0,33.26095347166808,0.1112990898239743,2.137683048810364e+34,198,269,31.340201536238503
78,210978650,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.6008082280932621,0.08888495476853242,1513.0,1515.0,33.264000223055724,0.11188462897796247,2.137683048810364e+34,198,269,31.340201536238503
425,211078393,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.597319900247441,0.08882316185153671,1561.0,1565.0,33.273625706102806,0.11178653816400663,2.137683048810364e+34,198,269,31.340201536238503
153,211010854,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.5938033265246039,0.08890609148049311,3016.0,3019.0,33.27509124548751,0.11191818993691682,2.137683048810364e+34,198,269,31.340201536238503
