,EPIC,Tmax,Tmin,alpha,alpha_err,beta,beta_err,cluster,count_per_yr,high_yerr,istart,istop,logE,low_yerr,maxenerg,n_obj,nflares,tobs
276,211041682,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9288461231713705,0.06656006384338875,1456.0,1458.0,32.78328450965061,0.07864040783089754,2.137683048810364e+34,195,262,30.864210206099326
108,211003744,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9271853391899061,0.06666740076363986,3090.0,3093.0,32.79017110207239,0.07879040334368037,2.137683048810364e+34,195,262,30.864210206099326
33,210886447,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.925518179822443,0.06679316073980912,1199.0,1203.0,32.79496346181573,0.07896625685960545,2.137683048810364e+34,195,262,30.864210206099326
493,211098921,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9238445959328772,0.06694155945197622,502.0,505.0,32.81363783825361,0.07917392390334932,2.137683048810364e+34,195,262,30.864210206099326
245,211031105,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9221645378148553,0.06704768088215207,2753.0,2759.0,32.81855972904987,0.07932253318740479,2.137683048810364e+34,195,262,30.864210206099326
101,211003744,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9204779551829199,0.06724497339723934,751.0,755.0,32.82143708967133,0.07959904756845271,2.137683048810364e+34,195,262,30.864210206099326
304,211047990,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9187847971634748,0.06745381203193812,50.0,59.0,32.82220881644352,0.07989207332399983,2.137683048810364e+34,195,262,30.864210206099326
423,211078992,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9170850122855803,0.0675841203607459,545.0,547.0,32.8240635412093,0.08007508328056501,2.137683048810364e+34,195,262,30.864210206099326
421,211078992,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9153785484715633,0.06764089064916412,228.0,232.0,32.833298252239764,0.08015485493053554,2.137683048810364e+34,195,262,30.864210206099326
48,210927331,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9136653530274432,0.0676975242809208,2216.0,2219.0,32.836305704307186,0.08023445955117214,2.137683048810364e+34,195,262,30.864210206099326
250,211032382,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9119453726331694,0.06766923761266996,1709.0,1728.0,32.837147971858954,0.0801946964950715,2.137683048810364e+34,195,262,30.864210206099326
119,211005117,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9102185533326632,0.0678009703793987,789.0,793.0,32.8422224534794,0.08037992858557219,2.137683048810364e+34,195,262,30.864210206099326
465,211092628,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9084848405236627,0.068009604713271,2638.0,2644.0,32.84230168259462,0.08067357034154421,2.137683048810364e+34,195,262,30.864210206099326
62,210947594,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9067441789473616,0.06808199500019807,1112.0,1114.0,32.84713008253526,0.08077553523039471,2.137683048810364e+34,195,262,30.864210206099326
491,211098454,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9049965126778416,0.06825466197384333,1757.0,1761.0,32.849094722505534,0.08101890959193625,2.137683048810364e+34,195,262,30.864210206099326
41,210919084,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.903241785111291,0.06819224389657386,2539.0,2541.0,32.85181711788693,0.08093090430849559,2.137683048810364e+34,195,262,30.864210206099326
372,211064559,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.9014799389550046,0.06835086450935668,920.0,922.0,32.85368471482005,0.08115460840213817,2.137683048810364e+34,195,262,30.864210206099326
125,211005706,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8997109162161578,0.06824221286672216,1614.0,1621.0,32.855649656985,0.08100135475605974,2.137683048810364e+34,195,262,30.864210206099326
512,211104535,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8979346581903549,0.06844064280220108,2482.0,2486.0,32.85752146346795,0.08128131086459378,2.137683048810364e+34,195,262,30.864210206099326
310,211048116,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8961511054499374,0.06861241613195235,1801.0,1803.0,32.85942785812857,0.0815239075541272,2.137683048810364e+34,195,262,30.864210206099326
124,211005706,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8943601978320563,0.0685792334771782,947.0,951.0,32.859522043064366,0.0814770254149364,2.137683048810364e+34,195,262,30.864210206099326
25,210882573,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8925618744264936,0.06878094559444481,1400.0,1404.0,32.86133031768081,0.08176214802654025,2.137683048810364e+34,195,262,30.864210206099326
488,211095292,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8907560735632312,0.06892915182584636,1251.0,1259.0,32.885599969332844,0.08197184323472717,2.137683048810364e+34,195,262,30.864210206099326
175,211018106,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8889427327997628,0.06902658788693428,639.0,649.0,32.89275942807274,0.08210979854072642,2.137683048810364e+34,195,262,30.864210206099326
360,211061316,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8871217889081371,0.06891077251640443,2081.0,2083.0,32.89763408412027,0.08194582918367876,2.137683048810364e+34,195,262,30.864210206099326
481,211094777,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8852931778617292,0.06900746984226913,1060.0,1063.0,32.906451945124005,0.08208272427032126,2.137683048810364e+34,195,262,30.864210206099326
4,210866482,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.883456834821732,0.06920831656471327,813.0,815.0,32.920784282711054,0.08236729986389157,2.137683048810364e+34,195,262,30.864210206099326
1,210832378,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8816126941233615,0.06933799823745357,747.0,750.0,32.924986054908764,0.08255121226548301,2.137683048810364e+34,195,262,30.864210206099326
375,211064559,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8797606892617682,0.06949554468498143,2939.0,2942.0,32.9255173941435,0.08277482081290843,2.137683048810364e+34,195,262,30.864210206099326
74,210971348,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8779007528776441,0.06966457017062977,1503.0,1505.0,32.92638919829529,0.08301494014549071,2.137683048810364e+34,195,262,30.864210206099326
263,211037018,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8760328167425251,0.06976475227796186,2502.0,2504.0,32.93214834042695,0.08315736670270901,2.137683048810364e+34,195,262,30.864210206099326
383,211066181,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8741568117437697,0.06975213226866783,1921.0,1924.0,32.936357239524924,0.08313942075034042,2.137683048810364e+34,195,262,30.864210206099326
355,211061207,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8722726678692183,0.06998107778940676,940.0,943.0,32.93696214420963,0.08346518322311791,2.137683048810364e+34,195,262,30.864210206099326
309,211048116,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8703803141915132,0.06988533546593789,851.0,855.0,32.93783819506447,0.08332890256840164,2.137683048810364e+34,195,262,30.864210206099326
359,211061316,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8684796788520792,0.07011930345111983,849.0,851.0,32.942784576293995,0.08366206362619133,2.137683048810364e+34,195,262,30.864210206099326
314,211051985,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8665706890447478,0.0703229547567843,1632.0,1634.0,32.943694721806104,0.08395240943435578,2.137683048810364e+34,195,262,30.864210206099326
346,211059767,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.864653270999026,0.07050310481042255,1985.0,1987.0,32.95931365922753,0.08420952501192414,2.137683048810364e+34,195,262,30.864210206099326
527,211113286,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8627273499629879,0.07070984992097262,1103.0,1105.0,32.95989391906232,0.08450491715634101,2.137683048810364e+34,195,262,30.864210206099326
6,210866482,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.860792850185788,0.07074702518320475,1291.0,1293.0,32.96242937338301,0.08455806846610026,2.137683048810364e+34,195,262,30.864210206099326
176,211018106,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8588496948997859,0.07075849513498378,687.0,689.0,32.96658261684896,0.08457446985480876,2.137683048810364e+34,195,262,30.864210206099326
510,211103222,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8568978063022641,0.07090265230168313,2536.0,2538.0,32.967195394319546,0.08478069631755769,2.137683048810364e+34,195,262,30.864210206099326
47,210927331,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8549371055367359,0.0711050617863811,2205.0,2209.0,32.96916675899361,0.08507053765773431,2.137683048810364e+34,195,262,30.864210206099326
341,211059754,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8529675126738314,0.07131782850520763,2451.0,2453.0,32.97098774787835,0.08537556459064444,2.137683048810364e+34,195,262,30.864210206099326
155,211012609,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8509889466917437,0.07114977140554402,1692.0,1696.0,32.971665001325746,0.08513460415169316,2.137683048810364e+34,195,262,30.864210206099326
255,211035282,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8490013254562299,0.07125530352184972,1635.0,1637.0,32.97840166984187,0.08528588969549311,2.137683048810364e+34,195,262,30.864210206099326
23,210882573,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8470045657001548,0.07150327778043941,1058.0,1060.0,32.980884369442805,0.08564172553886928,2.137683048810364e+34,195,262,30.864210206099326
103,211003744,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8449985830025559,0.07173459692374706,1158.0,1160.0,32.98236755878779,0.0859741082485499,2.137683048810364e+34,195,262,30.864210206099326
285,211045994,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8429832917672306,0.07197826321213396,1894.0,1896.0,32.98430577559881,0.08632469966250955,2.137683048810364e+34,195,262,30.864210206099326
34,210886447,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8409586052008162,0.0720159159350855,1893.0,1896.0,32.986379856791245,0.08637891788644403,2.137683048810364e+34,195,262,30.864210206099326
398,211074858,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8389244352903629,0.07223785001519945,185.0,190.0,32.99035728476817,0.08669872616180463,2.137683048810364e+34,195,262,30.864210206099326
373,211064559,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8368806927803769,0.07247254871105824,2461.0,2467.0,32.99861874452559,0.08703736277696006,2.137683048810364e+34,195,262,30.864210206099326
340,211059754,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8348272871493179,0.07264731892312914,591.0,593.0,32.999449979045636,0.08728982182260836,2.137683048810364e+34,195,262,30.864210206099326
412,211078239,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.8327641265855443,0.07250318840635339,1440.0,1442.0,32.99948498194847,0.08708160447569568,2.137683048810364e+34,195,262,30.864210206099326
93,210995008,3499.0,3250.0,-2.1374018628135376,0.027987509411344952,38.37412461933807,0.9290001301198723,Pleiades,0.830691117962679,0.07231890679931086,2653.0,2655.0,33.00370696725473,0.08681562896484918,2.137683048810364e+34,195,262,30.864210206099326
