,EPIC,Tmax,Tmin,alpha,alpha_err,beta,beta_err,cluster,count_per_yr,high_yerr,istart,istop,logE,low_yerr,maxenerg,n_obj,nflares,tobs
169,212078811,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.546750671938129,0.10190690344856401,2842.0,2844.0,32.57578274915625,0.13339681278721005,3.4447382551923174e+34,152,88,24.988028937561793
119,211985566,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.5417872524065788,0.10256666722442342,1493.0,1495.0,32.63867078200721,0.1345333672726079,3.4447382551923174e+34,152,88,24.988028937561793
19,211908928,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.536766451031528,0.1018695054087908,608.0,610.0,32.66301004616211,0.13333252896161008,3.4447382551923174e+34,152,88,24.988028937561793
109,211980574,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.5316869255022532,0.10268980520031512,53.0,55.0,32.666250531393295,0.1347460146029431,3.4447382551923174e+34,152,88,24.988028937561793
15,211889082,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.5265472858498419,0.10172392290929055,2620.0,2622.0,32.67357525076129,0.1330824291522188,3.4447382551923174e+34,152,88,24.988028937561793
16,211892240,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.5213460921640343,0.10251284171803898,2701.0,2703.0,32.73510100665306,0.1344404674690609,3.4447382551923174e+34,152,88,24.988028937561793
155,212013619,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.516081852171677,0.103468770037634,1098.0,1101.0,32.74285921425997,0.1360950319940044,3.4447382551923174e+34,152,88,24.988028937561793
146,212005503,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.51075301866661,0.1041307756658234,2819.0,2821.0,32.75026094847343,0.1372467130996271,3.4447382551923174e+34,152,88,24.988028937561793
94,211970517,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.5053579867799038,0.10472553534802365,1639.0,1644.0,32.76210357481021,0.13828552214904977,3.4447382551923174e+34,152,88,24.988028937561793
35,211924229,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.4998950910784017,0.1056955880652839,1237.0,1239.0,32.76557649547775,0.1399882396162908,3.4447382551923174e+34,152,88,24.988028937561793
26,211915940,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.49436260247844066,0.10677762019851333,885.0,887.0,32.793271233203264,0.14189994347000545,3.4447382551923174e+34,152,88,24.988028937561793
9,211846954,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.48875872496044215,0.10626481785834119,1777.0,1779.0,32.79557481446642,0.14099229582892425,3.4447382551923174e+34,152,88,24.988028937561793
86,211969273,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.4830815920687517,0.10597951523579807,1442.0,1447.0,32.80724541068179,0.1404885999916572,3.4447382551923174e+34,152,88,24.988028937561793
124,211987847,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.4773292631796604,0.10697394901096846,888.0,890.0,32.807273776863674,0.14224822777338586,3.4447382551923174e+34,152,88,24.988028937561793
21,211908928,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.47149971951893654,0.10670281646318314,2657.0,2659.0,32.81345512096136,0.14176735762749626,3.4447382551923174e+34,152,88,24.988028937561793
128,211988628,3749.0,3500.0,-2.0215233950110285,0.030489933393512293,34.00882689243167,1.0082501836656599,M44,0.4655908599084162,0.10783460370943354,1583.0,1587.0,32.83507289845346,0.1437801872368074,3.4447382551923174e+34,152,88,24.988028937561793
