,EPIC,L_bol,L_bol_err,Teff,Tmax,Tmin,clustered,clusterederr,clusterenergy,clusterenergy_err,count_true,energ_true,istart,istop,stars_in_bin,tobs
153,211064435,1.2304387258962846e+31,7.082974670228428e+30,3030,3249.0,3000.0,1806.1039747183484,322.22739609398343,5.129876117526097e+32,2.5460346961255073e+32,2.125,9.583026683382584e+32,615.0,618.0,224,33.50316830177201
21,210964488,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,964.5387989920656,163.8525893449701,4.782184764387128e+32,2.6700225108081314e+32,1.75,9.607741038022687e+32,327.0,335.0,224,33.50316830177201
120,211053031,1.2304387258962846e+31,7.082974670228428e+30,3030,3249.0,3000.0,1396.4812044320574,248.65412718626004,3.966424790304357e+32,1.967197783350161e+32,3.5,9.745268938478764e+32,885.0,890.0,224,33.50316830177201
51,211006027,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,810.3299497629038,145.3309134427589,4.017617066241648e+32,2.281195458501473e+32,3.5999999999999996,9.827172573378203e+32,1591.0,1599.0,224,33.50316830177201
113,211051561,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,1533.6200650376268,277.01099769579287,7.60369050684675e+32,4.3270768326404216e+32,4.0,9.941336732588183e+32,1353.0,1355.0,224,33.50316830177201
123,211053678,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,804.6458057591634,147.24472537457277,5.550593626918885e+32,3.0089624270499275e+32,2.8,1.0007450236876865e+33,1497.0,1499.0,224,33.50316830177201
188,211077833,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,828.593659979558,146.98487660915572,4.1081685679858345e+32,2.3245705688427077e+32,4.0,1.0048979009747913e+33,780.0,782.0,224,33.50316830177201
3,210887995,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,350.08332569102475,54.0374861559836,2.4149386755801668e+32,1.2399750429190596e+32,2.6666666666666665,1.0191190863088392e+33,821.0,824.0,224,33.50316830177201
239,211119314,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,501.56244507275284,82.69132158948972,3.4598692880727425e+32,1.812873392323062e+32,3.5999999999999996,1.0245394475836935e+33,1585.0,1590.0,224,33.50316830177201
112,211051561,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,786.4767746804756,140.35177961621866,3.899352989585894e+32,2.2105691889992966e+32,3.8000000000000003,1.0435913385644648e+33,734.0,736.0,224,33.50316830177201
10,210911601,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,761.5703970187019,138.80224508339043,3.775867133014161e+32,2.1549184757633546e+32,1.8333333333333335,1.0649273540679888e+33,1074.0,1077.0,224,33.50316830177201
193,211079106,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,1175.554032732463,194.02135681598523,5.828398599332319e+32,3.226001388035897e+32,1.6666666666666667,1.1547746241118684e+33,1154.0,1164.0,224,33.50316830177201
187,211077682,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,1245.876887733605,225.4229367619416,6.1770594164255175e+32,3.51712786805118e+32,4.75,1.1995912845825566e+33,2781.0,2783.0,224,33.50316830177201
129,211056628,6.517184130558885e+30,5.177198004426185e+30,3000,3249.0,3000.0,2017.3424418698457,361.09260900981144,2.9964510516548036e+32,1.8115013160477087e+32,2.857142857142857,1.2183287023392981e+33,1674.0,1677.0,224,33.50316830177201
54,211006328,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,665.1312292384881,114.98035132468364,4.588196614773484e+32,2.4407960851296515e+32,4.875,1.268737530141449e+33,1711.0,1715.0,224,33.50316830177201
90,211034329,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,1648.7934677306455,291.6746645363165,8.174720404448317e+32,4.6215960525753555e+32,2.857142857142857,1.2741754009763133e+33,1659.0,1665.0,224,33.50316830177201
117,211051975,1.2304387258962846e+31,7.082974670228428e+30,3030,3249.0,3000.0,2347.6304715358833,424.34527521139273,6.667973526046031e+32,3.325048648718511e+32,1.8571428571428572,1.3020190808518107e+33,2859.0,2863.0,224,33.50316830177201
39,210978953,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,899.203782086087,345.88756407621884,6.2028718057374315e+32,4.613472811528938e+32,1.6666666666666667,1.3144561850846054e+33,1888.0,1899.0,224,33.50316830177201
73,211013627,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,826.3077100308344,149.1901387395359,5.7000213961767184e+32,3.076042381786618e+32,2.888888888888889,1.4158155971409869e+33,2728.0,2730.0,224,33.50316830177201
235,211107439,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,1038.5013431707907,187.96189298668827,7.163771805797235e+32,3.869135926495367e+32,3.4,1.4382208185792495e+33,2424.0,2426.0,224,33.50316830177201
111,211047055,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,773.5168412307096,130.58869698357827,5.3358603481426384e+32,2.816954482774413e+32,4.666666666666667,1.447490093246835e+33,1630.0,1633.0,224,33.50316830177201
214,211086170,1.2304387258962846e+31,7.082974670228428e+30,3030,3249.0,3000.0,1977.67562228186,354.10726372571804,5.617190972927994e+32,2.7915028133733607e+32,3.166666666666667,1.4557812345596364e+33,811.0,813.0,224,33.50316830177201
230,211103322,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,1063.9943170394538,188.8213643924845,5.2752853671181556e+32,2.985362813739482e+32,3.5999999999999996,1.4794401000133646e+33,2262.0,2269.0,224,33.50316830177201
135,211059880,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,938.0730575247076,158.38308157904794,6.4709991618839155e+32,3.416318326620613e+32,2.5,1.4886398624860542e+33,602.0,605.0,224,33.50316830177201
11,210927253,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,1427.4953099359582,271.02816951838474,9.847123185227507e+32,5.405744990603997e+32,1.5,1.5807609234905376e+33,280.0,283.0,224,33.50316830177201
114,211051561,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,1673.64958847728,299.82784565784794,8.297957087161897e+32,4.7098908635146836e+32,2.375,1.5849095061011125e+33,1388.0,1393.0,224,33.50316830177201
78,211025773,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,1127.1344771642807,199.7926350405842,5.5883343725966744e+32,3.161362371503774e+32,4.5,1.6049005799552576e+33,1691.0,1695.0,224,33.50316830177201
13,210940436,1.2304387258962846e+31,7.082974670228428e+30,3030,3249.0,3000.0,1950.9172233198537,354.4676677613035,5.541189107199396e+32,2.7683651084526167e+32,1.625,1.63482043039768e+33,195.0,197.0,224,33.50316830177201
82,211027607,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,1506.9056782759433,242.59729829792667,1.0394910399507886e+33,5.406336336653851e+32,1.6666666666666667,1.6583162890905272e+33,2788.0,2798.0,224,33.50316830177201
240,211119314,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,1382.7514135247447,240.39066424537043,9.538471621413932e+32,5.0835638171627304e+32,4.25,1.7230469800862388e+33,1608.0,1610.0,224,33.50316830177201
104,211041750,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,1875.019004413844,336.96570167246455,9.296346943445214e+32,5.281845252703312e+32,3.0,1.729965668208044e+33,3142.0,3147.0,224,33.50316830177201
109,211045147,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,1555.8977917501938,273.9024024231851,7.714143508199674e+32,4.354569914946687e+32,3.25,1.73021521004197e+33,721.0,726.0,224,33.50316830177201
31,210967582,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,860.4094807086727,148.71138106261233,5.935261634348933e+32,3.157215579510277e+32,1.7777777777777777,1.769189474812823e+33,1221.0,1225.0,224,33.50316830177201
246,211139647,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,1119.9656352213926,194.37891301790285,7.725727360702431e+32,4.11520229711917e+32,2.125,1.9475889846563273e+33,2321.0,2326.0,224,33.50316830177201
189,211077833,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,1138.6029681541936,201.5386333011806,5.645195167558769e+32,3.192106626615931e+32,2.4,1.9757979035014316e+33,1826.0,1830.0,224,33.50316830177201
124,211053678,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,2152.9753398603243,405.44838202889207,1.4851616841608254e+33,8.130134798820976e+32,1.1111111111111112,2.0031635158248488e+33,2423.0,2426.0,224,33.50316830177201
45,211004548,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,2370.8471633387594,413.81889283732284,1.6354536444530485e+33,8.72758083914538e+32,2.428571428571429,2.0883612046457566e+33,228.0,232.0,224,33.50316830177201
146,211062438,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,1482.5207776256086,263.4339973968624,1.0226698904246194e+33,5.4896662369964866e+32,1.7,2.157849953698016e+33,2823.0,2827.0,224,33.50316830177201
92,211037417,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,2767.5063979701786,501.60307326521905,1.372130073517733e+33,7.816992234385764e+32,2.5,2.2383276521860057e+33,780.0,784.0,224,33.50316830177201
116,211051975,1.2304387258962846e+31,7.082974670228428e+30,3030,3249.0,3000.0,2491.088333429187,429.8402376315653,7.075436811603873e+32,3.470190534489487e+32,2.5999999999999996,2.4860569501714055e+33,2617.0,2630.0,224,33.50316830177201
181,211074500,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,1953.7318863859605,353.6962863728381,1.3477199134904738e+33,7.279580238048735e+32,2.444444444444444,2.599482338366224e+33,106.0,108.0,224,33.50316830177201
62,211010041,1.2304387258962846e+31,7.082974670228428e+30,3030,3249.0,3000.0,6913.432118359655,1195.1762432512642,1.9636217410817458e+33,9.637106804126613e+32,1.5333333333333332,2.789434692880926e+33,2177.0,2197.0,224,33.50316830177201
151,211063723,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,1558.718190282133,275.3413285114949,7.728127048211787e+32,4.36713602297655e+32,3.666666666666667,2.845919889421274e+33,647.0,651.0,224,33.50316830177201
166,211067927,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,2013.9524797053498,355.8655116281766,1.3892611778698376e+33,7.443720371399955e+32,2.142857142857143,2.8793876043707414e+33,1075.0,1082.0,224,33.50316830177201
107,211043323,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,1771.0013815987716,293.92970098237436,1.2216690762082849e+33,6.4146455835936675e+32,2.25,2.94463763069375e+33,2655.0,2660.0,224,33.50316830177201
138,211059880,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,2860.692457529262,491.1379040944218,1.9733578687278228e+33,1.0474369723505737e+33,1.375,3.0188438757312325e+33,1243.0,1245.0,224,33.50316830177201
128,211056608,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,3589.8776624590255,638.7998153672211,1.7798618657295145e+33,1.00810492753167e+33,1.5,3.587044242514951e+33,1886.0,1891.0,224,33.50316830177201
22,210964488,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,1150.1037835764412,193.9951266481817,5.702216227103262e+32,3.1768557577188947e+32,2.0,3.7515709631640714e+33,2343.0,2352.0,224,33.50316830177201
5,210887995,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,3305.9573847939378,579.4278409386185,2.280509742244895e+33,1.2186405074324744e+33,1.75,3.9557763802697145e+33,3187.0,3200.0,224,33.50316830177201
28,210967582,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,5100.403645253341,902.1732483369138,3.518351523792137e+33,1.885790352279947e+33,1.75,6.126938468778556e+33,892.0,899.0,224,33.50316830177201
1,210880560,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,8097.170606409108,1460.4435981733977,5.585576068666097e+33,3.0132444278166746e+33,1.75,6.5158004002172e+33,2076.0,2081.0,224,33.50316830177201
236,211107439,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,9293.92770818875,1537.0076586737537,6.411120959916821e+33,3.3625163449438546e+33,2.1,8.684926560521386e+33,2909.0,2912.0,224,33.50316830177201
174,211071351,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,5043.371344681146,817.3064256670697,3.4790096019404624e+33,1.8131198200252263e+33,3.75,8.820190147396324e+33,1876.0,1892.0,224,33.50316830177201
170,211071351,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,4929.829630798101,882.7011974987271,3.4006864554133917e+33,1.8301041569615568e+33,2.888888888888889,1.1860757307613328e+34,307.0,311.0,224,33.50316830177201
40,210978953,2.5945377341929524e+31,2.240303966236216e+31,3200,3249.0,3000.0,45089.93777802129,7498.549403549848,3.1103862031906686e+34,1.634216346765576e+34,2.2857142857142856,1.261695527870489e+34,2872.0,2886.0,224,33.50316830177201
247,211151674,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,18137.799707631537,3038.6167711048715,8.992723725782892e+33,4.9997729190939716e+33,2.3333333333333335,1.393553158698455e+34,2591.0,2603.0,224,33.50316830177201
242,211127297,1.950113960413546e+31,6.95997016907608e+30,3100,3249.0,3000.0,32430.872317988666,5804.5776057476805,1.6079231199090982e+34,9.12389269872516e+33,1.8333333333333335,1.8199173394678067e+34,2863.0,2868.0,224,33.50316830177201
197,211079830,1.2304387258962846e+31,7.082974670228428e+30,3030,3249.0,3000.0,56762.820708203224,10212.395658522333,1.6122340817052702e+34,8.025996210037506e+33,4.75,6.024271647734758e+34,2156.0,2164.0,224,33.50316830177201
