,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.012446769003163915,0.12259338759758975,54.137826055743616,11.001632701623551,193,199,193,199,2.3000000000000003,7.986745328640958e+33,3.7371712158843153e+33,2.7419529058106457e+33,4.1038269262973694e+32,45.99685888241312,81.96753391544591,2.3000000000000003,1.4232576626003338e+34
1,0.0005303241264526108,0.06129503581178144,2.336605002974026,0.6163197537652418,1461,1463,1461,1463,,1.0061442615417243e+33,4.981882140391188e+32,2.7419529058106457e+33,4.1038269262973694e+32,5.794535033879622,6.271725601298754,,1.0890020833105818e+33
2,0.006508237560283081,0.06129490472812904,14.089175594889035,3.3034567389314513,1643,1645,1643,1645,17.5,2.3855647765613017e+33,1.124132934956436e+33,2.7419529058106457e+33,4.1038269262973694e+32,13.738823746996477,15.853393775632112,17.5,2.7527318551103795e+33
3,0.007436636083329714,0.040863139198336285,11.492351559443884,2.7181284453697234,2052,2054,2052,2054,2.625,2.963018365793386e+33,1.4011984711375866e+33,2.7419529058106457e+33,4.1038269262973694e+32,17.064465189425043,28.393657561546338,2.625,4.9301825690409866e+33
4,0.0010714190036906323,0.04086321836075514,2.74586987916701,0.9385038049823192,2173,2175,2173,2175,34.0,7.37296393705993e+32,4.120374701212469e+32,2.7419529058106457e+33,4.1038269262973694e+32,4.246200020199897,8.756708903799435,34.0,1.520486520840001e+33
5,-5.163528934808073e-05,0.040863109279598575,-0.7135843388586489,0.2859876619858909,2245,2247,2245,2247,35.0,1.0847408734659201e+33,6.58452178889734e+32,2.7419529058106457e+33,4.1038269262973694e+32,6.247184657544058,8.351992087595205,35.0,1.4502128060738507e+33
6,0.0008550878708270834,0.04086300695780665,2.4511196483237607,1.5212603732889145,2269,2271,2269,2271,,9.666177379305379e+32,7.602743228578322e+32,2.7419529058106457e+33,4.1038269262973694e+32,5.56689588253016,6.221885672230238,,1.0803480397445772e+33
7,0.002588621471038123,0.061294659091799986,11.935988408980643,3.984122234717807,2279,2282,2279,2282,,1.7044869505642976e+33,9.696010513496192e+32,2.7419529058106457e+33,4.1038269262973694e+32,9.816394852465084,5.527259376258703,,9.597353835915931e+32
8,0.0014702235762176336,0.0817263012213516,9.52232169490452,9.572686516641948,2382,2385,2382,2385,19.0,1.0764198383638117e+33,1.2382991947785301e+33,2.7419529058106457e+33,4.1038269262973694e+32,6.199262573942025,10.835947175924634,19.0,1.881518707830858e+33
9,-0.002633821413424857,0.10215775155666053,-28.345840441426816,30.300932672108512,2447,2451,2447,2451,34.0,5.94433573925267e+32,7.346600019783794e+32,2.7419529058106457e+33,4.1038269262973694e+32,3.423431709630033,8.756708903799435,34.0,1.520486520840001e+33
