,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.06722491898823127,0.04086407820432214,162.91452764297964,35.91187476912897,544,546,544,546,544,546,2.7142857142857144,4.0149275529635353e+31,2.32665213095295e+31,1.3011615595745358e+28,1.1235132039949538e+28,201.12561872846084,432.37059694640385,2.7142857142857144,8.631106438583995e+31
1,0.08349282610254144,0.20431955238018407,473.1732708559017,82.53361930991551,712,721,712,721,712,721,8.0,1.0814221553717123e+32,5.769304450002165e+31,1.3011615595745358e+28,1.1235132039949538e+28,541.732564875939,194.07824034536225,8.0,3.874245755063573e+31
2,0.07007573940345314,0.061295104031160015,256.31466278972357,51.86613034973321,1376,1379,1376,1379,1376,1379,1.5,7.581370064278628e+31,4.2563321119101905e+31,1.3011615595745358e+28,1.1235132039949538e+28,379.7846224801653,896.0989732215205,1.5,1.7888185903491282e+32
3,0.10408304825385252,0.2043164728456759,465.46121923598366,81.73394382404044,1625,1635,1625,1635,1625,1635,1.5,1.6460081884447048e+32,8.800618407363636e+31,1.3011615595745358e+28,1.1235132039949538e+28,824.5588767565515,908.8947086327369,1.5,1.8143618060705845e+32
4,0.02713576303050584,0.040863209105737035,54.18764370339633,12.128307207276228,2583,2585,2583,2585,2583,2585,11.0,3.562381188236579e+31,2.076466019590651e+31,1.3011615595745358e+28,1.1235132039949538e+28,178.45555397428086,411.9891633123429,11.0,8.224246387718135e+31
