,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,,0.04086419322993606,,,411,413,411,413,411,413,,7.227879815947908e+31,4.369246417801187e+31,1.3011615595745358e+28,1.1235132039949538e+28,362.0767201650873,543.7311540173857,,1.0854117966027886e+32
1,,0.06129627004702343,,,423,426,423,426,423,426,,2.9486984557597045e+31,3.0015214677870414e+31,1.3011615595745358e+28,1.1235132039949538e+28,147.7134502515677,543.7311540173857,,1.0854117966027886e+32
2,,0.12259229329356458,,,502,508,502,508,502,508,,1.277467250267068e+32,7.069280277572542e+31,1.3011615595745358e+28,1.1235132039949538e+28,639.9402921371794,118.95681631115681,,2.3746502431661684e+31
3,,0.12259076033660675,,,1064,1070,1064,1070,1064,1070,3.5454545454545454,5.0707558824680665e+32,2.8020936726255052e+32,1.3011615595745358e+28,1.1235132039949538e+28,2540.1676638712565,20092.259716516775,3.5454545454545454,4.0108747780188794e+33
