,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.0169139746084317,0.04086456842924235,51.723804938703566,10.959486481837706,136,138,136,138,2.25,4.285715755776094e+32,2.1669182864213344e+32,1.091591113123216e+32,3.141851780902868e+31,110.47076083353224,264.02981890245974,2.25,1.024304301271281e+33
1,0.01656612264925789,0.04086426959111122,39.58025850945253,10.2295160099912,312,314,312,314,14.0,3.1790242319533656e+32,1.728226955740493e+32,1.091591113123216e+32,3.141851780902868e+31,81.94412453481237,156.90480627373546,14.0,6.087125636960661e+32
2,0.21193603917705653,0.040864182985387736,348.03612159560316,76.61447155804436,393,395,393,395,1.5555555555555554,2.0713627430612295e+33,1.0612612496907883e+33,1.091591113123216e+32,3.141851780902868e+31,533.9248592952213,733.3369660534682,1.5555555555555554,2.8449824786165506e+33
3,0.005262148093930779,0.08172844361251919,20.73985868234755,70.37393182707423,403,407,403,407,,1.9552086994058196e+32,6.58427721506969e+32,1.091591113123216e+32,3.141851780902868e+31,50.39844098867168,95.33188580043394,,3.6984027440385954e+32
4,0.013989135072798007,0.040863931986677926,33.15500068710225,8.60502750501108,647,649,647,649,18.0,2.5885521853932383e+32,1.4095285310723511e+32,1.091591113123216e+32,3.141851780902868e+31,66.72382063422909,160.2594908750066,18.0,6.2172707046948475e+32
5,-0.0014508860271382235,0.0817273761931574,-14.995372939752702,16.75030197292375,925,929,925,929,,1.7516514750355453e+32,2.332699026842894e+32,1.091591113123216e+32,3.141851780902868e+31,45.15144778361857,95.33188580043394,,3.6984027440385954e+32
6,0.005456962584494142,0.04086329752317397,12.419823088552695,3.3392213655844367,1541,1543,1541,1543,18.0,2.5132181064586825e+32,1.3876381858717654e+32,1.091591113123216e+32,3.141851780902868e+31,64.78197159643943,160.2594908750066,18.0,6.2172707046948475e+32
7,0.0635124668990766,0.2043165114882868,318.288586966949,57.07487634471986,1570,1580,1570,1580,1.7999999999999998,1.2329547177732623e+33,6.2089616837835406e+32,1.091591113123216e+32,3.141851780902868e+31,317.81259772567455,580.3630895240344,1.7999999999999998,2.251519966076907e+33
8,0.06956926028805772,0.1430210499529494,286.5753767515946,53.411819728927966,2092,2099,2092,2099,2.0,1.2070303142253055e+33,6.119077673836564e+32,1.091591113123216e+32,3.141851780902868e+31,311.13019332160627,596.6356119886573,2.0,2.3146492551183252e+33
9,0.00732674389309873,0.04086300660128472,16.230753890228268,4.606287491145171,2373,2375,2373,2375,18.0,2.5454779258126614e+32,1.4364962016098418e+32,1.091591113123216e+32,3.141851780902868e+31,65.61351689516422,160.2594908750066,18.0,6.2172707046948475e+32
