,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.0033380755928496602,0.040864490780222695,10.072982047253614,13.696338584490116,92,94,92,94,92,94,17.5,2.5621310770105404e+31,4.334212072839492e+31,4.724232079919543e+29,1.3597432953833746e+29,22.048843487283087,116.82125137951685,17.5,1.3574923273746838e+32
1,0.0017173409526832198,0.08172858307079878,8.212553363624037,1.4443626848330908,221,225,221,225,221,225,41.0,5.233368292033765e+31,2.657533273016249e+31,4.724232079919543e+29,1.3597432953833746e+29,45.036617922373296,107.87795835930127,41.0,1.253569012797565e+32
2,0.0037080066795442735,0.1430217550805537,6.58328608106086,3.221016702267201,1430,1437,1430,1437,1430,1437,41.0,5.312132281686425e+31,4.362348725797138e+31,4.724232079919543e+29,1.3597432953833746e+29,45.714434485260384,107.87795835930127,41.0,1.253569012797565e+32
3,0.2652953753220423,0.08172664580342827,598.9180409518558,119.26298026019195,1445,1449,1445,1449,1445,1449,13.5,9.279179859684497e+32,4.927835448820572e+32,4.724232079919543e+29,1.3597432953833746e+29,798.5351969394626,92.21426055848089,13.5,1.0715529041543593e+32
4,0.00026591082145550123,0.04086307144461898,0.12275259594293207,0.20049620843978247,1830,1832,1830,1832,1830,1832,17.5,1.2440147697346862e+31,2.4448233602286613e+31,4.724232079919543e+29,1.3597432953833746e+29,10.705575214267528,116.82125137951685,17.5,1.3574923273746838e+32
5,0.01807416675895189,0.04086326796095818,55.176551592226936,12.141356309399386,1842,1844,1842,1844,1842,1844,6.25,9.802197533388623e+31,5.410602740538733e+31,4.724232079919543e+29,1.3597432953833746e+29,84.35443494065584,165.77854468178396,6.25,1.9263883907369394e+32
6,-0.0036743147957584853,0.061294712992093985,-32.02255547055279,40.10516940475792,1945,1948,1945,1948,1945,1948,17.5,2.12227504734213e+31,3.3623983344200946e+31,4.724232079919543e+29,1.3597432953833746e+29,18.263589546874858,116.82125137951685,17.5,1.3574923273746838e+32
7,-0.000216290084133241,0.04086319816269679,-2.4398829282580587,31.93493342138968,2425,2426,2425,2426,2425,2426,17.5,6.869102978750644e+30,1.1533923727744376e+32,4.724232079919543e+29,1.3597432953833746e+29,5.911320378394517,116.82125137951685,17.5,1.3574923273746838e+32
8,0.003867928881385713,0.04086317022301955,-1.3605836340930026,0.3079626919867834,2837,2839,2837,2839,2837,2839,2.5833333333333335,8.774492711266322e+31,4.898614900120288e+31,4.724232079919543e+29,1.3597432953833746e+29,75.51035081965928,188.69075396976015,2.5833333333333335,2.192634026221411e+32
