,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.3148292810697832,0.04086364071554272,778.6855679871651,172.9222787379577,955,957,955.0,957.0,,1.8406204817795415e+34,9.970092954478642e+33,4.227270036854636e+32,1.5087155904928934e+32,924.8819334601851,3950.662235031186,,7.862268213183101e+34
1,-0.015247709890571032,0.040863626054488116,-86.52259520351845,149.6873362347981,968,970,968.0,970.0,,5.269982467489088e+33,9.343262528179165e+33,4.227270036854636e+32,1.5087155904928934e+32,264.80807000040636,856.9983884077093,,1.705524488573215e+34
2,9.180302870853023,0.06129515059728874,33688.68428022669,7026.4019788728465,1228,1231,1270.0,1275.0,20.0,1.913223705983801e+34,1.3889799976024145e+34,4.227270036854636e+32,1.5087155904928934e+32,961.3638758498284,2176.4563328486906,20.0,4.331396212868661e+34
3,0.4658951707103203,0.12259011249261675,1647.6962327728281,659.9623676830461,1270,1275,1298.0,1300.0,9.333333333333334,2.4642596599431577e+34,1.3315040404759926e+34,4.227270036854636e+32,1.5087155904928934e+32,1238.2505037826418,4711.727244077343,9.333333333333334,9.376874340664986e+34
4,0.3127658612355155,0.04086338949127821,948.8829761639917,209.15598088759862,1298,1300,1324.0,1326.0,,5.162820446729942e+35,2.7871090359710342e+35,4.227270036854636e+32,1.5087155904928934e+32,25942.335229600507,576.1802548998664,,1.146664390337889e+34
5,7.498510822570718,0.04086327412369428,18928.331252731547,4161.029496010782,1324,1326,1383.0,1390.0,8.0,4.954142391388566e+35,2.674609123417334e+35,4.227270036854636e+32,1.5087155904928934e+32,24893.761853364653,6901.675425019981,8.0,1.3735120869277052e+35
6,8.875619216193291,0.14302178674552124,16830.075643819247,3229.9794620131524,1383,1390,1443.0,1453.0,20.0,1.9163547576195111e+34,1.0206977428459179e+34,4.227270036854636e+32,1.5087155904928934e+32,962.9371785047025,2176.4563328486906,20.0,4.331396212868661e+34
7,0.19749150767735832,0.2451798522088211,1101.0130821080163,198.9330550510268,1443,1453,1486.0,1488.0,42.0,2.5716501936859484e+34,2.2601528445028413e+34,4.227270036854636e+32,1.5087155904928934e+32,1292.2125048939877,1613.571288576963,42.0,3.211190807301047e+34
8,1.2596129617792995,0.0408632907710853,4087.007405644632,2595.479885126547,1486,1488,1768.0,1778.0,51.0,1.116585723629706e+34,6.1012935200565e+33,4.227270036854636e+32,1.5087155904928934e+32,561.0662128165834,1523.8333649584438,51.0,3.0326021094045873e+34
9,0.5311969835786747,0.2043159224340343,468.74602224181257,91.47805322799532,1768,1778,1807.0,1811.0,16.333333333333332,1.566005442913553e+34,1.6583952377082512e+34,4.227270036854636e+32,1.5087155904928934e+32,786.8923312484021,2898.6065662951455,16.333333333333332,5.768557500721456e+34
10,1.5812963223536485,0.08172644859587308,10763.635400071309,8407.581073691825,1807,1811,1859.0,1867.0,53.0,1.4289904156599917e+34,2.445453013711403e+34,4.227270036854636e+32,1.5087155904928934e+32,718.0445027178534,1732.6409090076188,53.0,3.448152925592674e+34
11,0.4814854039121676,0.1634526432972052,5072.711642024352,7268.757669359641,1859,1867,1959.0,1974.0,,3.548306739094823e+33,1.9375737174296095e+33,4.227270036854636e+32,1.5087155904928934e+32,178.29665755924663,498.2817274746817,,9.916374405272916e+33
