,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.0049318531328638076,0.04086427191941766,14.966164463811353,3.371290054082253,338,340,338,340,338,340,,1.2725075900709324e+32,6.723801409625934e+31,3.752590928470313e+30,6.912527945600352e+29,38.23827658028293,47.94899997840609,,1.5956646550408227e+32
1,0.003565782664683657,0.061296123363717925,1.5308296499778975,0.5559083275409508,521,524,521,524,521,524,1.4,3.942502547988036e+32,2.626774939866899e+32,3.752590928470313e+30,6.912527945600352e+29,118.47041544171324,216.15482041531948,1.4,7.193280508639446e+32
2,0.3186360730258924,0.2247524300182704,1451.225149158455,265.6552754261079,540,551,540,551,540,551,1.7272727272727273,5.298792910728894e+33,2.5761934199843125e+33,3.752590928470313e+30,6.912527945600352e+29,1592.2632638348314,270.48737808648457,1.7272727272727273,9.001379570828213e+32
