,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.01102888762143854,0.04086424444540171,27.52961570728087,6.255398550795507,312,314,312,314,,1.7992912062200333e+32,1.1178150536433364e+32,6.761763726573059e+31,2.257582772077468e+31,83.77672513858681,73.98362841554462,,1.5889627076270972e+32
1,0.015280271340538146,0.04086348611599533,46.734825453187334,10.253843085892939,1177,1179,1177,1179,3.4,1.922650136605614e+32,1.182176700080694e+32,6.761763726573059e+31,2.257582772077468e+31,89.5204353110018,203.45307626866105,3.4,4.369606599005222e+32
2,0.003578748908767476,0.04086328635457903,8.261767291921423,2.057042531848549,1538,1540,1538,1540,,1.1461405544232687e+32,7.324057783311078e+31,6.761763726573059e+31,2.257582772077468e+31,53.365404035862056,88.02513225271407,,1.890535182971889e+32
3,0.006965811325983244,0.04086318657937227,12.296674708880165,2.7931132542339627,1802,1804,1802,1804,,1.5578745341802282e+32,9.677317683095862e+31,6.761763726573059e+31,2.257582772077468e+31,72.53613322804212,88.02513225271407,,1.890535182971889e+32
4,0.02673973722202591,0.040863063652068383,54.32034585418225,12.340040614570787,1884,1886,1884,1886,5.0,2.656912986799442e+32,1.65050078849839e+32,6.761763726573059e+31,2.257582772077468e+31,123.70841820532891,305.8035005524833,5.0,6.567809238964337e+32
5,0.0971085128706316,0.06129468877770705,270.14450208069576,55.689631377147656,2069,2072,2069,2072,2.6666666666666665,7.381585968289206e+32,4.534169700553481e+32,6.761763726573059e+31,2.257582772077468e+31,343.6937259596599,565.8899001961751,2.6666666666666665,1.2153742216914802e+33
6,0.02766830444285493,0.04086310497223167,73.17165053130289,15.58789348297195,2418,2420,2418,2420,12.0,3.979504422900507e+32,2.4261641616468267e+32,6.761763726573059e+31,2.257582772077468e+31,185.28954461213345,160.91316229075892,12.0,3.455967482565928e+32
7,0.0057089886534606145,0.04086310637649149,10.077998860999148,2.2584394424785703,2447,2449,2447,2449,5.0,2.5621628121731487e+32,1.5852069058246042e+32,6.761763726573059e+31,2.257582772077468e+31,119.2967591536649,305.8035005524833,5.0,6.567809238964337e+32
8,0.05200042296941319,0.040863215130229946,134.28092116110213,29.410755022040192,2542,2544,2542,2544,14.0,4.473874743713349e+32,2.7494533554513894e+32,6.761763726573059e+31,2.257582772077468e+31,208.30790114065843,174.7064644055976,14.0,3.7522092747690754e+32
9,0.14538464919083186,0.10215791210066527,343.30420756620083,67.79483537808889,2797,2801,2797,2801,16.0,9.874779155815908e+32,6.046863440892522e+32,6.761763726573059e+31,2.257582772077468e+31,459.77919320741063,184.5293764281082,16.0,3.963178123125691e+32
10,0.0041667786043024495,0.08172623643622501,22.83745592065757,56.42433498918082,2810,2813,2810,2813,,1.0320948962307738e+32,2.6580651686283714e+32,6.761763726573059e+31,2.257582772077468e+31,48.05532875365481,88.02513225271407,,1.890535182971889e+32
11,0.03703146622574429,0.12258963436761405,144.23306974977098,52.59185958980057,2945,2951,2945,2951,6.25,4.164187872055047e+32,3.220199321736452e+32,6.761763726573059e+31,2.257582772077468e+31,193.88858322466032,284.9429868291356,6.25,6.119783384079685e+32
