,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.022481849329082832,0.04086310719139874,53.233365990141145,13.388437519610784,2056,2058,2056,2058,2056,2058,8.5,1.3270838951760902e+31,7.552036214071239e+30,2.0152606473591297e+27,1.1600772812766656e+27,156.29649590121028,453.41480587992965,8.5,3.8498590979158886e+31
