,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.024936105850394408,0.08172819552419243,139.9111294450793,28.433197232242073,533,537,533,537,5.0,2.113727354099886e+32,1.2775249348695993e+32,3.388909656562385e+31,2.926219821264045e+31,215.30474062329156,464.22173925619745,5.0,4.557438845949403e+32
1,0.03235537891540989,0.04086383280082373,87.53207648540923,19.642084408300114,809,811,809,811,2.111111111111111,1.9671398544401757e+32,1.1917852592357217e+32,3.388909656562385e+31,2.926219821264045e+31,200.37330515143017,562.9844411804704,2.111111111111111,5.527029315800701e+32
2,0.10953757880393504,0.040863726280804265,169.86638288510875,37.01611633108127,1058,1060,1058,1060,1.8333333333333335,2.755731374509221e+32,1.654958040644739e+32,3.388909656562385e+31,2.926219821264045e+31,280.6994136047579,974.7404615545234,1.8333333333333335,9.569392530657815e+32
3,0.07806660880072368,0.2043171056793653,689.8003551237892,116.02054479490059,1319,1329,1319,1329,1.5454545454545454,6.179285814193938e+32,3.602480458171791e+32,3.388909656562385e+31,2.926219821264045e+31,629.4234338604014,1069.8652093455087,1.5454545454545454,1.0503267840953267e+33
4,0.1385012140051943,0.08172668969928054,382.4776285365088,74.8068544445769,1400,1404,1400,1404,2.5,5.139097861195193e+32,3.0709317963241714e+32,3.388909656562385e+31,2.926219821264045e+31,523.4696565269771,740.1759031356888,2.5,7.26658432496327e+32
5,0.04154489924434388,0.04086328238918213,98.01507505121458,46.521385152213675,1623,1625,1623,1625,13.0,1.378150899140668e+32,1.1165279925564695e+32,3.388909656562385e+31,2.926219821264045e+31,140.3787585488264,186.84892701632396,13.0,1.8343659641458534e+32
6,0.08060093311734252,0.04086317656765458,108.06868983225029,26.1379222115006,1636,1638,1638,1638,,1.2965559607583643e+31,3.9281303314545944e+31,3.388909656562385e+31,2.926219821264045e+31,13.206747989195513,164.19288455161188,,1.6119431017663433e+32
7,0.020308280636518683,0.12258940968604293,147.87266738658838,157.33473687966773,2074,2080,2074,2080,,8.21734017139238e+31,1.1567446188938843e+32,3.388909656562385e+31,2.926219821264045e+31,83.70201061093823,164.19288455161188,,1.6119431017663433e+32
8,0.012991538358219614,0.1225893897790229,80.37149483929312,72.68428877432954,2110,2116,2110,2116,10.5,1.5632900777752384e+32,1.9695815727725607e+32,3.388909656562385e+31,2.926219821264045e+31,159.23707665584644,391.64206830856114,10.5,3.844897006928737e+32
9,0.01020991739642918,0.12258940485480707,42.392004760490494,48.48677329166835,2366,2372,2366,2372,,1.0379228348950504e+32,1.5377374266771574e+32,3.388909656562385e+31,2.926219821264045e+31,105.7230518972174,276.2290490008413,,2.711844129301596e+32
