,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.008780880473867323,0.04086450464092195,18.99653141416765,4.429421729341296,203,205,203,205,2.692307692307692,1.1521822886932508e+33,6.98723854640933e+32,5.035701647176669e+32,1.7972453895609597e+32,45.51811928086296,81.20124828203352,2.692307692307692,2.0554153284113572e+33
1,0.0026320544808609873,0.040863835711206775,7.492805620511086,2.1271173067981475,653,655,653,655,,3.164248525913138e+32,2.0499463310564857e+32,5.035701647176669e+32,1.7972453895609597e+32,12.500681814868164,27.060345307964244,,6.849679003075193e+32
2,0.0010156863272565355,0.04086385468690423,1.8614419944762748,0.5801996077072183,741,743,741,743,,2.6985269217845728e+32,1.809495649978412e+32,5.035701647176669e+32,1.7972453895609597e+32,10.660801811814004,27.060345307964244,,6.849679003075193e+32
3,0.04470837216295026,0.22475065014441492,206.9849314743182,37.61068019566947,849,860,849,860,1.8666666666666667,5.130990222064407e+33,3.027408206367337e+33,5.035701647176669e+32,1.7972453895609597e+32,202.70492546952246,316.2264680420211,1.8666666666666667,8.004516474985858e+33
4,0.0022602914099594733,0.04086361219378887,7.1469777523990325,1.9096653692976118,1170,1172,1170,1172,,2.618816931370628e+32,1.660905317759559e+32,5.035701647176669e+32,1.7972453895609597e+32,10.345899483671696,27.060345307964244,,6.849679003075193e+32
5,0.003923865321516667,0.0612951757357223,19.128753725968007,5.0100411916594485,1264,1266,1264,1266,7.333333333333334,6.353538844704372e+32,4.002110031156965e+32,5.035701647176669e+32,1.7972453895609597e+32,25.100293749251062,47.882694219289384,7.333333333333334,1.2120358460762395e+33
6,-0.0016892180339214216,0.10215827943466138,-31.55394857177463,6.797780319939952,1432,1436,1432,1436,3.3636363636363633,9.369929512771548e+32,5.7038723693392456e+32,5.035701647176669e+32,1.7972453895609597e+32,37.01684823669099,70.88643657063695,3.3636363636363633,1.7943205478527625e+33
7,0.04924669445450418,0.2656115347344894,271.27985661847663,48.894688424953,1472,1485,1472,1485,13.0,6.474770772195875e+33,3.818388760082591e+33,5.035701647176669e+32,1.7972453895609597e+32,255.79232662855236,27.26122461138716,13.0,6.900526792752265e+32
8,0.001957038890225014,0.0408630995079875,1.1434616821792392,0.7246938609062963,1787,1789,1787,1789,,2.1692392131132337e+32,2.0250394876414515e+32,5.035701647176669e+32,1.7972453895609597e+32,8.569797524244123,27.060345307964244,,6.849679003075193e+32
9,0.05912477123765913,0.20431576434202725,349.6255437787139,63.22132373792877,1949,1959,1949,1959,1.6956521739130435,8.545435831956458e+33,5.0286752294958344e+33,5.035701647176669e+32,1.7972453895609597e+32,337.5960308738193,401.0778541396181,1.6956521739130435,1.0152326309339596e+34
10,0.0129182604400146,0.14302081112691667,61.37565947684384,12.11879622744745,2576,2583,2576,2583,2.0,1.3887552764697368e+33,8.34298652047848e+32,5.035701647176669e+32,1.7972453895609597e+32,54.864172923514566,98.90667177515951,2.0,2.5035857643803541e+33
11,0.07265402321770259,0.16345261579408546,229.3958705106093,42.974954928978434,2645,2653,2645,2653,1.8666666666666667,7.257225086162008e+33,4.3011991220488275e+33,5.035701647176669e+32,1.7972453895609597e+32,286.703970683878,317.86875665894564,1.8666666666666667,8.046087082191032e+33
