,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.039078481537440125,0.040864015805709634,111.51692134853121,31.633698171192503,538,540,538,540,538,540,3.0,2.7085635687211413e+31,1.7408853843482795e+31,1.3011615595745358e+28,1.1235132039949538e+28,135.68402329509112,405.0460126048794,3.0,8.085645212711142e+31
1,0.03545115624227878,0.04086322203511372,82.74239468848224,18.807148569850472,2997,2999,2997,2999,2997,2999,5.0,3.1199049065596477e+31,1.8294004605857812e+31,1.3011615595745358e+28,1.1235132039949538e+28,156.28994457013283,397.2589249266903,5.0,7.930197124724328e+31
