,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.013864186111630223,0.040864340371626895,16.682404569514475,4.168456144075614,177,179,177,179,4.0,2.604701919355314e+32,1.397761360219098e+32,1.091591113123216e+32,3.141851780902868e+31,67.14010428431604,169.01717423335475,4.0,6.55702523584657e+32
1,0.013179452633400169,0.061295503335713875,39.67744177418114,7.791169922756701,875,878,875,878,2.875,3.0404956790919795e+32,1.5283537928928205e+32,1.091591113123216e+32,3.141851780902868e+31,78.37334301222998,213.77985323114504,2.875,8.293594416723855e+32
2,0.04828432974483437,0.204317059229652,291.3383058922933,49.931255315649395,1241,1250,1241,1250,1.0714285714285714,1.331356347852897e+33,6.592900218225717e+32,1.091591113123216e+32,3.141851780902868e+31,343.1770958903189,584.8239951339073,1.0714285714285714,2.268826059845982e+33
3,0.03727245377845535,0.0408633862316492,73.56631711500276,16.301331280081484,1287,1289,1289,1289,17.0,8.483941385675888e+31,8.468255579640327e+31,1.091591113123216e+32,3.141851780902868e+31,21.86863322607325,113.2869730577808,17.0,4.394970775022849e+32
4,0.07205986102503865,0.040863280060875695,164.03419959085215,36.11880503067652,1498,1500,1498,1500,1.4666666666666668,9.709946758518412e+32,4.975336484299308e+32,1.091591113123216e+32,3.141851780902868e+31,250.28846222965893,364.6481315074874,1.4666666666666668,1.414653280854011e+33
5,0.023658486713957115,0.08172641286364524,122.20095459881777,28.82737119241755,1853,1857,1853,1857,1.4,6.460647444054788e+32,3.512056360323746e+32,1.091591113123216e+32,3.141851780902868e+31,166.53289188860418,336.05613844719437,1.4,1.3037305767620307e+33
6,2.063017890353084,0.3677680406981381,4293.1353486894905,786.0631585786548,2185,2203,2187,2203,1.75,4.3934170565059904e+33,7.313071197838437e+33,1.091591113123216e+32,3.141851780902868e+31,1132.4692362929334,1331.2803607058836,1.75,5.164705279644137e+33
7,0.0019584225460821552,0.04086310276034055,6.189180529657268,12.578219836609387,2224,2226,2224,2226,17.0,6.360421076653557e+31,1.2669768465150014e+32,1.091591113123216e+32,3.141851780902868e+31,16.394940672688467,113.2869730577808,17.0,4.394970775022849e+32
8,0.00028978973716900047,0.04086300171911717,-0.9708769548652784,1.7374762891504136,2249,2251,2249,2251,17.0,6.599637127170714e+31,1.1838487736417145e+32,1.091591113123216e+32,3.141851780902868e+31,17.011555973612396,113.2869730577808,17.0,4.394970775022849e+32
9,0.3705490121905379,0.18388416955713185,1284.3402352379442,239.71321740701725,2693,2701,2693,2701,1.8888888888888888,4.915420856546347e+33,2.4998832012150685e+33,1.091591113123216e+32,3.141851780902868e+31,1267.0235563519186,351.53977951753217,1.8888888888888888,1.3637993985853218e+33
10,0.004402542240906317,0.08172630359331379,21.106324340985875,93.76667908196107,2708,2711,2708,2711,17.0,1.3279733944597918e+32,5.550934072694126e+32,1.091591113123216e+32,3.141851780902868e+31,34.23050888406283,113.2869730577808,17.0,4.394970775022849e+32
11,0.1257682509311565,0.1634529706570902,367.5326147022005,67.9104111502442,2919,2927,2919,2927,1.875,1.613055271178846e+33,8.175243931992066e+32,1.091591113123216e+32,3.141851780902868e+31,415.7892245501887,634.4299560982697,1.875,2.4612725016748235e+33
