,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true,energ_true
0,0.4159465408851152,0.1430218951209099,1509.4691489979043,283.64270039148937,1201,1208,1201,1208,3.8000000000000003,1523.44863876492,4.505025371187369e+32,2.7462126412865183e+32,2.53706284034917e+28,2.190676153566424e+28,0.0,2549.5606826310463,3.8000000000000003,7.539365140623561e+32
