,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true,energ_true
0,0.3293396824478232,0.08172813068085816,843.6574345735637,168.86747707158702,203,207,203,207,3.0625000000000004,839.5418864464856,7.482127884345699e+32,3.932095661880892e+32,2.4228762028039462e+29,8.089374008782233e+28,0.0,2088.160428829926,3.0625000000000004,1.8610010559052154e+33
1,0.004483045065821156,0.10215936465829144,34.492904621116736,87.84487359298664,599,604,599,604,,29.786057823838004,2.654579806038987e+31,7.6242784917487e+31,2.4228762028039462e+29,8.089374008782233e+28,0.0,118.30458183782474,,1.0543488358410442e+32
2,0.019942940641744185,0.040863552589144085,58.955135586809476,12.955037275794739,684,686,684,686,17.666666666666668,70.9645994447641,6.32447548929934e+31,3.4475635782305845e+31,2.4228762028039462e+29,8.089374008782233e+28,0.0,160.75375155666066,17.666666666666668,1.4326624394242652e+32
