,error,flux_gap,flux_model,time,tpf_flags,tpf_time,isflare,new_isflare,new_tpf_flags,tpf_flags_wo_systematics,isflare_wo_systematics,isflare_no_sys_no_thruster
0,4.67772881938958,416.278535411198,416.278535411198,2306.6311350656547,0,2306.6311350656542,0.0,0.0,0,0,0.0,False
1,4.67772881938958,416.278535411198,416.278535411198,2306.6515670690205,0,2306.6515670690205,0.0,0.0,0,0,0.0,False
2,4.67772881938958,416.278535411198,416.278535411198,2306.671999172388,0,2306.6719991723876,0.0,0.0,0,0,0.0,False
3,4.67772881938958,416.278535411198,416.278535411198,2306.692431374817,0,2306.692431374817,0.0,0.0,0,0,0.0,False
4,4.67772881938958,416.278535411198,416.278535411198,2306.712863377252,0,2306.712863377252,0.0,0.0,0,0,0.0,False
5,4.67772881938958,416.278535411198,416.278535411198,2306.7332955792226,0,2306.7332955792226,0.0,0.0,0,0,0.0,False
6,4.67772881938958,416.278535411198,416.278535411198,2306.753727580253,0,2306.7537275802533,0.0,0.0,0,0,0.0,False
7,4.67772881938958,416.278535411198,416.278535411198,2306.774159681292,0,2306.774159681292,0.0,0.0,0,0,0.0,False
8,4.67772881938958,416.278535411198,416.278535411198,2306.794591881859,0,2306.7945918818587,0.0,0.0,0,0,0.0,False
9,4.67772881938958,416.278535411198,416.278535411198,2306.815023881965,0,2306.8150238819653,0.0,0.0,0,0,0.0,False
10,4.67772881938958,416.278535411198,416.278535411198,2306.835455981607,0,2306.835455981607,0.0,0.0,0,0,0.0,False
11,4.67772881938958,416.278535411198,416.278535411198,2306.855888180784,0,2306.855888180784,0.0,0.0,0,0,0.0,False
12,4.67772881938958,416.278535411198,416.278535411198,2306.8763201794864,0,2306.8763201794864,0.0,0.0,0,0,0.0,False
13,4.67772881938958,416.278535411198,416.278535411198,2306.896752277731,0,2306.896752277731,0.0,0.0,0,0,0.0,False
14,4.67772881938958,416.278535411198,416.278535411198,2306.917184475504,0,2306.9171844755037,0.0,0.0,0,0,0.0,False
15,4.67772881938958,416.278535411198,416.278535411198,2306.937616572817,0,2306.937616572817,0.0,0.0,0,0,0.0,False
16,4.501159008093372,416.278535411198,416.278535411198,2306.958048669665,0,2306.958048669665,0.0,0.0,0,0,0.0,False
17,4.3784766246273765,416.278535411198,416.278535411198,2306.978480766047,0,2306.978480766047,0.0,0.0,0,0,0.0,False
18,4.397483933145562,416.278535411198,416.278535411198,2306.9989128619563,0,2306.9989128619563,0.0,0.0,0,0,0.0,False
19,4.731121063252338,416.278535411198,416.278535411198,2307.0193449574067,0,2307.019344957407,0.0,0.0,0,0,0.0,False
20,4.80298574104263,416.278535411198,416.278535411198,2307.039777052851,0,2307.0397770528507,0.0,0.0,0,0,0.0,False
21,4.687455521445946,416.278535411198,416.278535411198,2307.06020914737,0,2307.06020914737,0.0,0.0,0,0,0.0,False
22,4.551563783576885,416.278535411198,416.278535411198,2307.080641341425,0,2307.080641341425,0.0,0.0,0,0,0.0,False
23,4.790404227714628,416.278535411198,416.278535411198,2307.101073335478,0,2307.101073335478,0.0,0.0,0,0,0.0,False
24,4.8739573137802115,416.278535411198,416.278535411198,2307.121505428593,0,2307.121505428593,0.0,0.0,0,0,0.0,False
25,5.020258981502973,416.278535411198,416.278535411198,2307.141937621717,0,2307.1419376217164,0.0,0.0,0,0,0.0,False
26,5.322830820332304,416.278535411198,416.278535411198,2307.1623696138995,0,2307.1623696138995,0.0,0.0,0,0,0.0,False
27,5.400550247520861,416.278535411198,416.278535411198,2307.1828018060914,0,2307.1828018060914,0.0,0.0,0,0,0.0,False
28,5.699282611860718,416.278535411198,416.278535411198,2307.2032338973513,0,2307.2032338973513,0.0,0.0,0,0,0.0,False
29,5.525059834498084,416.278535411198,416.278535411198,2307.2236658886104,0,2307.2236658886104,0.0,0.0,0,0,0.0,False
30,5.6064224541341305,416.278535411198,416.278535411198,2307.244098079398,0,2307.244098079398,0.0,0.0,0,0,0.0,False
31,5.558863943940771,416.278535411198,416.278535411198,2307.2645301697266,0,2307.2645301697266,0.0,0.0,0,0,0.0,False
32,5.249029305626936,416.278535411198,416.278535411198,2307.284962159116,0,2307.284962159116,0.0,0.0,0,0,0.0,False
33,5.225660367472182,407.50425862456046,416.278535411198,2307.3053943485143,8192,2307.305394348514,0.0,0.0,8192,8192,0.0,False
34,5.180056926528144,412.75092529559487,416.278535411198,2307.325826437445,0,2307.3258264374454,0.0,0.0,0,0,0.0,False
35,5.242973661177464,417.19254064031236,416.278535411198,2307.3462584259105,0,2307.3462584259105,0.0,0.0,0,0,0.0,False
36,4.916640692168804,416.066992159235,416.278535411198,2307.366690613904,0,2307.366690613904,0.0,0.0,0,0,0.0,False
37,4.840662711351756,405.21243733210076,416.278535411198,2307.387122701439,0,2307.387122701439,0.0,0.0,0,0,0.0,False
38,4.442295417664778,410.32950908602515,416.278535411198,2307.4075547885004,0,2307.4075547885004,0.0,0.0,0,0,0.0,False
39,4.443619946117927,409.8986340643445,416.278535411198,2307.427986875104,0,2307.4279868751037,0.0,0.0,0,0,0.0,False
40,4.446255022990738,406.4247950613831,416.278535411198,2307.448418961707,0,2307.448418961707,0.0,0.0,0,0,0.0,False
41,4.287641171826714,408.6051125921056,416.278535411198,2307.468851047372,0,2307.4688510473716,0.0,0.0,0,0,0.0,False
42,4.235240838756823,405.6272357591044,416.278535411198,2307.4892831325783,0,2307.489283132578,0.0,0.0,0,0,0.0,False
43,4.1847334062562025,408.5053677547956,416.278535411198,2307.5097152173184,0,2307.5097152173184,0.0,0.0,0,0,0.0,False
