,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true,energ_true
0,0.006974861175012362,0.04086350102443248,21.561234177152123,5.654035120840358,1044,1046,1044,1046,24.0,24.058697883411906,2.1441485791310706e+31,1.2599061250035098e+31,2.4228762028039462e+29,8.089374008782233e+28,0.0,57.81131295520012,24.0,5.1522341371625e+31
1,0.07232421997392689,0.16345321093831444,205.35284000141087,37.78327030881543,1626,1634,1626,1634,1.3333333333333333,244.7987199397644,2.1816842710089084e+32,1.1112681537578169e+32,2.4228762028039462e+29,8.089374008782233e+28,0.0,359.4525938274014,1.3333333333333333,3.2034974297233258e+32
2,-0.03613791927264015,0.20431650031969184,-757.5294768661278,912.222691675329,1639,1644,1639,1644,1.3333333333333333,60.786061278662444,5.417348335026965e+31,8.286257179785243e+31,2.4228762028039462e+29,8.089374008782233e+28,0.0,126.04976908037276,1.3333333333333333,1.1233751493252147e+32
3,0.03493624814486262,0.06129567865718855,92.35345480715021,18.764317582830024,3295,3298,3295,3298,1.2666666666666666,95.76407298027658,8.534643146836207e+31,4.510984990325719e+31,2.4228762028039462e+29,8.089374008782233e+28,0.0,164.62990704977167,1.2666666666666666,1.467207340122218e+32
