,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true
0,1.507606311608293e-15,0.04086381859815447,-0.13632625168826087,0.035563328408727835,322,324,322,324,13.785714285714286,3.5014041170568144,9.071588352863751e+31,5.621117453972017e+31,2.7818340866879635e+32,7.366221154068958e+31,0.14285714285714285,8.542789880218193,13.785714285714286
1,0.0023781150839879066,0.061294945357076365,11.250643267746964,2.80941141138281,1447,1450,1447,1450,9.56,9.687779174598049,2.509951487669815e+32,1.527259671579519e+32,2.7818340866879635e+32,7.366221154068958e+31,0.12,11.01917251258572,9.56
2,0.001644872915332588,0.04086339065543143,5.091864450801667,1.4808555548911866,1481,1483,1481,1483,13.785714285714286,6.125435396885251,1.5870041430496766e+32,1.0309152459859685e+32,2.7818340866879635e+32,7.366221154068958e+31,0.14285714285714285,8.542789880218193,13.785714285714286
3,0.0017321042495627914,0.08172657072282162,8.69219007529293,1.7055917617084937,1514,1518,1514,1514,2.0,,,,,,1.0,85130.594004921,2.0
