,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true,energ_true
0,1.3129890961897903,0.2451804084412288,5093.403453313901,934.4438325820053,1261,1271,1261,1271,1.6666666666666667,5281.816973010297,1.561898370835144e+33,9.451693465890968e+32,2.53706284034917e+28,2.190676153566424e+28,0.0,7163.342177366676,1.6666666666666667,2.1182885612537622e+33
