,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true,energ_true
0,0.06214229732365464,0.0817265108198626,107.93378627452664,22.55571915227691,1976,1979,1976,1979,1.5,114.74869153712628,1.797604332596131e+32,9.604757088552906e+31,8.401004635966278e+29,3.385204907166215e+29,0.0,239.88897629861216,1.5,3.7579989571987e+32
1,0.0474892562275968,0.04086316419852665,51.319681559261426,11.528184095905692,2094,2096,2094,2096,1.8888888888888888,51.31740982098092,8.039167767064265e+31,4.421269931329866e+31,8.401004635966278e+29,3.385204907166215e+29,0.0,157.70590595183717,1.8888888888888888,2.470553833925836e+32
