,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true,energ_true
0,0.00964754877989886,0.040863454800273764,-28.57828399659656,69.7495550993756,885,886,885,886,10.666666666666666,81.49846986633152,6.53716816768581e+30,2.160073939964303e+31,2.0152606473591297e+27,1.1600772812766656e+27,0.0,2541.836967273881,10.666666666666666,2.0388622924041412e+32
