,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true,energ_true
0,0.04087600466887363,0.04086353710590629,98.04907078108221,21.568332742298516,938,940,938,940,1.761904761904762,97.54069745260949,7.42614278969373e+32,4.699690889095427e+32,2.1593906887309408e+31,7.706880255224127e+30,0.09090909090909093,115.09421774334756,1.761904761904762,8.762558783685782e+32
