,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true,energ_true
0,0.017445161118339308,0.04086346568510635,49.75503849064352,10.680958188626569,2701,2703,2701,2703,2701,2703,2.7142857142857144,62.98019230811124,7.318456772654773e+31,4.000296658849764e+31,4.724232079919543e+29,1.3597432953833746e+29,0.0,119.88743978340844,2.7142857142857144,1.3931222079265187e+32
