,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true,energ_true
0,0.05178989314178855,0.18388792713085425,257.46369917377115,48.26518257437496,290,299,290,299,1.875,183.73633161150497,1.637486767857006e+32,8.397598312818663e+31,2.4228762028039462e+29,8.089374008782233e+28,0.0,341.1214654450923,1.875,3.040127562138359e+32
1,0.6549077666768721,0.2656128099479247,2096.610029803627,387.93326596963067,996,1008,996,1008,1.5,1984.7250675673404,1.7688178529913136e+33,9.028034983098895e+32,2.4228762028039462e+29,8.089374008782233e+28,0.14285714285714285,1213.9375825107547,1.5,1.0818800565631918e+33
2,0.06324096110478017,0.12259005346277264,297.7983346273984,57.34430716738757,2587,2593,2587,2592,1.125,295.1118492341958,2.6300827055836808e+32,1.3697181517079618e+32,2.4228762028039462e+29,8.089374008782233e+28,0.0,419.59484611633474,1.125,3.739494537363846e+32
3,0.0128872106121216,0.040863360103685416,22.753394424060758,5.4069565820354875,2618,2620,2618,2620,14.0,34.78107913009696,3.099743874703276e+31,1.745166683519373e+31,2.4228762028039462e+29,8.089374008782233e+28,1.0,93.95103231568005,14.0,8.373062142588183e+31
