,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true,energ_true
0,0.08823077041549875,0.04086336318869144,224.2813977921119,50.29748149978234,1808,1810,1808,1810,1808,1810,37.0,224.65906262197177,4.484708940842036e+31,2.6160525562639346e+31,1.3011615595745358e+28,1.1235132039949538e+28,1.0,605.4059759877122,37.0,1.2085288533050955e+32
1,0.13415445128059628,0.061294976614590276,331.9287183078637,70.90224030289932,2444,2447,2444,2447,2444,2447,12.0,366.6167911179807,7.318510020475909e+31,4.191115942546645e+31,1.3011615595745358e+28,1.1235132039949538e+28,0.0,1128.3250639453752,12.0,2.2523950039650413e+32
